"Applications","Capacitance","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lead Spacing","Lead Style","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Temperature Coefficient","Thickness (Max)","Tolerance","Type","Value","Voltage - Rated"
General Purpose,"10000pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3216JB2J103M115AA/445-11783-1-ND/3953449,"","","","","","","","",CAP CER 10000PF 630V JB 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:22.263000","","",Active,TDK Corporation,C3216JB2J103M115AA,"1","Surface Mount, MLCC",-25°C ~ 85°C,"1206 (3216 Metric)",TapeAndReel,"22720",Active,"0.06","",C,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-11783-1-ND","","","","","","","","","","",,capacitors\capacitor,JB,"0.049 (1.25mm)",±20%,"","10000pF","630V"
General Purpose,"1000pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3216X7R2J102M115AA/445-4478-1-ND/2042274,"","","","","","","","",CAP CER 1000PF 630V X7R 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:22.257000","","",Active,TDK Corporation,C3216X7R2J102M115AA,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"22721",Active,"0.05","",C,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-4478-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.051 (1.30mm)",±20%,"","1000pF","630V"
General Purpose,"0.047uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3216JB2A473M115AA/445-11761-1-ND/3953427,"","","","","","","","",CAP CER 0.047UF 100V JB 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:22.253000","","",Active,TDK Corporation,C3216JB2A473M115AA,"1","Surface Mount, MLCC",-25°C ~ 85°C,"1206 (3216 Metric)",TapeAndReel,"22722",Active,"0.05","",C,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-11761-1-ND","","","","","","","","","","",,capacitors\capacitor,JB,"0.049 (1.25mm)",±20%,"","0.047uF","100V"
General Purpose,"1000pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3216JB2J102M115AA/445-11781-1-ND/3953447,"","","","","","","","",CAP CER 1000PF 630V JB 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:22.250000","","",Active,TDK Corporation,C3216JB2J102M115AA,"1","Surface Mount, MLCC",-25°C ~ 85°C,"1206 (3216 Metric)",TapeAndReel,"22723",Active,"0.05","",C,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-11781-1-ND","","","","","","","","","","",,capacitors\capacitor,JB,"0.049 (1.25mm)",±20%,"","1000pF","630V"
General Purpose,"2200pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3216JB2J222M115AA/445-11789-1-ND/3953455,"","","","","","","","",CAP CER 2200PF 630V JB 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:22.247000","","",Active,TDK Corporation,C3216JB2J222M115AA,"1","Surface Mount, MLCC",-25°C ~ 85°C,"1206 (3216 Metric)",TapeAndReel,"22724",Active,"0.05","",C,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-11789-1-ND","","","","","","","","","","",,capacitors\capacitor,JB,"0.049 (1.25mm)",±20%,"","2200pF","630V"
General Purpose,"4700pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3216JB2J472M115AA/445-11797-1-ND/3953463,"","","","","","","","",CAP CER 4700PF 630V JB 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:22.243000","","",Active,TDK Corporation,C3216JB2J472M115AA,"1","Surface Mount, MLCC",-25°C ~ 85°C,"1206 (3216 Metric)",TapeAndReel,"22725",Active,"0.05","",C,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-11797-1-ND","","","","","","","","","","",,capacitors\capacitor,JB,"0.049 (1.25mm)",±20%,"","4700pF","630V"
General Purpose,"0.22uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3216JB2A224K115AA/445-11754-1-ND/3953420,"","","","","","","","",CAP CER 0.22UF 100V JB 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:22.240000","","",Active,TDK Corporation,C3216JB2A224K115AA,"1","Surface Mount, MLCC",-25°C ~ 85°C,"1206 (3216 Metric)",TapeAndReel,"22726",Active,"0.06","",C,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-11754-1-ND","","","","","","","","","","",,capacitors\capacitor,JB,"0.049 (1.25mm)",±10%,"","0.22uF","100V"
General Purpose,"0.22uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3216JB2A224M115AA/445-11755-1-ND/3953421,"","","","","","","","",CAP CER 0.22UF 100V JB 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:22.237000","","",Active,TDK Corporation,C3216JB2A224M115AA,"1","Surface Mount, MLCC",-25°C ~ 85°C,"1206 (3216 Metric)",TapeAndReel,"22727",Active,"0.06","",C,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-11755-1-ND","","","","","","","","","","",,capacitors\capacitor,JB,"0.049 (1.25mm)",±20%,"","0.22uF","100V"
General Purpose,"2200pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3216X7R2J222M115AA/445-4481-1-ND/2042277,"","","","","","","","",CAP CER 2200PF 630V X7R 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:22.220000","","",Active,TDK Corporation,C3216X7R2J222M115AA,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"22728",Active,"0.06","",C,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-4481-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.051 (1.30mm)",±20%,"","2200pF","630V"
General Purpose,"0.022uF",=Value,Datasheet,http://www.samsungsem.com/kr/support/product-search/mlcc/CL31B223KHHNFNE.jsp,DigiKey Link,http://digikey.com/product-detail/en/samsung-electro-mechanics/CL31B223KHHNFNE/1276-3125-1-ND/3891211,"","","","","","","","",CAP CER 0.022UF 630V X7R 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:22.217000","","",Active,Samsung Electro-Mechanics,CL31B223KHHNFNE,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"22729",Active,"0.06","",CL,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"1276-3125-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.057 (1.45mm)",±10%,"","0.022uF","630V"
Automotive,"2200pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA5H4X7R2J222M115AA/445-12937-1-ND/3954603,"","","","","","","","",CAP CER 2200PF 630V X7R 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:22.213000","","",Active,TDK Corporation,CGA5H4X7R2J222M115AA,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"22730",Active,"0.06",AEC-Q200,CGA,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-12937-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.051 (1.30mm)",±20%,"","2200pF","630V"
Automotive,"4700pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA5H4X7R2J472M115AA/445-12939-1-ND/3954605,"","","","","","","","",CAP CER 4700PF 630V X7R 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:22.197000","","",Active,TDK Corporation,CGA5H4X7R2J472M115AA,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"22731",Active,"0.06",AEC-Q200,CGA,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-12939-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.051 (1.30mm)",±20%,"","4700pF","630V"
General Purpose,"0.15uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3216JB2A154K160AA/445-11752-1-ND/3953418,"","","","","","","","",CAP CER 0.15UF 100V JB 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:22.173000","","",Active,TDK Corporation,C3216JB2A154K160AA,"1","Surface Mount, MLCC",-25°C ~ 85°C,"1206 (3216 Metric)",TapeAndReel,"22732",Active,"0.06","",C,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-11752-1-ND","","","","","","","","","","",,capacitors\capacitor,JB,"0.069 (1.75mm)",±10%,"","0.15uF","100V"
General Purpose,"10000pF",=Value,Datasheet,http://catalogs.avx.com/SurfaceMount.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/1206VC103KAT2A/478-9962-1-ND/6149074,"","","","","","","","",CAP CER 10000PF 250V X7R 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:22.170000","","",Active,AVX Corporation,"1206VC103KAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"22733",Active,"0.07","",-,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"478-9962-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.059 (1.50mm)",±10%,"","10000pF","250V"
General Purpose,"1uF",=Value,Datasheet,http://datasheets.avx.com/Y5V.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/12063G105ZAT4A/478-10694-1-ND/7536566,"","","","","","","","",CAP CER 1UF 25V Y5V 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:22.150000","","",Active,AVX Corporation,"12063G105ZAT4A","1","Surface Mount, MLCC",-30°C ~ 85°C,"1206 (3216 Metric)",TapeAndReel,"22734",Active,"0.07","",-,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"478-10694-1-ND","","","","","","","","","","",,capacitors\capacitor,Y5V (F),"0.050 (1.27mm)","-20%, +80%","","1uF","25V"
General Purpose,"3900pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3216CH2E392J115AA/445-11616-1-ND/3953282,"","","","","","","","",CAP CER 3900PF 250V CH 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:22.147000","","",Active,TDK Corporation,C3216CH2E392J115AA,"1","Surface Mount, MLCC",-25°C ~ 85°C,"1206 (3216 Metric)",TapeAndReel,"22735",Active,"0.08","",C,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-11616-1-ND","","","","","","","","","","",,capacitors\capacitor,CH,"0.051 (1.30mm)",±5%,"","3900pF","250V"
Automotive,"0.33uF",=Value,Datasheet,http://www.samsungsem.com/kr/support/product-search/mlcc/CL31B334KBHWPNE.jsp,DigiKey Link,http://digikey.com/product-detail/en/samsung-electro-mechanics/CL31B334KBHWPNE/1276-6674-1-ND/5961533,"","","","","","","","",CAP CER 0.33UF 50V X7R 1206,"1206 (3216 Metric)","",Open Mode,,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:22.127000","","",Active,Samsung Electro-Mechanics,CL31B334KBHWPNE,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"22736",Active,"0.08",AEC-Q200,CL,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"1276-6674-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.071 (1.80mm)",±10%,"","0.33uF","50V"
General Purpose,"4700pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3216CH2E472J115AA/445-11618-1-ND/3953284,"","","","","","","","",CAP CER 4700PF 250V CH 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:22.123000","","",Active,TDK Corporation,C3216CH2E472J115AA,"1","Surface Mount, MLCC",-25°C ~ 85°C,"1206 (3216 Metric)",TapeAndReel,"22737",Active,"0.08","",C,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-11618-1-ND","","","","","","","","","","",,capacitors\capacitor,CH,"0.051 (1.30mm)",±5%,"","4700pF","250V"
General Purpose,"0.22uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_hightemp_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3216X8R1H224M115AA/445-14850-1-ND/3956516,"","","","","","","","",CAP CER 0.22UF 50V X8R 1206,"1206 (3216 Metric)","",High Temperature,,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:22.120000","","",Active,TDK Corporation,C3216X8R1H224M115AA,"1","Surface Mount, MLCC",-55°C ~ 150°C,"1206 (3216 Metric)",TapeAndReel,"22738",Active,"0.08","",C,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-14850-1-ND","","","","","","","","","","",,capacitors\capacitor,X8R,"0.051 (1.30mm)",±20%,"","0.22uF","50V"
General Purpose,"1800pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3216CH2J182J115AA/445-11642-1-ND/3953308,"","","","","","","","",CAP CER 1800PF 630V CH 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:22.113000","","",Active,TDK Corporation,C3216CH2J182J115AA,"1","Surface Mount, MLCC",-25°C ~ 85°C,"1206 (3216 Metric)",TapeAndReel,"22739",Active,"0.08","",C,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-11642-1-ND","","","","","","","","","","",,capacitors\capacitor,CH,"0.051 (1.30mm)",±5%,"","1800pF","630V"
General Purpose,"0.033uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3216JB2J333K160AA/445-11794-1-ND/3953460,"","","","","","","","",CAP CER 0.033UF 630V JB 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:22.110000","","",Active,TDK Corporation,C3216JB2J333K160AA,"1","Surface Mount, MLCC",-25°C ~ 85°C,"1206 (3216 Metric)",TapeAndReel,"22740",Active,"0.08","",C,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-11794-1-ND","","","","","","","","","","",,capacitors\capacitor,JB,"0.069 (1.75mm)",±10%,"","0.033uF","630V"
General Purpose,"0.033uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3216JB2J333M160AA/445-11795-1-ND/3953461,"","","","","","","","",CAP CER 0.033UF 630V JB 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:22.087000","","",Active,TDK Corporation,C3216JB2J333M160AA,"1","Surface Mount, MLCC",-25°C ~ 85°C,"1206 (3216 Metric)",TapeAndReel,"22741",Active,"0.08","",C,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-11795-1-ND","","","","","","","","","","",,capacitors\capacitor,JB,"0.069 (1.75mm)",±20%,"","0.033uF","630V"
Automotive,"0.22uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_hightemp_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA5H2X8R1H224M115AA/445-12995-1-ND/3954661,"","","","","","","","",CAP CER 0.22UF 50V X8R 1206,"1206 (3216 Metric)","",High Temperature,,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:22.070000","","",Active,TDK Corporation,CGA5H2X8R1H224M115AA,"1","Surface Mount, MLCC",-55°C ~ 150°C,"1206 (3216 Metric)",TapeAndReel,"22742",Active,"0.08",AEC-Q200,CGA,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-12995-1-ND","","","","","","","","","","",,capacitors\capacitor,X8R,"0.051 (1.30mm)",±20%,"","0.22uF","50V"
Automotive,"0.22uF",=Value,Datasheet,http://datasheets.avx.com/AutoMLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/12065F224K4T2A/478-3619-1-ND/1024972,"","","","","","","","",CAP CER 0.22UF 50V X8R 1206,"1206 (3216 Metric)","",High Temperature,,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:22.050000","","",Active,AVX Corporation,"12065F224K4T2A","1","Surface Mount, MLCC",-55°C ~ 150°C,"1206 (3216 Metric)",TapeAndReel,"22743",Active,"0.09",AEC-Q200,-,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"478-3619-1-ND","","","","","","","","","","",,capacitors\capacitor,X8R,"0.050 (1.27mm)",±10%,"","0.22uF","50V"
General Purpose,"6800pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3216CH2A682J115AA/445-11610-1-ND/3953276,"","","","","","","","",CAP CER 6800PF 100V CH 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:22.047000","","",Active,TDK Corporation,C3216CH2A682J115AA,"1","Surface Mount, MLCC",-25°C ~ 85°C,"1206 (3216 Metric)",TapeAndReel,"22744",Active,"0.09","",C,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-11610-1-ND","","","","","","","","","","",,capacitors\capacitor,CH,"0.051 (1.30mm)",±5%,"","6800pF","100V"
Automotive,"10000pF",=Value,Datasheet,http://www.vishay.com/docs/45040/vj31vj34automlcc.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-vitramon/VJ1206Y103KXBBE31/720-1271-1-ND/2972232,"","","","","","","","",CAP CER 10000PF 100V X7R 1206,"1206 (3216 Metric)","",High Temperature,,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:22.027000","","",Active,Vishay Vitramon,VJ1206Y103KXBBE31,"1","Surface Mount, MLCC",-55°C ~ 150°C,"1206 (3216 Metric)",TapeAndReel,"22745",Active,"0.09",AEC-Q200,VJ,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"720-1271-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.067 (1.70mm)",±10%,"","10000pF","100V"
General Purpose,"5600pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3216CH2E562J115AA/445-11620-1-ND/3953286,"","","","","","","","",CAP CER 5600PF 250V CH 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:22.023000","","",Active,TDK Corporation,C3216CH2E562J115AA,"1","Surface Mount, MLCC",-25°C ~ 85°C,"1206 (3216 Metric)",TapeAndReel,"22746",Active,"0.09","",C,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-11620-1-ND","","","","","","","","","","",,capacitors\capacitor,CH,"0.051 (1.30mm)",±5%,"","5600pF","250V"
General Purpose,"2700pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3216CH2J272J160AA/445-11650-1-ND/3953316,"","","","","","","","",CAP CER 2700PF 630V CH 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:22.020000","","",Active,TDK Corporation,C3216CH2J272J160AA,"1","Surface Mount, MLCC",-25°C ~ 85°C,"1206 (3216 Metric)",TapeAndReel,"22747",Active,"0.09","",C,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-11650-1-ND","","","","","","","","","","",,capacitors\capacitor,CH,"0.071 (1.80mm)",±5%,"","2700pF","630V"
Automotive,"3900pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA5H3C0G2E392J115AA/445-5772-1-ND/2443812,"","","","","","","","",CAP CER 3900PF 250V C0G 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:22.017000","","",Active,TDK Corporation,CGA5H3C0G2E392J115AA,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"22748",Active,"0.10",AEC-Q200,CGA,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-5772-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.051 (1.30mm)",±5%,"","3900pF","250V"
General Purpose,"6800pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3216CH2W682J115AA/445-15447-1-ND/4278620,"","","","","","","","",CAP CER 6800PF 450V CH 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:22.013000","","",Active,TDK Corporation,C3216CH2W682J115AA,"1","Surface Mount, MLCC",-25°C ~ 85°C,"1206 (3216 Metric)",TapeAndReel,"22749",Active,"0.10","",C,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-15447-1-ND","","","","","","","","","","",,capacitors\capacitor,CH,"0.051 (1.30mm)",±5%,"","6800pF","450V"
"Automotive, SMPS Filtering","0.068uF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=QMK316B7683KLHT &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/QMK316B7683KLHT/587-5202-1-ND/6685622,"","","","","","","","",CAP CER 0.068UF 250V X7R 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:22.010000","","",Active,Taiyo Yuden,QMK316B7683KLHT,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"22750",Active,"0.09",AEC-Q200,M,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"587-5202-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.071 (1.80mm)",±10%,"","0.068uF","250V"
General Purpose,"470pF",=Value,Datasheet,http://www.samsungsem.com/kr/support/product-search/mlcc/CL31B471KHFNNNE.jsp,DigiKey Link,http://digikey.com/product-detail/en/samsung-electro-mechanics/CL31B471KHFNNNE/1276-3165-1-ND/3891251,"","","","","","","","",CAP CER 470PF 630V X7R 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:22","","",Active,Samsung Electro-Mechanics,CL31B471KHFNNNE,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"22751",Active,"0.09","",CL,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"1276-3165-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.055 (1.40mm)",±10%,"","470pF","630V"
General Purpose,"0.1uF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=QMK316B7104KL-T  &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/QMK316B7104KL-T/587-1320-1-ND/931097,"","","","","","","","",CAP CER 0.1UF 250V X7R 1206,"1206 (3216 Metric)","",High Voltage,,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:21.990000","","",Active,Taiyo Yuden,QMK316B7104KL-T,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"22752",Active,"0.09","",M,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"587-1320-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.071 (1.80mm)",±10%,"","0.1uF","250V"
