"Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","ESR (Equivalent Series Resistance)","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Frequency","Frequency Stability","Frequency Tolerance","Height - Seated (Max)","LastUpdated","Lifecycle Status","Load Capacitance","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Mode","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Type","Value"
=Value,Datasheet,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,DigiKey Link,http://digikey.com/product-detail/en/txc-corporation/9C-24.000MBBK-T/887-2441-1-ND/4475436,"","","","","","","","",CRYSTAL 24.0000MHZ 20PF SMD,"","30 Ohms",footprints/Crystals/PCB - CRYSTALS - TXC 9C.PCBLIB,"","",TXC 9C,"","","24MHz",±50ppm,±50ppm,"0.161 (4.10mm)","2020-09-02 01:22:01.680000",Active,"20pF",TXC CORPORATION,"9C-24.000MBBK-T","1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49S,TapeAndReel,"664",Active,"0.18","","9C","0.449 L x 0.189 W (11.40mm x 4.80mm)",DigiKey,"887-2441-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - TXC CRYSTAL 9C.SCHLIB,TXC CRYSTAL 9C,MHz Crystal,"24MHz"
=Value,Datasheet,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,DigiKey Link,http://digikey.com/product-detail/en/txc-corporation/9C-3.579545MBBK-T/887-2450-1-ND/4475440,"","","","","","","","",CRYSTAL 3.579545MHZ 20PF SMD,"","200 Ohms",footprints/Crystals/PCB - CRYSTALS - TXC 9C.PCBLIB,"","",TXC 9C,"","","3.579545MHz",±50ppm,±50ppm,"0.161 (4.10mm)","2020-09-02 01:22:01.663000",Active,"20pF",TXC CORPORATION,"9C-3.579545MBBK-T","1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49S,TapeAndReel,"665",Active,"0.18","","9C","0.449 L x 0.189 W (11.40mm x 4.80mm)",DigiKey,"887-2450-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - TXC CRYSTAL 9C.SCHLIB,TXC CRYSTAL 9C,MHz Crystal,"3.579545MHz"
=Value,Datasheet,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,DigiKey Link,http://digikey.com/product-detail/en/txc-corporation/9C-4.9152MBBK-T/887-1829-1-ND/3585946,"","","","","","","","",CRYSTAL 4.9152MHZ 20PF SMD,"","150 Ohms",footprints/Crystals/PCB - CRYSTALS - TXC 9C.PCBLIB,"","",TXC 9C,"","","4.9152MHz",±50ppm,±50ppm,"0.161 (4.10mm)","2020-09-02 01:22:01.660000",Active,"20pF",TXC CORPORATION,"9C-4.9152MBBK-T","1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49S,TapeAndReel,"666",Active,"0.18","","9C","0.449 L x 0.189 W (11.40mm x 4.80mm)",DigiKey,"887-1829-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - TXC CRYSTAL 9C.SCHLIB,TXC CRYSTAL 9C,MHz Crystal,"4.9152MHz"
=Value,Datasheet,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,DigiKey Link,http://digikey.com/product-detail/en/txc-corporation/9C-4.096MBBK-T/887-1828-1-ND/3585944,"","","","","","","","",CRYSTAL 4.0960MHZ 20PF SMD,"","150 Ohms",footprints/Crystals/PCB - CRYSTALS - TXC 9C.PCBLIB,"","",TXC 9C,"","","4.096MHz",±50ppm,±50ppm,"0.161 (4.10mm)","2020-09-02 01:22:01.640000",Active,"20pF",TXC CORPORATION,"9C-4.096MBBK-T","1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49S,TapeAndReel,"667",Active,"0.18","","9C","0.449 L x 0.189 W (11.40mm x 4.80mm)",DigiKey,"887-1828-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - TXC CRYSTAL 9C.SCHLIB,TXC CRYSTAL 9C,MHz Crystal,"4.096MHz"
=Value,Datasheet,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,DigiKey Link,http://digikey.com/product-detail/en/txc-corporation/9C-20.000MBBK-T/887-2434-1-ND/4475433,"","","","","","","","",CRYSTAL 20.0000MHZ 20PF SMD,"","30 Ohms",footprints/Crystals/PCB - CRYSTALS - TXC 9C.PCBLIB,"","",TXC 9C,"","","20MHz",±50ppm,±50ppm,"0.161 (4.10mm)","2020-09-02 01:22:01.637000",Active,"20pF",TXC CORPORATION,"9C-20.000MBBK-T","1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49S,TapeAndReel,"668",Active,"0.18","","9C","0.449 L x 0.189 W (11.40mm x 4.80mm)",DigiKey,"887-2434-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - TXC CRYSTAL 9C.SCHLIB,TXC CRYSTAL 9C,MHz Crystal,"20MHz"
=Value,Datasheet,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,DigiKey Link,http://digikey.com/product-detail/en/txc-corporation/9C-12.500MAAJ-T/887-2416-1-ND/4475477,"","","","","","","","",CRYSTAL 12.5000MHZ 18PF SMD,"","40 Ohms",footprints/Crystals/PCB - CRYSTALS - TXC 9C.PCBLIB,"","",TXC 9C,"","","12.5MHz",±30ppm,±30ppm,"0.161 (4.10mm)","2020-09-02 01:22:01.633000",Active,"18pF",TXC CORPORATION,"9C-12.500MAAJ-T","1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49S,TapeAndReel,"669",Active,"0.19","","9C","0.449 L x 0.189 W (11.40mm x 4.80mm)",DigiKey,"887-2416-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - TXC CRYSTAL 9C.SCHLIB,TXC CRYSTAL 9C,MHz Crystal,"12.5MHz"
=Value,Datasheet,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,DigiKey Link,http://digikey.com/product-detail/en/txc-corporation/9C-8.000MAGJ-T/887-2474-1-ND/4475509,"","","","","","","","",CRYSTAL 8.0000MHZ 18PF SMD,"","80 Ohms",footprints/Crystals/PCB - CRYSTALS - TXC 9C.PCBLIB,"","",TXC 9C,"","","8MHz",±50ppm,±30ppm,"0.161 (4.10mm)","2020-09-02 01:22:01.630000",Active,"18pF",TXC CORPORATION,"9C-8.000MAGJ-T","1",Surface Mount,Fundamental,-40°C ~ 85°C,HC-49S,TapeAndReel,"670",Active,"0.19","","9C","0.449 L x 0.189 W (11.40mm x 4.80mm)",DigiKey,"887-2474-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - TXC CRYSTAL 9C.SCHLIB,TXC CRYSTAL 9C,MHz Crystal,"8MHz"
=Value,Datasheet,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,DigiKey Link,http://digikey.com/product-detail/en/txc-corporation/9C-4.000MAGJ-T/887-2463-1-ND/4475504,"","","","","","","","",CRYSTAL 4.0000MHZ 18PF SMD,"","150 Ohms",footprints/Crystals/PCB - CRYSTALS - TXC 9C.PCBLIB,"","",TXC 9C,"","","4MHz",±50ppm,±30ppm,"0.161 (4.10mm)","2020-09-02 01:22:01.610000",Active,"18pF",TXC CORPORATION,"9C-4.000MAGJ-T","1",Surface Mount,Fundamental,-40°C ~ 85°C,HC-49S,TapeAndReel,"671",Active,"0.19","","9C","0.449 L x 0.189 W (11.40mm x 4.80mm)",DigiKey,"887-2463-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - TXC CRYSTAL 9C.SCHLIB,TXC CRYSTAL 9C,MHz Crystal,"4MHz"
=Value,Datasheet,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,DigiKey Link,http://digikey.com/product-detail/en/txc-corporation/9C-13.225625MAAE-T/887-2418-1-ND/4475479,"","","","","","","","",CRYSTAL 13.225625MHZ 12PF SMD,"","40 Ohms",footprints/Crystals/PCB - CRYSTALS - TXC 9C.PCBLIB,"","",TXC 9C,"","","13.225625MHz",±30ppm,±30ppm,"0.161 (4.10mm)","2020-09-02 01:22:01.590000",Active,"12pF",TXC CORPORATION,"9C-13.225625MAAE-T","1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49S,TapeAndReel,"672",Active,"0.19","","9C","0.449 L x 0.189 W (11.40mm x 4.80mm)",DigiKey,"887-2418-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - TXC CRYSTAL 9C.SCHLIB,TXC CRYSTAL 9C,MHz Crystal,"13.225625MHz"
=Value,Datasheet,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,DigiKey Link,http://digikey.com/product-detail/en/txc-corporation/9C-22.5792MAAJ-T/887-2438-1-ND/4475492,"","","","","","","","",CRYSTAL 22.5792MHZ 18PF SMD,"","30 Ohms",footprints/Crystals/PCB - CRYSTALS - TXC 9C.PCBLIB,"","",TXC 9C,"","","22.5792MHz",±30ppm,±30ppm,"0.161 (4.10mm)","2020-09-02 01:22:01.583000",Active,"18pF",TXC CORPORATION,"9C-22.5792MAAJ-T","1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49S,TapeAndReel,"673",Active,"0.19","","9C","0.449 L x 0.189 W (11.40mm x 4.80mm)",DigiKey,"887-2438-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - TXC CRYSTAL 9C.SCHLIB,TXC CRYSTAL 9C,MHz Crystal,"22.5792MHz"
=Value,Datasheet,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,DigiKey Link,http://digikey.com/product-detail/en/txc-corporation/9C-25.000MAAE-T/887-2442-1-ND/4475437,"","","","","","","","",CRYSTAL 25.0000MHZ 12PF SMD,"","30 Ohms",footprints/Crystals/PCB - CRYSTALS - TXC 9C.PCBLIB,"","",TXC 9C,"","","25MHz",±30ppm,±30ppm,"0.161 (4.10mm)","2020-09-02 01:22:01.580000",Active,"12pF",TXC CORPORATION,"9C-25.000MAAE-T","1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49S,TapeAndReel,"674",Active,"0.19","","9C","0.449 L x 0.189 W (11.40mm x 4.80mm)",DigiKey,"887-2442-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - TXC CRYSTAL 9C.SCHLIB,TXC CRYSTAL 9C,MHz Crystal,"25MHz"
=Value,Datasheet,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,DigiKey Link,http://digikey.com/product-detail/en/txc-corporation/9C-16.000MAAE-T/887-2423-1-ND/4475429,"","","","","","","","",CRYSTAL 16.0000MHZ 12PF SMD,"","30 Ohms",footprints/Crystals/PCB - CRYSTALS - TXC 9C.PCBLIB,"","",TXC 9C,"","","16MHz",±30ppm,±30ppm,"0.161 (4.10mm)","2020-09-02 01:22:01.573000",Active,"12pF",TXC CORPORATION,"9C-16.000MAAE-T","1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49S,TapeAndReel,"675",Active,"0.19","","9C","0.449 L x 0.189 W (11.40mm x 4.80mm)",DigiKey,"887-2423-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - TXC CRYSTAL 9C.SCHLIB,TXC CRYSTAL 9C,MHz Crystal,"16MHz"
=Value,Datasheet,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,DigiKey Link,http://digikey.com/product-detail/en/txc-corporation/9C-30.000MAAE-T/887-2452-1-ND/4475442,"","","","","","","","",CRYSTAL 30.0000MHZ 12PF SMD,"","30 Ohms",footprints/Crystals/PCB - CRYSTALS - TXC 9C.PCBLIB,"","",TXC 9C,"","","30MHz",±30ppm,±30ppm,"0.161 (4.10mm)","2020-09-02 01:22:01.570000",Active,"12pF",TXC CORPORATION,"9C-30.000MAAE-T","1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49S,TapeAndReel,"676",Active,"0.19","","9C","0.449 L x 0.189 W (11.40mm x 4.80mm)",DigiKey,"887-2452-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - TXC CRYSTAL 9C.SCHLIB,TXC CRYSTAL 9C,MHz Crystal,"30MHz"
=Value,Datasheet,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,DigiKey Link,http://digikey.com/product-detail/en/txc-corporation/9C-16.000MAGJ-T/887-2424-1-ND/4475483,"","","","","","","","",CRYSTAL 16.0000MHZ 18PF SMD,"","30 Ohms",footprints/Crystals/PCB - CRYSTALS - TXC 9C.PCBLIB,"","",TXC 9C,"","","16MHz",±50ppm,±30ppm,"0.161 (4.10mm)","2020-09-02 01:22:01.567000",Active,"18pF",TXC CORPORATION,"9C-16.000MAGJ-T","1",Surface Mount,Fundamental,-40°C ~ 85°C,HC-49S,TapeAndReel,"677",Active,"0.19","","9C","0.449 L x 0.189 W (11.40mm x 4.80mm)",DigiKey,"887-2424-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - TXC CRYSTAL 9C.SCHLIB,TXC CRYSTAL 9C,MHz Crystal,"16MHz"
=Value,Datasheet,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,DigiKey Link,http://digikey.com/product-detail/en/txc-corporation/9C-20.000MAGJ-T/887-2433-1-ND/4475489,"","","","","","","","",CRYSTAL 20.0000MHZ 18PF SMD,"","30 Ohms",footprints/Crystals/PCB - CRYSTALS - TXC 9C.PCBLIB,"","",TXC 9C,"","","20MHz",±50ppm,±30ppm,"0.161 (4.10mm)","2020-09-02 01:22:01.563000",Active,"18pF",TXC CORPORATION,"9C-20.000MAGJ-T","1",Surface Mount,Fundamental,-40°C ~ 85°C,HC-49S,TapeAndReel,"678",Active,"0.19","","9C","0.449 L x 0.189 W (11.40mm x 4.80mm)",DigiKey,"887-2433-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - TXC CRYSTAL 9C.SCHLIB,TXC CRYSTAL 9C,MHz Crystal,"20MHz"
=Value,Datasheet,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,DigiKey Link,http://digikey.com/product-detail/en/txc-corporation/9C-10.000MBBK-T/887-1941-1-ND/3679673,"","","","","","","","",CRYSTAL 10.0000MHZ 20PF SMD,"","40 Ohms",footprints/Crystals/PCB - CRYSTALS - TXC 9C.PCBLIB,"","",TXC 9C,"","","10MHz",±50ppm,±50ppm,"0.161 (4.10mm)","2020-09-02 01:22:01.560000",Active,"20pF",TXC CORPORATION,"9C-10.000MBBK-T","1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49S,TapeAndReel,"679",Active,"0.18","","9C","0.449 L x 0.189 W (11.40mm x 4.80mm)",DigiKey,"887-1941-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - TXC CRYSTAL 9C.SCHLIB,TXC CRYSTAL 9C,MHz Crystal,"10MHz"
=Value,Datasheet,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,DigiKey Link,http://digikey.com/product-detail/en/txc-corporation/9C-14.7456MBBK-T/887-1943-1-ND/3679675,"","","","","","","","",CRYSTAL 14.7456MHZ 20PF SMD,"","30 Ohms",footprints/Crystals/PCB - CRYSTALS - TXC 9C.PCBLIB,"","",TXC 9C,"","","14.7456MHz",±50ppm,±50ppm,"0.161 (4.10mm)","2020-09-02 01:22:01.557000",Active,"20pF",TXC CORPORATION,"9C-14.7456MBBK-T","1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49S,TapeAndReel,"680",Active,"0.18","","9C","0.449 L x 0.189 W (11.40mm x 4.80mm)",DigiKey,"887-1943-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - TXC CRYSTAL 9C.SCHLIB,TXC CRYSTAL 9C,MHz Crystal,"14.7456MHz"
=Value,Datasheet,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,DigiKey Link,http://digikey.com/product-detail/en/txc-corporation/9C-8.192MBBK-T/887-2476-1-ND/4475455,"","","","","","","","",CRYSTAL 8.1920MHZ 20PF SMD,"","80 Ohms",footprints/Crystals/PCB - CRYSTALS - TXC 9C.PCBLIB,"","",TXC 9C,"","","8.192MHz",±50ppm,±50ppm,"0.161 (4.10mm)","2020-09-02 01:22:01.547000",Active,"20pF",TXC CORPORATION,"9C-8.192MBBK-T","1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49S,TapeAndReel,"681",Active,"0.18","","9C","0.449 L x 0.189 W (11.40mm x 4.80mm)",DigiKey,"887-2476-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - TXC CRYSTAL 9C.SCHLIB,TXC CRYSTAL 9C,MHz Crystal,"8.192MHz"
=Value,Datasheet,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,DigiKey Link,http://digikey.com/product-detail/en/txc-corporation/9C-3.6864MBBK-T/887-2451-1-ND/4475441,"","","","","","","","",CRYSTAL 3.6864MHZ 20PF SMD,"","150 Ohms",footprints/Crystals/PCB - CRYSTALS - TXC 9C.PCBLIB,"","",TXC 9C,"","","3.6864MHz",±50ppm,±50ppm,"0.161 (4.10mm)","2020-09-02 01:22:01.533000",Active,"20pF",TXC CORPORATION,"9C-3.6864MBBK-T","1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49S,TapeAndReel,"682",Active,"0.18","","9C","0.449 L x 0.189 W (11.40mm x 4.80mm)",DigiKey,"887-2451-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - TXC CRYSTAL 9C.SCHLIB,TXC CRYSTAL 9C,MHz Crystal,"3.6864MHz"
=Value,Datasheet,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,DigiKey Link,http://digikey.com/product-detail/en/txc-corporation/9C-28.800MBBK-T/887-2449-1-ND/4475498,"","","","","","","","",CRYSTAL 28.8000MHZ 20PF SMD,"","30 Ohms",footprints/Crystals/PCB - CRYSTALS - TXC 9C.PCBLIB,"","",TXC 9C,"","","28.8MHz",±50ppm,±50ppm,"0.161 (4.10mm)","2020-09-02 01:22:01.517000",Active,"20pF",TXC CORPORATION,"9C-28.800MBBK-T","1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49S,TapeAndReel,"683",Active,"0.18","","9C","0.449 L x 0.189 W (11.40mm x 4.80mm)",DigiKey,"887-2449-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - TXC CRYSTAL 9C.SCHLIB,TXC CRYSTAL 9C,MHz Crystal,"28.8MHz"
=Value,Datasheet,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,DigiKey Link,http://digikey.com/product-detail/en/txc-corporation/9C-13.560MBBK-T/887-2420-1-ND/4475428,"","","","","","","","",CRYSTAL 13.5600MHZ 20PF SMD,"","40 Ohms",footprints/Crystals/PCB - CRYSTALS - TXC 9C.PCBLIB,"","",TXC 9C,"","","13.56MHz",±50ppm,±50ppm,"0.161 (4.10mm)","2020-09-02 01:22:01.513000",Active,"20pF",TXC CORPORATION,"9C-13.560MBBK-T","1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49S,TapeAndReel,"684",Active,"0.18","","9C","0.449 L x 0.189 W (11.40mm x 4.80mm)",DigiKey,"887-2420-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - TXC CRYSTAL 9C.SCHLIB,TXC CRYSTAL 9C,MHz Crystal,"13.56MHz"
=Value,Datasheet,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,DigiKey Link,http://digikey.com/product-detail/en/txc-corporation/9C-11.0592MBBK-T/887-1942-1-ND/3679674,"","","","","","","","",CRYSTAL 11.0592MHZ 20PF SMD,"","40 Ohms",footprints/Crystals/PCB - CRYSTALS - TXC 9C.PCBLIB,"","",TXC 9C,"","","11.0592MHz",±50ppm,±50ppm,"0.161 (4.10mm)","2020-09-02 01:22:01.503000",Active,"20pF",TXC CORPORATION,"9C-11.0592MBBK-T","1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49S,TapeAndReel,"685",Active,"0.18","","9C","0.449 L x 0.189 W (11.40mm x 4.80mm)",DigiKey,"887-1942-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - TXC CRYSTAL 9C.SCHLIB,TXC CRYSTAL 9C,MHz Crystal,"11.0592MHz"
=Value,Datasheet,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,DigiKey Link,http://digikey.com/product-detail/en/txc-corporation/9C-24.576MBBK-T/887-1825-1-ND/3586031,"","","","","","","","",CRYSTAL 24.5760MHZ 20PF SMD,"","30 Ohms",footprints/Crystals/PCB - CRYSTALS - TXC 9C.PCBLIB,"","",TXC 9C,"","","24.576MHz",±50ppm,±50ppm,"0.161 (4.10mm)","2020-09-02 01:22:01.497000",Active,"20pF",TXC CORPORATION,"9C-24.576MBBK-T","1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49S,TapeAndReel,"686",Active,"0.18","","9C","0.449 L x 0.189 W (11.40mm x 4.80mm)",DigiKey,"887-1825-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - TXC CRYSTAL 9C.SCHLIB,TXC CRYSTAL 9C,MHz Crystal,"24.576MHz"
=Value,Datasheet,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,DigiKey Link,http://digikey.com/product-detail/en/txc-corporation/9C-25.000MAGJ-T/887-2443-1-ND/4475494,"","","","","","","","",CRYSTAL 25.0000MHZ 18PF SMD,"","30 Ohms",footprints/Crystals/PCB - CRYSTALS - TXC 9C.PCBLIB,"","",TXC 9C,"","","25MHz",±50ppm,±30ppm,"0.161 (4.10mm)","2020-09-02 01:22:01.493000",Active,"18pF",TXC CORPORATION,"9C-25.000MAGJ-T","1",Surface Mount,Fundamental,-40°C ~ 85°C,HC-49S,TapeAndReel,"687",Active,"0.19","","9C","0.449 L x 0.189 W (11.40mm x 4.80mm)",DigiKey,"887-2443-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - TXC CRYSTAL 9C.SCHLIB,TXC CRYSTAL 9C,MHz Crystal,"25MHz"
=Value,Datasheet,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,DigiKey Link,http://digikey.com/product-detail/en/txc-corporation/9C-28.224MAAJ-T/887-2447-1-ND/4475496,"","","","","","","","",CRYSTAL 28.2240MHZ 18PF SMD,"","30 Ohms",footprints/Crystals/PCB - CRYSTALS - TXC 9C.PCBLIB,"","",TXC 9C,"","","28.224MHz",±30ppm,±30ppm,"0.161 (4.10mm)","2020-09-02 01:22:01.480000",Active,"18pF",TXC CORPORATION,"9C-28.224MAAJ-T","1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49S,TapeAndReel,"688",Active,"0.19","","9C","0.449 L x 0.189 W (11.40mm x 4.80mm)",DigiKey,"887-2447-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - TXC CRYSTAL 9C.SCHLIB,TXC CRYSTAL 9C,MHz Crystal,"28.224MHz"
=Value,Datasheet,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,DigiKey Link,http://digikey.com/product-detail/en/txc-corporation/9C-6.500MAAJ-T/887-2470-1-ND/4475508,"","","","","","","","",CRYSTAL 6.5000MHZ 18PF SMD,"","80 Ohms",footprints/Crystals/PCB - CRYSTALS - TXC 9C.PCBLIB,"","",TXC 9C,"","","6.5MHz",±30ppm,±30ppm,"0.161 (4.10mm)","2020-09-02 01:22:01.460000",Active,"18pF",TXC CORPORATION,"9C-6.500MAAJ-T","1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49S,TapeAndReel,"689",Active,"0.19","","9C","0.449 L x 0.189 W (11.40mm x 4.80mm)",DigiKey,"887-2470-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - TXC CRYSTAL 9C.SCHLIB,TXC CRYSTAL 9C,MHz Crystal,"6.5MHz"
=Value,Datasheet,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,DigiKey Link,http://digikey.com/product-detail/en/txc-corporation/9C-24.000MAAE-T/887-2439-1-ND/4475435,"","","","","","","","",CRYSTAL 24.0000MHZ 12PF SMD,"","30 Ohms",footprints/Crystals/PCB - CRYSTALS - TXC 9C.PCBLIB,"","",TXC 9C,"","","24MHz",±30ppm,±30ppm,"0.161 (4.10mm)","2020-09-02 01:22:01.453000",Active,"12pF",TXC CORPORATION,"9C-24.000MAAE-T","1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49S,TapeAndReel,"690",Active,"0.19","","9C","0.449 L x 0.189 W (11.40mm x 4.80mm)",DigiKey,"887-2439-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - TXC CRYSTAL 9C.SCHLIB,TXC CRYSTAL 9C,MHz Crystal,"24MHz"
=Value,Datasheet,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,DigiKey Link,http://digikey.com/product-detail/en/txc-corporation/9C-30.000MAAJ-T/887-1072-1-ND/2118949,"","","","","","","","",CRYSTAL 30.0000MHZ 18PF SMD,"","30 Ohms",footprints/Crystals/PCB - CRYSTALS - TXC 9C.PCBLIB,"","",TXC 9C,"","","30MHz",±30ppm,±30ppm,"0.161 (4.10mm)","2020-09-02 01:22:01.450000",Active,"18pF",TXC CORPORATION,"9C-30.000MAAJ-T","1",Surface Mount,Fundamental,-20°C ~ 70°C,HC-49/US,TapeAndReel,"691",Active,"0.22","","9C","0.449 L x 0.189 W (11.40mm x 4.80mm)",DigiKey,"887-1072-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - TXC CRYSTAL 9C.SCHLIB,TXC CRYSTAL 9C,MHz Crystal,"30MHz"
=Value,Datasheet,http://www.txccorp.com/download/products/quartz_crystals/2015TXC_9C_32.pdf,DigiKey Link,http://digikey.com/product-detail/en/txc-corporation/9C-60.000MBBK-T/887-1952-1-ND/3679684,"","","","","","","","",CRYSTAL 60.0000MHZ 20PF SMD,"","60 Ohms",footprints/Crystals/PCB - CRYSTALS - TXC 9C.PCBLIB,"","",TXC 9C,"","","60MHz",±50ppm,±50ppm,"0.161 (4.10mm)","2020-09-02 01:22:01.430000",Active,"20pF",TXC CORPORATION,"9C-60.000MBBK-T","1",Surface Mount,"3rd Overtone",-20°C ~ 70°C,HC-49S,TapeAndReel,"692",Active,"0.24","","9C","0.449 L x 0.189 W (11.40mm x 4.80mm)",DigiKey,"887-1952-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - TXC CRYSTAL 9C.SCHLIB,TXC CRYSTAL 9C,MHz Crystal,"60MHz"
