"Applications","Capacitance","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lead Spacing","Lead Style","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Temperature Coefficient","Thickness (Max)","Tolerance","Type","Value","Voltage - Rated"
General Purpose,"10000pF",=Value,Datasheet,http://www.vishay.com/docs/45199/vjcommercialseries.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-vitramon/VJ1812Y103KXGAT/720-1125-1-ND/1894471,"","","","","","","","",CAP CER 10000PF 1KV X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:06.720000","","",Active,Vishay Vitramon,VJ1812Y103KXGAT,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.31","",VJ,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"720-1125-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.086 (2.18mm)",±10%,"","10000pF","1000V (1kV)"
General Purpose,"1000pF",=Value,Datasheet,http://datasheets.avx.com/AVX-HV_MLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/1812HC102MAT1A/478-4732-1-ND/1795333,"","","","","","","","",CAP CER 1000PF 3KV X7R 1812,"1812 (4532 Metric)","",High Voltage,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:06.717000","","",Active,AVX Corporation,"1812HC102MAT1A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.32","",-,"0.181 L x 0.126 W (4.60mm x 3.20mm)",DigiKey,"478-4732-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.087 (2.20mm)",±20%,"","1000pF","3000V (3kV)"
General Purpose,"0.1uF",=Value,Datasheet,http://www.vishay.com/docs/45199/vjcommercialseries.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-vitramon/VJ1812Y104KXEAT/720-1130-1-ND/1894476,"","","","","","","","",CAP CER 0.1UF 500V X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:06.713000","","",Active,Vishay Vitramon,VJ1812Y104KXEAT,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.33","",VJ,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"720-1130-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.086 (2.18mm)",±10%,"","0.1uF","500V"
General Purpose,"4700pF",=Value,Datasheet,http://datasheets.avx.com/AVX-HV_MLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/1812GC472KAT1A/478-3003-1-ND/808202,"","","","","","","","",CAP CER 4700PF 2KV X7R 1812,"1812 (4532 Metric)","",High Voltage,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:06.710000","","",Active,AVX Corporation,"1812GC472KAT1A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.34","",-,"0.181 L x 0.126 W (4.60mm x 3.20mm)",DigiKey,"478-3003-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.087 (2.20mm)",±10%,"","4700pF","2000V (2kV)"
General Purpose,"470pF",=Value,Datasheet,http://datasheets.avx.com/AVX-HV_MLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/1812GA471JAT1A/478-2999-1-ND/808198,"","","","","","","","",CAP CER 470PF 2KV C0G/NP0 1812,"1812 (4532 Metric)","",High Voltage,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:06.703000","","",Active,AVX Corporation,"1812GA471JAT1A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.36","",-,"0.181 L x 0.126 W (4.60mm x 3.20mm)",DigiKey,"478-2999-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.087 (2.20mm)",±5%,"","470pF","2000V (2kV)"
General Purpose,"0.022uF",=Value,Datasheet,http://www.vishay.com/docs/45199/vjcommercialseries.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-vitramon/VJ1812Y223KXGAT/720-1149-1-ND/1894495,"","","","","","","","",CAP CER 0.022UF 1KV X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:06.683000","","",Active,Vishay Vitramon,VJ1812Y223KXGAT,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.36","",VJ,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"720-1149-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.086 (2.18mm)",±10%,"","0.022uF","1000V (1kV)"
General Purpose,"0.22uF",=Value,Datasheet,http://www.vishay.com/docs/45199/vjcommercialseries.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-vitramon/VJ1812Y224KXCAT/720-1151-1-ND/1894497,"","","","","","","","",CAP CER 0.22UF 200V X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:06.680000","","",Active,Vishay Vitramon,VJ1812Y224KXCAT,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.40","",VJ,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"720-1151-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.086 (2.18mm)",±10%,"","0.22uF","200V"
General Purpose,"0.1uF",=Value,Datasheet,http://www.vishay.com/docs/45199/vjcommercialseries.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-vitramon/VJ1812Y104KXCAT/720-1397-1-ND/3986151,"","","","","","","","",CAP CER 0.1UF 200V X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:06.660000","","",Active,Vishay Vitramon,VJ1812Y104KXCAT,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.38","",VJ,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"720-1397-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.086 (2.18mm)",±10%,"","0.1uF","200V"
General Purpose,"330pF",=Value,Datasheet,http://datasheets.avx.com/AVX-HV_MLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/1812HA331JAT2A/478-9954-1-ND/6149106,"","","","","","","","",CAP CER 330PF 3KV C0G/NP0 1812,"1812 (4532 Metric)","",High Voltage,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:06.657000","","",Active,AVX Corporation,"1812HA331JAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.40","",-,"0.181 L x 0.126 W (4.60mm x 3.20mm)",DigiKey,"478-9954-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.087 (2.20mm)",±5%,"","330pF","3000V (3kV)"
General Purpose,"330pF",=Value,Datasheet,http://datasheets.avx.com/AVX-HV_MLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/1812HA331KAT1A/478-3004-1-ND/808203,"","","","","","","","",CAP CER 330PF 3KV C0G/NP0 1812,"1812 (4532 Metric)","",High Voltage,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:06.637000","","",Active,AVX Corporation,"1812HA331KAT1A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.40","",-,"0.181 L x 0.126 W (4.60mm x 3.20mm)",DigiKey,"478-3004-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.087 (2.20mm)",±10%,"","330pF","3000V (3kV)"
General Purpose,"150pF",=Value,Datasheet,http://datasheets.avx.com/AVX-HV_MLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/1812GA151JAT1A/478-4728-1-ND/1795329,"","","","","","","","",CAP CER 150PF 2KV C0G/NP0 1812,"1812 (4532 Metric)","",High Voltage,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:06.633000","","",Active,AVX Corporation,"1812GA151JAT1A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.41","",-,"0.181 L x 0.126 W (4.60mm x 3.20mm)",DigiKey,"478-4728-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.087 (2.20mm)",±5%,"","150pF","2000V (2kV)"
General Purpose,"220pF",=Value,Datasheet,http://datasheets.avx.com/AVX-HV_MLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/1812HA221JAT1A/478-4730-1-ND/1795331,"","","","","","","","",CAP CER 220PF 3KV C0G/NP0 1812,"1812 (4532 Metric)","",High Voltage,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:06.610000","","",Active,AVX Corporation,"1812HA221JAT1A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.42","",-,"0.181 L x 0.126 W (4.60mm x 3.20mm)",DigiKey,"478-4730-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.087 (2.20mm)",±5%,"","220pF","3000V (3kV)"
General Purpose,"220pF",=Value,Datasheet,http://www.vishay.com/docs/45199/vjcommercialseries.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-vitramon/VJ1812A221JXGAT/720-1147-1-ND/1894493,"","","","","","","","",CAP CER 220PF 1KV C0G/NP0 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:06.607000","","",Active,Vishay Vitramon,VJ1812A221JXGAT,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.47","",VJ,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"720-1147-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.086 (2.18mm)",±5%,"","220pF","1000V (1kV)"
General Purpose,"270pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1812C271JHGAC7800.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1812C271JHGAC7800/399-15206-1-ND/7382755,"","","","","","","","",CAP CER 270PF 3KV C0G/NP0 1812,"1812 (4532 Metric)","","Low ESL, High Voltage",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:06.603000","","",Active,KEMET,C1812C271JHGAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"1.71","",SMD Comm C0G HV,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"399-15206-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.087 (2.20mm)",±5%,"","270pF","3000V (3kV)"
Boardflex Sensitive,"1000pF",=Value,Datasheet,http://www.vishay.com/docs/45198/vjomd.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-vitramon/VJ1812A102KBEAT4X/720-1110-1-ND/1560538,"","","","","","","","",CAP CER 1000PF 500V C0G/NP0 1812,"1812 (4532 Metric)","","Soft Termination, High Voltage",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:06.590000","","",Active,Vishay Vitramon,VJ1812A102KBEAT4X,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.84","",VJ OMD,"0.183 L x 0.126 W (4.65mm x 3.20mm)",DigiKey,"720-1110-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.086 (2.18mm)",±10%,"","1000pF","500V"
General Purpose,"4700pF",=Value,Datasheet,http://www.vishay.com/docs/45197/vjhvarcguard.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-vitramon/VJ1812Y472KXEAT5Z/720-1008-1-ND/1560010,"","","","","","","","",CAP CER 4700PF 500V X7R 1812,"1812 (4532 Metric)","",High Voltage,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:06.570000","","",Active,Vishay Vitramon,VJ1812Y472KXEAT5Z,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.84","",VJ HVArc Guard™,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"720-1008-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.086 (2.18mm)",±10%,"","4700pF","500V"
General Purpose,"220pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_highvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C4532CH3F221K200KA/445-11942-1-ND/3953608,"","","","","","","","",CAP CER 220PF 3KV CH 1812,"1812 (4532 Metric)","",High Voltage,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:06.567000","","",Active,TDK Corporation,C4532CH3F221K200KA,"1","Surface Mount, MLCC",-25°C ~ 85°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.28","",C,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"445-11942-1-ND","","","","","","","","","","",,capacitors\capacitor,CH,"0.087 (2.20mm)",±10%,"","220pF","3000V (3kV)"
General Purpose,"4700pF",=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/885342211008.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/885342211008/732-12127-1-ND/9346147,"","","","","","","","",CAP CER 4700PF 2000V X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:06.563000","","",Active,Würth Elektronik,"885342211008","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.55","",WCAP-CSMH,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"732-12127-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.087 (2.20mm)",±10%,"","4700pF","2000V (2kV)"
General Purpose,"1000pF",=Value,Datasheet,http://datasheets.avx.com/AVX-HV_MLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/1812HC102KAT2A/478-7032-1-ND/3247551,"","","","","","","","",CAP CER 1000PF 3KV X7R 1812,"1812 (4532 Metric)","",High Voltage,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:06.553000","","",Active,AVX Corporation,"1812HC102KAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.14","",-,"0.181 L x 0.126 W (4.60mm x 3.20mm)",DigiKey,"478-7032-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.087 (2.20mm)",±10%,"","1000pF","3000V (3kV)"
"Automotive, Boardflex Sensitive","0.22uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_soft_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA8M1X7T2J224K200KE/445-8769-1-ND/3248611,"","","","","","","","",CAP CER 0.22UF 630V X7T 1812,"1812 (4532 Metric)","",Soft Termination,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:06.550000","","",Active,TDK Corporation,CGA8M1X7T2J224K200KE,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.62",AEC-Q200,CGA,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"445-8769-1-ND","","","","","","","","","","",,capacitors\capacitor,X7T,"0.087 (2.20mm)",±10%,"","0.22uF","630V"
Boardflex Sensitive,"1uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1812J105K1RAC7800.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1812J105K1RAC7800/399-11968-1-ND/5267675,"","","","","","","","",CAP CER 1UF 100V X7R 1812,"1812 (4532 Metric)","","Open Mode, Soft Termination",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:06.530000","","",Active,KEMET,C1812J105K1RAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.32","",SMD Comm X7R FO,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"399-11968-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.087 (2.20mm)",±10%,"","1uF","100V"
Automotive,"220pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_highvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA8M1C0G3F221K200KA/445-13094-1-ND/3954760,"","","","","","","","",CAP CER 220PF 3KV C0G 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:06.527000","","",Active,TDK Corporation,CGA8M1C0G3F221K200KA,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.29",AEC-Q200,CGA,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"445-13094-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.087 (2.20mm)",±10%,"","220pF","3000V (3kV)"
General Purpose,"470pF",=Value,Datasheet,http://datasheets.avx.com/AVX-HV_MLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/1812AA471JAT1A/478-2988-1-ND/808187,"","","","","","","","",CAP CER 470PF 1KV C0G/NP0 1812,"1812 (4532 Metric)","",High Voltage,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:06.507000","","",Active,AVX Corporation,"1812AA471JAT1A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.30","",-,"0.181 L x 0.126 W (4.60mm x 3.20mm)",DigiKey,"478-2988-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.087 (2.20mm)",±5%,"","470pF","1000V (1kV)"
General Purpose,"1000pF",=Value,Datasheet,http://datasheets.avx.com/AVX-HV_MLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/1812AA102MAT1A/478-2986-1-ND/808185,"","","","","","","","",CAP CER 1000PF 1KV C0G/NP0 1812,"1812 (4532 Metric)","",High Voltage,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:06.493000","","",Active,AVX Corporation,"1812AA102MAT1A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.34","",-,"0.181 L x 0.126 W (4.60mm x 3.20mm)",DigiKey,"478-2986-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.087 (2.20mm)",±20%,"","1000pF","1000V (1kV)"
General Purpose,"4700pF",=Value,Datasheet,http://datasheets.avx.com/AVX-HV_MLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/1812GC472KAT2A/478-7031-1-ND/3247548,"","","","","","","","",CAP CER 4700PF 2KV X7R 1812,"1812 (4532 Metric)","",High Voltage,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:06.490000","","",Active,AVX Corporation,"1812GC472KAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.34","",-,"0.181 L x 0.126 W (4.60mm x 3.20mm)",DigiKey,"478-7031-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.087 (2.20mm)",±10%,"","4700pF","2000V (2kV)"
General Purpose,"0.39uF",=Value,Datasheet,http://www.vishay.com/docs/45199/vjcommercialseries.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-vitramon/VJ1812Y394KXCAT/720-1162-1-ND/1894508,"","","","","","","","",CAP CER 0.39UF 200V X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:06.470000","","",Active,Vishay Vitramon,VJ1812Y394KXCAT,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.35","",VJ,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"720-1162-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.086 (2.18mm)",±10%,"","0.39uF","200V"
General Purpose,"560pF",=Value,Datasheet,http://datasheets.avx.com/AVX-HV_MLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/1812SA561KAT1A/478-3008-1-ND/808207,"","","","","","","","",CAP CER 560PF 1.5KV C0G/NP0 1812,"1812 (4532 Metric)","",High Voltage,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:06.460000","","",Active,AVX Corporation,"1812SA561KAT1A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.40","",-,"0.181 L x 0.126 W (4.60mm x 3.20mm)",DigiKey,"478-3008-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.087 (2.20mm)",±10%,"","560pF","1500V (1.5kV)"
General Purpose,"0.012uF",=Value,Datasheet,http://www.vishay.com/docs/45199/vjcommercialseries.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-vitramon/VJ1812A123JXCAT/720-1138-1-ND/1894484,"","","","","","","","",CAP CER 0.012UF 200V NP0 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:06.443000","","",Active,Vishay Vitramon,VJ1812A123JXCAT,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.44","",VJ,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"720-1138-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.086 (2.18mm)",±5%,"","0.012uF","200V"
"SMPS Filtering, Boardflex Sensitive","1000pF",=Value,Datasheet,http://datasheets.avx.com/HV-FlexitermMLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/1812HC102MAZ1A/478-4608-1-ND/1645919,"","","","","","","","",CAP CER 1000PF 3KV X7R 1812,"1812 (4532 Metric)","","Soft Termination, High Voltage",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:06.423000","","",Active,AVX Corporation,"1812HC102MAZ1A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.48","",FLEXITERM®,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"478-4608-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.087 (2.20mm)",±20%,"","1000pF","3000V (3kV)"
General Purpose,"0.047uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C4532CH2A473J200KA/445-11919-1-ND/3953585,"","","","","","","","",CAP CER 0.047UF 100V CH 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:06.420000","","",Active,TDK Corporation,C4532CH2A473J200KA,"1","Surface Mount, MLCC",-25°C ~ 85°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.53","",C,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"445-11919-1-ND","","","","","","","","","","",,capacitors\capacitor,CH,"0.087 (2.20mm)",±5%,"","0.047uF","100V"
"Bypass, Decoupling, Boardflex Sensitive","0.33uF",=Value,Datasheet,https://www.knowlescapacitors.com/getattachment/d6174e09-3a5b-4f4c-887d-ff3ea247cf48/X2Y-Filters.aspx,DigiKey Link,http://digikey.com/product-detail/en/knowles-syfer/1812Y1000334MXTE03/1608-1131-1-ND/5730330,"","","","","","","","",CAP CER 0.33UF 100V X7R 1812,"1812 (4532 Metric)","","Low ESL (X2Y), Soft Termination",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:06.410000","","",Active,Knowles Syfer,"1812Y1000334MXTE03","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"1.86","",FlexiCap™,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"1608-1131-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.083 (2.10mm)",±20%,"","0.33uF","100V"
General Purpose,"0.1uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1812C104JAGAC7800.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1812C104JAGAC7800/399-15191-1-ND/7382740,"","","","","","","","",CAP CER 0.1UF 250V C0G/NP0 1812,"1812 (4532 Metric)","",Low ESL,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:06.397000","","",Active,KEMET,C1812C104JAGAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"1.71","",SMD Comm C0G,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"399-15191-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.087 (2.20mm)",±5%,"","0.1uF","250V"
General Purpose,"0.22uF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC1812KKX7R9BB224/311-4557-1-ND/8025646,"","","","","","","","",CAP CER 0.22UF 50V X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:06.393000","","",Active,Yageo,CC1812KKX7R9BB224,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.18","",CC,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"311-4557-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.087 (2.20mm)",±10%,"","0.22uF","50V"
General Purpose,"10000pF",=Value,Datasheet,http://www.vishay.com/docs/45197/vjhvarcguard.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-vitramon/VJ1812Y103KXEAT5Z/720-1002-1-ND/1560004,"","","","","","","","",CAP CER 10000PF 500V X7R 1812,"1812 (4532 Metric)","",High Voltage,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:06.383000","","",Active,Vishay Vitramon,VJ1812Y103KXEAT5Z,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.80","",VJ HVArc Guard™,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"720-1002-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.086 (2.18mm)",±10%,"","10000pF","500V"
