"Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Current - Collector Cutoff (Max)","Current - Collector (Ic) (Max)","DC Current Gain (hFE) (Min) @ Ic, Vce","Description","Device Package","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Frequency - Transition","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Power - Max","Price","Series","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Supplier Device Package","Library Path","Library Ref","Transistor Type","Type","Value","Vce Saturation (Max) @ Ib, Ic","Voltage - Collector Emitter Breakdown (Max)"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/MMBT2369LT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/MMBT2369LT1G/MMBT2369LT1GOSCT-ND/1139810,"","","","","","","","","400nA","200mA","40 @ 10mA, 350mV",TRANS NPN 15V 0.2A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","","2020-09-02 01:30:08.863000",Active,ON Semiconductor,MMBT2369LT1G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"229",Active,"225mW","0.03",-,DigiKey,MMBT2369LT1GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","250mV @ 1mA, 10mA","15V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/MMBT2369LT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/MMBT2369ALT1G/MMBT2369ALT1GOSCT-ND/1139809,"","","","","","","","","400nA","200mA","20 @ 100mA, 1V",TRANS NPN 15V 0.2A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","","2020-09-02 01:30:08.877000",Active,ON Semiconductor,MMBT2369ALT1G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"230",Active,"225mW","0.03",-,DigiKey,MMBT2369ALT1GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","500mV @ 10mA, 100mA","15V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/MMBT5088LT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/MMBT5088LT1G/MMBT5088LT1GOSCT-ND/1139822,"","","","","","","","","50nA (ICBO)","50mA","300 @ 100µA, 5V",TRANS NPN 30V 0.05A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","50MHz","2020-09-02 01:30:08.887000",Active,ON Semiconductor,MMBT5088LT1G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"231",Active,"300mW","0.03",-,DigiKey,MMBT5088LT1GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","500mV @ 1mA, 10mA","30V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/MMBT5550LT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/MMBT5550LT1G/MMBT5550LT1GOSCT-ND/1139825,"","","","","","","","","100nA","600mA","60 @ 10mA, 5V",TRANS NPN 140V 0.6A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","","2020-09-02 01:30:08.890000",Active,ON Semiconductor,MMBT5550LT1G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"232",Active,"225mW","0.03",-,DigiKey,MMBT5550LT1GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","250mV @ 5mA, 50mA","140V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/BCW66GLT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/BCW66GLT1G/BCW66GLT1GOSCT-ND/2623446,"","","","","","","","","20nA","800mA","160 @ 100mA, 1V",TRANS NPN 45V 0.8A SOT-23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","100MHz","2020-09-02 01:30:08.893000",Active,ON Semiconductor,BCW66GLT1G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"233",Active,"300mW","0.03",-,DigiKey,BCW66GLT1GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","700mV @ 50mA, 500mA","45V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/BC818-40LT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/BC818-40LT1G/BC818-40LT1GOSCT-ND/2704955,"","","","","","","","","100nA (ICBO)","500mA","250 @ 100mA, 1V",TRANS NPN 25V 0.5A SOT-23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","100MHz","2020-09-02 01:30:08.897000",Active,ON Semiconductor,BC818-40LT1G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"234",Active,"225mW","0.03",-,DigiKey,BC818-40LT1GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","700mV @ 50mA, 500mA","25V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/MMBT5550LT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/MMBT5550LT3G/MMBT5550LT3GOSCT-ND/5801724,"","","","","","","","","100nA","600mA","60 @ 10mA, 5V",TRANS NPN 140V 0.6A SOT-23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","","2020-09-02 01:30:08.917000",Active,ON Semiconductor,MMBT5550LT3G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"235",Active,"225mW","0.03",-,DigiKey,MMBT5550LT3GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","250mV @ 5mA, 50mA","140V"
=Part Number,Datasheet,https://www.onsemi.com/pub/Collateral/BC817-16LT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/BC817-40LT1G/BC817-40LT1GOSCT-ND/917830,"","","","","","","","","100nA (ICBO)","500mA","250 @ 100mA, 1V",TRANS NPN 45V 0.5A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","100MHz","2020-09-02 01:30:08.930000",Active,ON Semiconductor,BC817-40LT1G,"1",Surface Mount,-65°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"236",Active,"300mW","0.03",-,DigiKey,BC817-40LT1GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","700mV @ 50mA, 500mA","45V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/BC846ALT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/SBC848BLT1G/SBC848BLT1GOSCT-ND/9087706,"","","","","","","","","15nA (ICBO)","100mA","200 @ 2mA, 5V",TRANS NPN 30V 0.1A SOT-23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","100MHz","2020-09-02 01:30:08.940000",Active,ON Semiconductor,SBC848BLT1G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"237",Active,"300mW","0.03","Automotive, AEC-Q101",DigiKey,SBC848BLT1GOSCT-ND,"","","","","","","","","","",SOT-23,symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","600mV @ 5mA, 100mA","30V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/BCW72LT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/BCW72LT1G/BCW72LT1GOSCT-ND/2623448,"","","","","","","","","100nA (ICBO)","100mA","200 @ 2mA, 5V",TRANS NPN 45V 0.1A SOT-23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","300MHz","2020-09-02 01:30:08.960000",Active,ON Semiconductor,BCW72LT1G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"238",Active,"300mW","0.03",-,DigiKey,BCW72LT1GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","250mV @ 500µA, 10mA","45V"
=Part Number,Datasheet,https://www.onsemi.com/pub/Collateral/BC817-16LT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/BC817-25LT1G/BC817-25LT1GOSCT-ND/917829,"","","","","","","","","100nA (ICBO)","500mA","160 @ 100mA, 1V",TRANS NPN 45V 0.5A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","100MHz","2020-09-02 01:30:08.977000",Active,ON Semiconductor,BC817-25LT1G,"1",Surface Mount,-65°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"239",Active,"300mW","0.03",-,DigiKey,BC817-25LT1GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","700mV @ 50mA, 500mA","45V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/MMBT5550LT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/MMBT5551LT3G/MMBT5551LT3GOSCT-ND/4927887,"","","","","","","","","100nA","600mA","80 @ 10mA, 5V",TRANS NPN 160V 0.6A SOT-23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","","2020-09-02 01:30:08.980000",Active,ON Semiconductor,MMBT5551LT3G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"240",Active,"225mW","0.03",-,DigiKey,MMBT5551LT3GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","200mV @ 5mA, 50mA","160V"
=Part Number,Datasheet,https://www.onsemi.com/pub/Collateral/BC817-16LT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/BC817-16LT1G/BC817-16LT1GOSCT-ND/917828,"","","","","","","","","100nA (ICBO)","500mA","100 @ 100mA, 1V",TRANS NPN 45V 0.5A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","100MHz","2020-09-02 01:30:08.983000",Active,ON Semiconductor,BC817-16LT1G,"1",Surface Mount,-65°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"241",Active,"300mW","0.03",-,DigiKey,BC817-16LT1GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","700mV @ 50mA, 500mA","45V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/MMBT4401LT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/MMBT4401LT1G/MMBT4401LT1GOSCT-ND/1139819,"","","","","","","","","","600mA","100 @ 150mA, 1V",TRANS NPN 40V 0.6A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","250MHz","2020-09-02 01:30:08.983000",Active,ON Semiconductor,MMBT4401LT1G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"242",Active,"300mW","0.02",-,DigiKey,MMBT4401LT1GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","750mV @ 50mA, 500mA","40V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/MMBTA05LT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/MMBTA06LT3G/MMBTA06LT3GOSCT-ND/1967148,"","","","","","","","","100nA","500mA","100 @ 100mA, 1V",TRANS NPN 80V 0.5A SOT-23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","100MHz","2020-09-02 01:30:09.007000",Active,ON Semiconductor,MMBTA06LT3G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"243",Active,"225mW","0.02",-,DigiKey,MMBTA06LT3GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","250mV @ 10mA, 100mA","80V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/BC846ALT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/BC848BLT1G/BC848BLT1GOSCT-ND/917838,"","","","","","","","","15nA (ICBO)","100mA","200 @ 2mA, 5V",TRANS NPN 30V 0.1A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","100MHz","2020-09-02 01:30:09.020000",Active,ON Semiconductor,BC848BLT1G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"244",Active,"300mW","0.02",-,DigiKey,BC848BLT1GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","600mV @ 5mA, 100mA","30V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/BC846ALT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/BC850BLT1G/BC850BLT1GOSCT-ND/2704960,"","","","","","","","","15nA (ICBO)","100mA","200 @ 2mA, 5V",TRANS NPN 45V 0.1A SOT-23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","100MHz","2020-09-02 01:30:09.023000",Active,ON Semiconductor,BC850BLT1G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"245",Active,"225mW","0.02",-,DigiKey,BC850BLT1GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","600mV @ 5mA, 100mA","45V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/BC846ALT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/BC847BLT1G/BC847BLT1GOSCT-ND/917834,"","","","","","","","","15nA (ICBO)","100mA","200 @ 2mA, 5V",TRANS NPN 45V 0.1A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","100MHz","2020-09-02 01:30:09.027000",Active,ON Semiconductor,BC847BLT1G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"246",Active,"300mW","0.02",-,DigiKey,BC847BLT1GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","600mV @ 5mA, 100mA","45V"
=Part Number,Datasheet,https://www.onsemi.com/pub/Collateral/BC817-16LT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/BC817-40LT3G/BC817-40LT3GOSCT-ND/2704954,"","","","","","","","","100nA (ICBO)","500mA","250 @ 100mA, 1V",TRANS NPN 45V 0.5A SOT-23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","100MHz","2020-09-02 01:30:09.030000",Active,ON Semiconductor,BC817-40LT3G,"1",Surface Mount,-65°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"247",Active,"300mW","0.02",-,DigiKey,BC817-40LT3GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","700mV @ 50mA, 500mA","45V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/BC846ALT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/BC847ALT1G/BC847ALT1GOSCT-ND/917833,"","","","","","","","","15nA (ICBO)","100mA","110 @ 2mA, 5V",TRANS NPN 45V 0.1A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","100MHz","2020-09-02 01:30:09.033000",Active,ON Semiconductor,BC847ALT1G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"248",Active,"300mW","0.02",-,DigiKey,BC847ALT1GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","600mV @ 5mA, 100mA","45V"
=Part Number,Datasheet,https://www.onsemi.com/pub/Collateral/BC817-16LT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/BC817-25LT3G/BC817-25LT3GOSCT-ND/2704953,"","","","","","","","","100nA (ICBO)","500mA","160 @ 100mA, 1V",TRANS NPN 45V 0.5A SOT-23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","100MHz","2020-09-02 01:30:09.037000",Active,ON Semiconductor,BC817-25LT3G,"1",Surface Mount,-65°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"249",Active,"300mW","0.02",-,DigiKey,BC817-25LT3GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","700mV @ 50mA, 500mA","45V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/BC846ALT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/BC849CLT1G/BC849CLT1GOSCT-ND/2623443,"","","","","","","","","15nA (ICBO)","100mA","420 @ 2mA, 5V",TRANS NPN 30V 0.1A SOT-23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","100MHz","2020-09-02 01:30:09.040000",Active,ON Semiconductor,BC849CLT1G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"250",Active,"300mW","0.02",-,DigiKey,BC849CLT1GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","600mV @ 5mA, 100mA","30V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/BC846ALT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/BC848CLT1G/BC848CLT1GOSCT-ND/917839,"","","","","","","","","15nA (ICBO)","100mA","420 @ 2mA, 5V",TRANS NPN 30V 0.1A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","100MHz","2020-09-02 01:30:09.043000",Active,ON Semiconductor,BC848CLT1G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"251",Active,"300mW","0.02",-,DigiKey,BC848CLT1GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","600mV @ 5mA, 100mA","30V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/BC846ALT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/BC847CLT1G/BC847CLT1GOSCT-ND/917836,"","","","","","","","","15nA (ICBO)","100mA","420 @ 2mA, 5V",TRANS NPN 45V 0.1A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","100MHz","2020-09-02 01:30:09.047000",Active,ON Semiconductor,BC847CLT1G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"252",Active,"300mW","0.02",-,DigiKey,BC847CLT1GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","600mV @ 5mA, 100mA","45V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/BC846ALT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/BC848ALT1G/BC848ALT1GOSCT-ND/917837,"","","","","","","","","15nA (ICBO)","100mA","110 @ 2mA, 5V",TRANS NPN 30V 0.1A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","100MHz","2020-09-02 01:30:09.050000",Active,ON Semiconductor,BC848ALT1G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"253",Active,"300mW","0.02",-,DigiKey,BC848ALT1GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","600mV @ 5mA, 100mA","30V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/BC846ALT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/BC846BLT1G/BC846BLT1GOSCT-ND/917832,"","","","","","","","","15nA (ICBO)","100mA","200 @ 2mA, 5V",TRANS NPN 65V 0.1A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","100MHz","2020-09-02 01:30:09.053000",Active,ON Semiconductor,BC846BLT1G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"254",Active,"300mW","0.02",-,DigiKey,BC846BLT1GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","600mV @ 5mA, 100mA","65V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/BC846ALT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/BC850CLT1G/BC850CLT1GOSCT-ND/917840,"","","","","","","","","15nA (ICBO)","100mA","420 @ 2mA, 5V",TRANS NPN 45V 0.1A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","100MHz","2020-09-02 01:30:09.057000",Active,ON Semiconductor,BC850CLT1G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"255",Active,"225mW","0.02",-,DigiKey,BC850CLT1GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","600mV @ 5mA, 100mA","45V"
=Part Number,Datasheet,https://www.mccsemi.com/pdf/Products/BC817-16~BC817-40(SOT-23).pdf,DigiKey Link,http://digikey.com/product-detail/en/micro-commercial-co/BC817-25-TP/BC817-25-TPMSCT-ND/1960198,"","","","","","","","","100nA","800mA","160 @ 100mA, 1V",TRANS NPN 45V 0.8A SOT-23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - MCCSEMI SOT-23-3.PCBLIB,"","",MCCSEMI SOT-23-3,"","","100MHz","2020-09-02 01:30:09.500000",Active,Micro Commercial Co,BC817-25-TP,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"256",Active,"310mW","0.04",-,DigiKey,BC817-25-TPMSCT-ND,"","","","","","","","","","",SOT-23,symbols/BJT/SCH - BJT - MCCSEMI NPN SOT-23-3.SchLib,MCCSEMI NPN SOT-23-3,NPN,"","","700mV @ 50mA, 500mA","45V"
