"Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Current - Reverse Leakage @ Vr","Description","Device Package","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Impedance (Max) (Zzt)","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Power - Max","Price","Series","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Supplier Device Package","Library Path","Library Ref","Tolerance","Type","Value","Voltage - Forward (Vf) (Max) @ If","Voltage - Zener (Nom) (Vz)"
=Part Number,Datasheet,http://www.vishay.com/docs/85774/mmsz5225.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-semiconductor-diodes-division/MMSZ5250C-E3-18/MMSZ5250C-E3-18GICT-ND/8565169,"","","","","","","","","100nA @ 15V",DIODE ZENER 20V 500MW SOD123,"",footprints/Diodes/PCB - DIODES - SOD-123.PCBLIB,"","",SOD-123,"","","25 Ohms","2020-09-02 01:19:25.920000",Active,Vishay Semiconductor Diodes Division,MMSZ5250C-E3-18,"1",Surface Mount,-55°C ~ 150°C,SOD-123,TapeAndReel,"2030",Active,"500mW","0.04","Automotive, AEC-Q101",DigiKey,MMSZ5250C-E3-18GICT-ND,"","","","","","","","","","",SOD-123,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±2%,"","","","20V"
=Part Number,Datasheet,http://www.vishay.com/docs/85774/mmsz5225.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-semiconductor-diodes-division/MMSZ5237C-E3-18/MMSZ5237C-E3-18GICT-ND/9600768,"","","","","","","","","3µA @ 6.5V",DIODE ZENER 8.2V 500MW SOD123,"",footprints/Diodes/PCB - DIODES - SOD-123.PCBLIB,"","",SOD-123,"","","8 Ohms","2020-09-02 01:19:25.913000",Active,Vishay Semiconductor Diodes Division,MMSZ5237C-E3-18,"1",Surface Mount,-55°C ~ 150°C,SOD-123,TapeAndReel,"2031",Active,"500mW","0.04","Automotive, AEC-Q101",DigiKey,MMSZ5237C-E3-18GICT-ND,"","","","","","","","","","",SOD-123,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±2%,"","","","8.2V"
=Part Number,Datasheet,http://www.vishay.com/docs/85760/bzt52.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-semiconductor-diodes-division/BZT52B3V9-E3-08/BZT52B3V9-E3-08GICT-ND/8284036,"","","","","","","","","",DIODE ZENER 3.9V 410MW SOD123,"",footprints/Diodes/PCB - DIODES - SOD-123.PCBLIB,"","",SOD-123,"","","80 Ohms","2020-09-02 01:19:25.910000",Active,Vishay Semiconductor Diodes Division,BZT52B3V9-E3-08,"1",Surface Mount,-55°C ~ 150°C,SOD-123,TapeAndReel,"2032",Active,"410mW","0.06",-,DigiKey,BZT52B3V9-E3-08GICT-ND,"","","","","","","","","","",SOD-123,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±2%,"","","","3.9V"
=Part Number,Datasheet,http://www.vishay.com/docs/85774/mmsz5225.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-semiconductor-diodes-division/MMSZ5249C-E3-18/MMSZ5249C-E3-18GICT-ND/7717368,"","","","","","","","","100nA @ 14V",DIODE ZENER 19V 500MW SOD123,"",footprints/Diodes/PCB - DIODES - SOD-123.PCBLIB,"","",SOD-123,"","","23 Ohms","2020-09-02 01:19:25.907000",Active,Vishay Semiconductor Diodes Division,MMSZ5249C-E3-18,"1",Surface Mount,-55°C ~ 150°C,SOD-123,TapeAndReel,"2033",Active,"500mW","0.04","Automotive, AEC-Q101",DigiKey,MMSZ5249C-E3-18GICT-ND,"","","","","","","","","","",SOD-123,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±2%,"","","","19V"
=Part Number,Datasheet,http://www.vishay.com/docs/85774/mmsz5225.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-semiconductor-diodes-division/MMSZ5234C-E3-08/MMSZ5234C-E3-08GICT-ND/8565148,"","","","","","","","","5µA @ 4V",DIODE ZENER 6.2V 500MW SOD123,"",footprints/Diodes/PCB - DIODES - SOD-123.PCBLIB,"","",SOD-123,"","","7 Ohms","2020-09-02 01:19:25.903000",Active,Vishay Semiconductor Diodes Division,MMSZ5234C-E3-08,"1",Surface Mount,-55°C ~ 150°C,SOD-123,TapeAndReel,"2034",Active,"500mW","0.06","Automotive, AEC-Q101",DigiKey,MMSZ5234C-E3-08GICT-ND,"","","","","","","","","","",SOD-123,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±2%,"","","","6.2V"
=Part Number,Datasheet,http://www.vishay.com/docs/85774/mmsz5225.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-semiconductor-diodes-division/MMSZ5239C-E3-08/MMSZ5239C-E3-08GICT-ND/6228499,"","","","","","","","","3µA @ 7V",DIODE ZENER 9.1V 500MW SOD123,"",footprints/Diodes/PCB - DIODES - SOD-123.PCBLIB,"","",SOD-123,"","","10 Ohms","2020-09-02 01:19:25.900000",Active,Vishay Semiconductor Diodes Division,MMSZ5239C-E3-08,"1",Surface Mount,-55°C ~ 150°C,SOD-123,TapeAndReel,"2035",Active,"500mW","0.06","Automotive, AEC-Q101",DigiKey,MMSZ5239C-E3-08GICT-ND,"","","","","","","","","","",SOD-123,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±2%,"","","","9.1V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/MMSZ2V4T1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/SZMMSZ12T3G/SZMMSZ12T3GOSCT-ND/9087903,"","","","","","","","","100nA @ 8V",DIODE ZENER 12V 500MW SOD123,"",footprints/Diodes/PCB - DIODES - SOD-123.PCBLIB,"","",SOD-123,"","","25 Ohms","2020-09-02 01:19:25.893000",Active,ON Semiconductor,SZMMSZ12T3G,"1",Surface Mount,-55°C ~ 150°C,SOD-123,TapeAndReel,"2036",Active,"500mW","0.04","Automotive, AEC-Q101",DigiKey,SZMMSZ12T3GOSCT-ND,"","","","","","","","","","",SOD-123,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","900mV @ 10mA","12V"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/ds30410.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/DDZ9685-7/DDZ9685-7DICT-ND/3053340,"","","","","","","","","7.5µA @ 2V",DIODE ZENER 3.6V 500MW SOD123,"",footprints/Diodes/PCB - DIODES - SOD-123.PCBLIB,"","",SOD-123,"","","","2020-09-02 01:19:25.890000",Active,Diodes Incorporated,DDZ9685-7,"1",Surface Mount,-65°C ~ 150°C,SOD-123,TapeAndReel,"2037",Active,"500mW","0.06",-,DigiKey,DDZ9685-7DICT-ND,"","","","","","","","","","",SOD-123,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","900mV @ 10mA","3.6V"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/ds30410.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/DDZ9704-7/DDZ9704DICT-ND/1099152,"","","","","","","","","50nA @ 12.9V",DIODE ZENER 17V 500MW SOD123,"",footprints/Diodes/PCB - DIODES - SOD-123.PCBLIB,"","",SOD-123,"","","","2020-09-02 01:19:25.887000",Active,Diodes Incorporated,DDZ9704-7,"1",Surface Mount,-65°C ~ 150°C,SOD-123,TapeAndReel,"2038",Active,"500mW","0.06",-,DigiKey,DDZ9704DICT-ND,"","","","","","","","","","",SOD-123,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","900mV @ 10mA","17V"
=Part Number,Datasheet,http://www.vishay.com/docs/85760/bzt52.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-semiconductor-diodes-division/BZT52B33-HE3-08/BZT52B33-HE3-08GICT-ND/8564805,"","","","","","","","","100nA @ 25V",DIODE ZENER 33V 410MW SOD123,"",footprints/Diodes/PCB - DIODES - SOD-123.PCBLIB,"","",SOD-123,"","","40 Ohms","2020-09-02 01:19:25.883000",Active,Vishay Semiconductor Diodes Division,BZT52B33-HE3-08,"1",Surface Mount,-55°C ~ 150°C,SOD-123,TapeAndReel,"2039",Active,"410mW","0.06","Automotive, AEC-Q101",DigiKey,BZT52B33-HE3-08GICT-ND,"","","","","","","","","","",SOD-123,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±2%,"","","","33V"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/ds30410.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/DDZ9715-7/DDZ9715-7DICT-ND/5218368,"","","","","","","","","50nA @ 27.3V",DIODE ZENER 36V 500MW SOD123,"",footprints/Diodes/PCB - DIODES - SOD-123.PCBLIB,"","",SOD-123,"","","","2020-09-02 01:19:25.880000",Active,Diodes Incorporated,DDZ9715-7,"1",Surface Mount,-65°C ~ 150°C,SOD-123,TapeAndReel,"2040",Active,"500mW","0.06",-,DigiKey,DDZ9715-7DICT-ND,"","","","","","","","","","",SOD-123,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","900mV @ 10mA","36V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/MMSZ2V4ET1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/SZMMSZ15ET1G/SZMMSZ15ET1GOSCT-ND/9087904,"","","","","","","","","50nA @ 10.5V",DIODE ZENER 15V 500MW SOD123,"",footprints/Diodes/PCB - DIODES - SOD-123.PCBLIB,"","",SOD-123,"","","30 Ohms","2020-09-02 01:19:25.873000",Active,ON Semiconductor,SZMMSZ15ET1G,"1",Surface Mount,-55°C ~ 150°C,SOD-123,TapeAndReel,"2041",Active,"500mW","0.06","Automotive, AEC-Q101",DigiKey,SZMMSZ15ET1GOSCT-ND,"","","","","","","","","","",SOD-123,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","900mV @ 10mA","15V"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/Ds30407.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/DDZ9V1C-7/DDZ9V1CDICT-ND/700173,"","","","","","","","","100nA @ 7V",DIODE ZENER 9.07V 500MW SOD123,"",footprints/Diodes/PCB - DIODES - SOD-123.PCBLIB,"","",SOD-123,"","","8 Ohms","2020-09-02 01:19:25.870000",Active,Diodes Incorporated,DDZ9V1C-7,"1",Surface Mount,-65°C ~ 150°C,SOD-123,CutTape,"2042",Active,"500mW","0.34",-,DigiKey,DDZ9V1CDICT-ND,"","","","","","","","","","",SOD-123,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±3%,"","","900mV @ 10mA","9.07V"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/ds30410.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/DDZ9700-7/DDZ9700-7DICT-ND/5218354,"","","","","","","","","50nA @ 9.8V",DIODE ZENER 13V 500MW SOD123,"",footprints/Diodes/PCB - DIODES - SOD-123.PCBLIB,"","",SOD-123,"","","","2020-09-02 01:19:25.863000",Active,Diodes Incorporated,DDZ9700-7,"1",Surface Mount,-65°C ~ 150°C,SOD-123,CutTape,"2043",Active,"500mW","0.34",-,DigiKey,DDZ9700-7DICT-ND,"","","","","","","","","","",SOD-123,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","900mV @ 10mA","13V"
=Part Number,Datasheet,http://www.vishay.com/docs/83340/bzt52g.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-semiconductor-diodes-division/BZT52B5V1-G3-18/BZT52B5V1-G3-18GICT-ND/7717358,"","","","","","","","","100nA @ 800mV",DIODE ZENER 5.1V 410MW SOD123,"",footprints/Diodes/PCB - DIODES - SOD-123.PCBLIB,"","",SOD-123,"","","30 Ohms","2020-09-02 01:19:25.860000",Active,Vishay Semiconductor Diodes Division,BZT52B5V1-G3-18,"1",Surface Mount,-55°C ~ 150°C,SOD-123,TapeAndReel,"2044",Active,"410mW","0.05","Automotive, AEC-Q101",DigiKey,BZT52B5V1-G3-18GICT-ND,"","","","","","","","","","",SOD-123,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±2%,"","","","5.1V"
=Part Number,Datasheet,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMHZ4099-4125.PDF,DigiKey Link,http://digikey.com/product-detail/en/central-semiconductor-corp/CMHZ4099-TR-PBFREE/1514-CMHZ4099TRPBFREECT-ND/4806990,"","","","","","","","","10µA @ 5.2V",DIODE ZENER 6.8V 500MW SOD123,"",footprints/Diodes/PCB - DIODES - SOD-123.PCBLIB,"","",SOD-123,"","","200 Ohms","2020-09-02 01:19:25.857000",Active,Central Semiconductor Corp,CMHZ4099 TR PBFREE,"1",Surface Mount,-65°C ~ 150°C,SOD-123,CutTape,"2045",Active,"500mW","0.36",-,DigiKey,"1514-CMHZ4099TRPBFREECT-ND","","","","","","","","","","",SOD-123,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.5V @ 100A","6.8V"
=Part Number,Datasheet,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMHZ5225B-5267B.PDF,DigiKey Link,http://digikey.com/product-detail/en/central-semiconductor-corp/CMHZ5237B-TR-PBFREE/1514-CMHZ5237BTRPBFREECT-ND/5211288,"","","","","","","","","3µA @ 6.5V",DIODE ZENER 8.2V 500MW SOD123,"",footprints/Diodes/PCB - DIODES - SOD-123.PCBLIB,"","",SOD-123,"","","8 Ohms","2020-09-02 01:19:25.853000",Active,Central Semiconductor Corp,CMHZ5237B TR PBFREE,"1",Surface Mount,-65°C ~ 150°C,SOD-123,CutTape,"2046",Active,"500mW","0.36",-,DigiKey,"1514-CMHZ5237BTRPBFREECT-ND","","","","","","","","","","",SOD-123,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","900mV @ 10mA","8.2V"
=Part Number,Datasheet,https://my.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMHZ5225B-5267B.PDF,DigiKey Link,http://digikey.com/product-detail/en/central-semiconductor-corp/CMHZ5252B-TR-PBFREE/1514-CMHZ5252BTRPBFREECT-ND/5211302,"","","","","","","","","100nA @ 18V",DIODE ZENER 24V 500MW SOD123,"",footprints/Diodes/PCB - DIODES - SOD-123.PCBLIB,"","",SOD-123,"","","33 Ohms","2020-09-02 01:19:25.850000",Active,Central Semiconductor Corp,CMHZ5252B TR PBFREE,"1",Surface Mount,-65°C ~ 150°C,SOD-123,CutTape,"2047",Active,"500mW","0.36",-,DigiKey,"1514-CMHZ5252BTRPBFREECT-ND","","","","","","","","","","",SOD-123,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","900mV @ 10mA","24V"
=Part Number,Datasheet,http://www.vishay.com/docs/85774/mmsz5225.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-semiconductor-diodes-division/MMSZ5245B-HE3-08/MMSZ5245B-HE3-08GICT-ND/7717481,"","","","","","","","","100nA @ 11V",DIODE ZENER 15V 500MW SOD123,"",footprints/Diodes/PCB - DIODES - SOD-123.PCBLIB,"","",SOD-123,"","","16 Ohms","2020-09-02 01:19:25.847000",Active,Vishay Semiconductor Diodes Division,MMSZ5245B-HE3-08,"1",Surface Mount,-55°C ~ 150°C,SOD-123,TapeAndReel,"2048",Active,"500mW","0.05","Automotive, AEC-Q101",DigiKey,MMSZ5245B-HE3-08GICT-ND,"","","","","","","","","","",SOD-123,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","","15V"
=Part Number,Datasheet,http://www.vishay.com/docs/85774/mmsz5225.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-semiconductor-diodes-division/MMSZ5231B-HE3-08/MMSZ5231B-HE3-08GICT-ND/7717477,"","","","","","","","","5µA @ 2V",DIODE ZENER 5.1V 500MW SOD123,"",footprints/Diodes/PCB - DIODES - SOD-123.PCBLIB,"","",SOD-123,"","","17 Ohms","2020-09-02 01:19:25.843000",Active,Vishay Semiconductor Diodes Division,MMSZ5231B-HE3-08,"1",Surface Mount,-55°C ~ 150°C,SOD-123,TapeAndReel,"2049",Active,"500mW","0.05","Automotive, AEC-Q101",DigiKey,MMSZ5231B-HE3-08GICT-ND,"","","","","","","","","","",SOD-123,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","","5.1V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/MMSZ4678T1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/SZMMSZ4705T1G/SZMMSZ4705T1GOSCT-ND/5969232,"","","","","","","","","50nA @ 13.67V",DIODE ZENER 18V 500MW SOD123,"",footprints/Diodes/PCB - DIODES - SOD-123.PCBLIB,"","",SOD-123,"","","","2020-09-02 01:19:25.840000",Active,ON Semiconductor,SZMMSZ4705T1G,"1",Surface Mount,-55°C ~ 150°C,SOD-123,TapeAndReel,"2050",Active,"500mW","0.05","Automotive, AEC-Q101",DigiKey,SZMMSZ4705T1GOSCT-ND,"","","","","","","","","","",SOD-123,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","900mV @ 10mA","18V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/MMSZ5221BT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/SZMMSZ5256BT1G/SZMMSZ5256BT1GOSCT-ND/5969238,"","","","","","","","","100nA @ 23V",DIODE ZENER 30V 500MW SOD123,"",footprints/Diodes/PCB - DIODES - SOD-123.PCBLIB,"","",SOD-123,"","","49 Ohms","2020-09-02 01:19:25.837000",Active,ON Semiconductor,SZMMSZ5256BT1G,"1",Surface Mount,-55°C ~ 150°C,SOD-123,TapeAndReel,"2051",Active,"500mW","0.05","Automotive, AEC-Q101",DigiKey,SZMMSZ5256BT1GOSCT-ND,"","","","","","","","","","",SOD-123,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","900mV @ 10mA","30V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/MMSZ5221BT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/SZMMSZ5259BT1G/SZMMSZ5259BT1GOSCT-ND/5969240,"","","","","","","","","100nA @ 30V",DIODE ZENER 39V 500MW SOD123,"",footprints/Diodes/PCB - DIODES - SOD-123.PCBLIB,"","",SOD-123,"","","80 Ohms","2020-09-02 01:19:25.833000",Active,ON Semiconductor,SZMMSZ5259BT1G,"1",Surface Mount,-55°C ~ 150°C,SOD-123,TapeAndReel,"2052",Active,"500mW","0.05","Automotive, AEC-Q101",DigiKey,SZMMSZ5259BT1GOSCT-ND,"","","","","","","","","","",SOD-123,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","900mV @ 10mA","39V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/MMSZ4678T1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/SZMMSZ4693T1G/SZMMSZ4693T1GOSCT-ND/5969260,"","","","","","","","","10µA @ 5.7V",DIODE ZENER 7.5V 500MW SOD123,"",footprints/Diodes/PCB - DIODES - SOD-123.PCBLIB,"","",SOD-123,"","","","2020-09-02 01:19:25.830000",Active,ON Semiconductor,SZMMSZ4693T1G,"1",Surface Mount,-55°C ~ 150°C,SOD-123,TapeAndReel,"2053",Active,"500mW","0.05","Automotive, AEC-Q101",DigiKey,SZMMSZ4693T1GOSCT-ND,"","","","","","","","","","",SOD-123,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","900mV @ 10mA","7.5V"
=Part Number,Datasheet,http://www.vishay.com/docs/85760/bzt52.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-semiconductor-diodes-division/BZT52B8V2-E3-08/BZT52B8V2-E3-08GICT-ND/7717448,"","","","","","","","","100nA @ 6V",DIODE ZENER 8.2V 410MW SOD123,"",footprints/Diodes/PCB - DIODES - SOD-123.PCBLIB,"","",SOD-123,"","","4.5 Ohms","2020-09-02 01:19:25.823000",Active,Vishay Semiconductor Diodes Division,BZT52B8V2-E3-08,"1",Surface Mount,-55°C ~ 150°C,SOD-123,TapeAndReel,"2054",Active,"410mW","0.05",-,DigiKey,BZT52B8V2-E3-08GICT-ND,"","","","","","","","","","",SOD-123,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±2%,"","","","8.2V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/MMSZ5221BT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/SZMMSZ5223BT1G/SZMMSZ5223BT1GOSCT-ND/5969233,"","","","","","","","","75µA @ 1V",DIODE ZENER 2.7V 500MW SOD123,"",footprints/Diodes/PCB - DIODES - SOD-123.PCBLIB,"","",SOD-123,"","","30 Ohms","2020-09-02 01:19:25.820000",Active,ON Semiconductor,SZMMSZ5223BT1G,"1",Surface Mount,-55°C ~ 150°C,SOD-123,TapeAndReel,"2055",Active,"500mW","0.05","Automotive, AEC-Q101",DigiKey,SZMMSZ5223BT1GOSCT-ND,"","","","","","","","","","",SOD-123,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","900mV @ 10mA","2.7V"
=Part Number,Datasheet,http://www.vishay.com/docs/85774/mmsz5225.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-semiconductor-diodes-division/MMSZ5243C-E3-08/MMSZ5243C-E3-08GICT-ND/7717480,"","","","","","","","","500nA @ 9.9V",DIODE ZENER 13V 500MW SOD123,"",footprints/Diodes/PCB - DIODES - SOD-123.PCBLIB,"","",SOD-123,"","","13 Ohms","2020-09-02 01:19:25.817000",Active,Vishay Semiconductor Diodes Division,MMSZ5243C-E3-08,"1",Surface Mount,-55°C ~ 150°C,SOD-123,TapeAndReel,"2056",Active,"500mW","0.06","Automotive, AEC-Q101",DigiKey,MMSZ5243C-E3-08GICT-ND,"","","","","","","","","","",SOD-123,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±2%,"","","","13V"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/Ds30407.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/DDZ15Q-7/DDZ15Q-7DICT-ND/5225318,"","","","","","","","","50nA @ 12V",DIODE ZENER 15V 310MW SOD123,"",footprints/Diodes/PCB - DIODES - SOD-123.PCBLIB,"","",SOD-123,"","","18 Ohms","2020-09-02 01:19:25.813000",Active,Diodes Incorporated,DDZ15Q-7,"1",Surface Mount,-65°C ~ 150°C,SOD-123,TapeAndReel,"2057",Active,"310mW","0.06","Automotive, AEC-Q101",DigiKey,DDZ15Q-7DICT-ND,"","","","","","","","","","",SOD-123,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±2.5%,"","","900mV @ 10mA","15V"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/Ds30407.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/DDZ16Q-7/DDZ16Q-7DICT-ND/5225319,"","","","","","","","","50nA @ 12V",DIODE ZENER 16V 310MW SOD123,"",footprints/Diodes/PCB - DIODES - SOD-123.PCBLIB,"","",SOD-123,"","","18 Ohms","2020-09-02 01:19:25.810000",Active,Diodes Incorporated,DDZ16Q-7,"1",Surface Mount,-65°C ~ 150°C,SOD-123,TapeAndReel,"2058",Active,"310mW","0.06","Automotive, AEC-Q101",DigiKey,DDZ16Q-7DICT-ND,"","","","","","","","","","",SOD-123,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±2.5%,"","","900mV @ 10mA","16V"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/ds30410.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/DDZ9693-7/DDZ9693DICT-ND/700178,"","","","","","","","","100nA @ 5.7V",DIODE ZENER 7.5V 500MW SOD123,"",footprints/Diodes/PCB - DIODES - SOD-123.PCBLIB,"","",SOD-123,"","","","2020-09-02 01:19:25.807000",Active,Diodes Incorporated,DDZ9693-7,"1",Surface Mount,-65°C ~ 150°C,SOD-123,TapeAndReel,"2059",Active,"500mW","0.06",-,DigiKey,DDZ9693DICT-ND,"","","","","","","","","","",SOD-123,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","900mV @ 10mA","7.5V"
=Part Number,Datasheet,http://www.vishay.com/docs/83387/mmsz5225.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-semiconductor-diodes-division/MMSZ5236C-G3-08/MMSZ5236C-G3-08GICT-ND/7717479,"","","","","","","","","3µA @ 6V",DIODE ZENER 7.5V 500MW SOD123,"",footprints/Diodes/PCB - DIODES - SOD-123.PCBLIB,"","",SOD-123,"","","6 Ohms","2020-09-02 01:19:25.800000",Active,Vishay Semiconductor Diodes Division,MMSZ5236C-G3-08,"1",Surface Mount,-55°C ~ 150°C,SOD-123,TapeAndReel,"2060",Active,"500mW","0.06","Automotive, AEC-Q101",DigiKey,MMSZ5236C-G3-08GICT-ND,"","","","","","","","","","",SOD-123,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±2%,"","","","7.5V"
=Part Number,Datasheet,"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/SZ,MMSZ4yyyET1G%20SeriesG_Series.pdf",DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/MMSZ4689ET1G/MMSZ4689ET1GOSCT-ND/2121111,"","","","","","","","","10µA @ 3V",DIODE ZENER 5.1V 500MW SOD123,"",footprints/Diodes/PCB - DIODES - SOD-123.PCBLIB,"","",SOD-123,"","","","2020-09-02 01:19:25.797000",Active,ON Semiconductor,MMSZ4689ET1G,"1",Surface Mount,-55°C ~ 150°C,SOD-123,TapeAndReel,"2061",Active,"500mW","0.06",-,DigiKey,MMSZ4689ET1GOSCT-ND,"","","","","","","","","","",SOD-123,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","900mV @ 10mA","5.1V"
