"Applications","Circuit Type","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Number of Pins","Number of Resistors","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Power Per Element","Price","Resistance (Ohms)","Resistor Matching Ratio","Resistor-Ratio-Drift","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Supplier Device Package","Library Path","Library Ref","Temperature Coefficient","Tolerance","Type","Value"
"DDRAM, SDRAM",Isolated,=Part Number,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/YC164-JR-0710RL/YC164J-10CT-ND/1005628,"","","","","","","","",RES ARRAY 4 RES 10 OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONVEX.PcbLib,"","",RESNET 1206-8 CONVEX,"","","0.028 (0.70mm)","2020-09-02 01:23:23.553000",Active,Yageo,YC164-JR-0710RL,"1",Surface Mount,"8","4",-55°C ~ 155°C,"1206 (3216 Metric), Convex, Long Side Terminals",TapeAndReel,"269",Active,"62.5mW","0.02","10","","",YC164,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,YC164J-10CT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAY16-511J4LF/CAY16-511J4LFCT-ND/3925499,"","","","","","","","",RES ARRAY 4 RES 510 OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONVEX.PcbLib,"","",RESNET 1206-8 CONVEX,"","","0.024 (0.60mm)","2020-09-02 01:23:23.550000",Active,Bourns Inc.,CAY16-511J4LF,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Convex, Long Side Terminals",TapeAndReel,"270",Active,"62.5mW","0.01","510","","",CAY16,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,CAY16-511J4LFCT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
Automotive AEC-Q200,Isolated,=Part Number,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EXB-38V184JV/Y9184CT-ND/256619,"","","","","","","","",RES ARRAY 4 RES 180K OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONVEX.PcbLib,"","",RESNET 1206-8 CONVEX,"","","0.024 (0.60mm)","2020-09-02 01:23:23.547000",Active,Panasonic Electronic Components,EXB-38V184JV,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Convex, Long Side Terminals",TapeAndReel,"271",Active,"62.5mW","0.01","180k","","",EXB,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,Y9184CT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
Automotive AEC-Q200,Isolated,=Part Number,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EXB-38V334JV/Y9334CT-ND/256622,"","","","","","","","",RES ARRAY 4 RES 330K OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONVEX.PcbLib,"","",RESNET 1206-8 CONVEX,"","","0.024 (0.60mm)","2020-09-02 01:23:23.543000",Active,Panasonic Electronic Components,EXB-38V334JV,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Convex, Long Side Terminals",TapeAndReel,"272",Active,"62.5mW","0.01","330k","","",EXB,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,Y9334CT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAY16-393J4LF/CAY16-393J4LFCT-ND/3767705,"","","","","","","","",RES ARRAY 4 RES 39K OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONVEX.PcbLib,"","",RESNET 1206-8 CONVEX,"","","0.024 (0.60mm)","2020-09-02 01:23:23.540000",Active,Bourns Inc.,CAY16-393J4LF,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Convex, Long Side Terminals",TapeAndReel,"273",Active,"62.5mW","0.02","39k","","",CAY16,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,CAY16-393J4LFCT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAY16-683J4LF/CAY16-683J4LFCT-ND/9687874,"","","","","","","","",RES ARRAY 4 RES 68K OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONVEX.PcbLib,"","",RESNET 1206-8 CONVEX,"","","0.024 (0.60mm)","2020-09-02 01:23:23.537000",Active,Bourns Inc.,CAY16-683J4LF,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Convex, Long Side Terminals",TapeAndReel,"274",Active,"62.5mW","0.02","68k","","",CAY16,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,CAY16-683J4LFCT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAY16-2702F4LF/CAY16-2702F4LFCT-ND/9998876,"","","","","","","","",RES ARRAY 4 RES 27K OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONVEX.PcbLib,"","",RESNET 1206-8 CONVEX,"","","0.024 (0.60mm)","2020-09-02 01:23:23.530000",Active,Bourns Inc.,CAY16-2702F4LF,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Convex, Long Side Terminals",TapeAndReel,"275",Active,"62.5mW","0.06","27k","","",CAY16,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,CAY16-2702F4LFCT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±1%,"",""
"Automotive AEC-Q200, Voltage Divider (TCR Matched)",Isolated,=Part Number,Datasheet,http://www.vishay.com/docs/28770/acasat.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-beyschlag/ACASA1001U1001P1AT/749-1772-1-ND/8111008,"","","","","","","","",ACAS 0612 1K0 U 1K0 AT P1,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONVEX.PcbLib,"","",RESNET 1206-8 CONVEX,"","","0.022 (0.55mm)","2020-09-02 01:23:23.510000",Active,Vishay Beyschlag,ACASA1001U1001P1AT,"1",Surface Mount,"8","4",-55°C ~ 155°C,"1206 (3216 Metric), Convex, Long Side Terminals",TapeAndReel,"276",Active,"125mW","0.82","1k",±0.05%,±5ppm/°C,ACA - Precision,"0.126 L x 0.059 W (3.20mm x 1.50mm)",DigiKey,"749-1772-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±10ppm/°C,±0.1%,"",""
"Automotive AEC-Q200, Voltage Divider (TCR Matched)",Isolated,=Part Number,Datasheet,http://www.vishay.com/docs/28770/acasat.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-beyschlag/ACASA1000U1000P1AT/749-1774-1-ND/8111010,"","","","","","","","",ACAS 0612 100R U 100R AT P1,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONVEX.PcbLib,"","",RESNET 1206-8 CONVEX,"","","0.022 (0.55mm)","2020-09-02 01:23:23.490000",Active,Vishay Beyschlag,ACASA1000U1000P1AT,"1",Surface Mount,"8","4",-55°C ~ 155°C,"1206 (3216 Metric), Convex, Long Side Terminals",TapeAndReel,"277",Active,"125mW","0.82","100",±0.05%,±5ppm/°C,ACA - Precision,"0.126 L x 0.059 W (3.20mm x 1.50mm)",DigiKey,"749-1774-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±10ppm/°C,±0.1%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAY16-334J4LF/CAY16-334J4LFCT-ND/3925498,"","","","","","","","",RES ARRAY 4 RES 330K OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONVEX.PcbLib,"","",RESNET 1206-8 CONVEX,"","","0.024 (0.60mm)","2020-09-02 01:23:23.487000",Active,Bourns Inc.,CAY16-334J4LF,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Convex, Long Side Terminals",TapeAndReel,"278",Active,"62.5mW","0.02","330k","","",CAY16,"0.150 L x 0.063 W (3.80mm x 1.60mm)",DigiKey,CAY16-334J4LFCT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
Automotive AEC-Q200,Isolated,=Part Number,Datasheet,https://www.seielect.com/catalog/sei-ravf.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RAVF164DFT115R/RAVF164DFT115RCT-ND/9770287,"","","","","","","","",RES ARRAY 4 RES 115 OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONVEX.PcbLib,"","",RESNET 1206-8 CONVEX,"","","0.024 (0.60mm)","2020-09-02 01:23:23.480000",Active,Stackpole Electronics Inc,RAVF164DFT115R,"1",Surface Mount,"8","4",-55°C ~ 155°C,"1206 (3216 Metric), Convex, Long Side Terminals",TapeAndReel,"279",Active,"62.5mW","0.04","115","","",RAVF,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,RAVF164DFT115RCT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±1%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAY16-5621F4LF/CAY16-5621F4LFCT-ND/3925500,"","","","","","","","",RES ARRAY 4 RES 5.62K OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONVEX.PcbLib,"","",RESNET 1206-8 CONVEX,"","","0.024 (0.60mm)","2020-09-02 01:23:23.477000",Active,Bourns Inc.,CAY16-5621F4LF,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Convex, Long Side Terminals",TapeAndReel,"280",Active,"62.5mW","0.05","5.62k","","",CAY16,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,CAY16-5621F4LFCT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±1%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAY16-333J4LF/CAY16-333J4LFCT-ND/3437964,"","","","","","","","",RES ARRAY 4 RES 33K OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONVEX.PcbLib,"","",RESNET 1206-8 CONVEX,"","","0.024 (0.60mm)","2020-09-02 01:23:23.473000",Active,Bourns Inc.,CAY16-333J4LF,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Convex, Long Side Terminals",TapeAndReel,"281",Active,"62.5mW","0.01","33k","","",CAY16,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,CAY16-333J4LFCT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
Automotive AEC-Q200,Isolated,=Part Number,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EXB-38V394JV/Y9394CT-ND/256623,"","","","","","","","",RES ARRAY 4 RES 390K OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONVEX.PcbLib,"","",RESNET 1206-8 CONVEX,"","","0.024 (0.60mm)","2020-09-02 01:23:23.470000",Active,Panasonic Electronic Components,EXB-38V394JV,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Convex, Long Side Terminals",TapeAndReel,"282",Active,"62.5mW","0.01","390k","","",EXB,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,Y9394CT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAY16-220J4LF/CAY16-220J4LFCT-ND/3437988,"","","","","","","","",RES ARRAY 4 RES 22 OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONVEX.PcbLib,"","",RESNET 1206-8 CONVEX,"","","0.024 (0.60mm)","2020-09-02 01:23:23.463000",Active,Bourns Inc.,CAY16-220J4LF,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Convex, Long Side Terminals",TapeAndReel,"283",Active,"62.5mW","0.01","22","","",CAY16,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,CAY16-220J4LFCT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
Automotive AEC-Q200,Isolated,=Part Number,Datasheet,https://www.seielect.com/catalog/sei-ravf.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RAVF164DJT100R/RAVF164DJT100RCT-ND/2425246,"","","","","","","","",RES ARRAY 4 RES 100 OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONVEX.PcbLib,"","",RESNET 1206-8 CONVEX,"","","0.024 (0.60mm)","2020-09-02 01:23:23.443000",Active,Stackpole Electronics Inc,RAVF164DJT100R,"1",Surface Mount,"8","4",-55°C ~ 155°C,"1206 (3216 Metric), Convex, Long Side Terminals",TapeAndReel,"284",Active,"62.5mW","0.01","100","","",RAVF,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,RAVF164DJT100RCT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAY16-201J4LF/CAY16-201J4LFCT-ND/3767784,"","","","","","","","",RES ARRAY 4 RES 200 OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONVEX.PcbLib,"","",RESNET 1206-8 CONVEX,"","","0.024 (0.60mm)","2020-09-02 01:23:23.440000",Active,Bourns Inc.,CAY16-201J4LF,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Convex, Long Side Terminals",TapeAndReel,"285",Active,"62.5mW","0.01","200","","",CAY16,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,CAY16-201J4LFCT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
Automotive AEC-Q200,Isolated,=Part Number,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EXB-38V181JV/Y9181CT-ND/256583,"","","","","","","","",RES ARRAY 4 RES 180 OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONVEX.PcbLib,"","",RESNET 1206-8 CONVEX,"","","0.024 (0.60mm)","2020-09-02 01:23:23.437000",Active,Panasonic Electronic Components,EXB-38V181JV,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Convex, Long Side Terminals",TapeAndReel,"286",Active,"62.5mW","0.01","180","","",EXB,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,Y9181CT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
Automotive AEC-Q200,Isolated,=Part Number,Datasheet,https://www.seielect.com/catalog/sei-ravf.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RAVF164DJT33R0/RAVF164DJT33R0CT-ND/2425236,"","","","","","","","",RES ARRAY 4 RES 33 OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONVEX.PcbLib,"","",RESNET 1206-8 CONVEX,"","","0.024 (0.60mm)","2020-09-02 01:23:23.417000",Active,Stackpole Electronics Inc,RAVF164DJT33R0,"1",Surface Mount,"8","4",-55°C ~ 155°C,"1206 (3216 Metric), Convex, Long Side Terminals",TapeAndReel,"287",Active,"62.5mW","0.01","33","","",RAVF,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,RAVF164DJT33R0CT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
Automotive AEC-Q200,Isolated,=Part Number,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EXB-38V150JV/Y9150CT-ND/256570,"","","","","","","","",RES ARRAY 4 RES 15 OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONVEX.PcbLib,"","",RESNET 1206-8 CONVEX,"","","0.024 (0.60mm)","2020-09-02 01:23:23.407000",Active,Panasonic Electronic Components,EXB-38V150JV,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Convex, Long Side Terminals",TapeAndReel,"288",Active,"62.5mW","0.01","15","","",EXB,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,Y9150CT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
Automotive AEC-Q200,Isolated,=Part Number,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EXB-38V562JV/Y9562CT-ND/256601,"","","","","","","","",RES ARRAY 4 RES 5.6K OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONVEX.PcbLib,"","",RESNET 1206-8 CONVEX,"","","0.024 (0.60mm)","2020-09-02 01:23:23.403000",Active,Panasonic Electronic Components,EXB-38V562JV,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Convex, Long Side Terminals",TapeAndReel,"289",Active,"62.5mW","0.01","5.6k","","",EXB,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,Y9562CT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAY16-121J4LF/CAY16-121J4LFCT-ND/3767640,"","","","","","","","",RES ARRAY 4 RES 120 OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONVEX.PcbLib,"","",RESNET 1206-8 CONVEX,"","","0.024 (0.60mm)","2020-09-02 01:23:23.397000",Active,Bourns Inc.,CAY16-121J4LF,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Convex, Long Side Terminals",TapeAndReel,"290",Active,"62.5mW","0.01","120","","",CAY16,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,CAY16-121J4LFCT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAY16-820J4LF/CAY16-820J4LFCT-ND/3767703,"","","","","","","","",RES ARRAY 4 RES 82 OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONVEX.PcbLib,"","",RESNET 1206-8 CONVEX,"","","0.024 (0.60mm)","2020-09-02 01:23:23.393000",Active,Bourns Inc.,CAY16-820J4LF,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Convex, Long Side Terminals",TapeAndReel,"291",Active,"62.5mW","0.01","82","","",CAY16,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,CAY16-820J4LFCT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
Automotive AEC-Q200,Isolated,=Part Number,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EXB-38V680JV/Y9680CT-ND/256578,"","","","","","","","",RES ARRAY 4 RES 68 OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONVEX.PcbLib,"","",RESNET 1206-8 CONVEX,"","","0.024 (0.60mm)","2020-09-02 01:23:23.390000",Active,Panasonic Electronic Components,EXB-38V680JV,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Convex, Long Side Terminals",TapeAndReel,"292",Active,"62.5mW","0.01","68","","",EXB,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,Y9680CT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
Automotive AEC-Q200,Isolated,=Part Number,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EXB-38V821JV/Y9821CT-ND/256591,"","","","","","","","",RES ARRAY 4 RES 820 OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONVEX.PcbLib,"","",RESNET 1206-8 CONVEX,"","","0.024 (0.60mm)","2020-09-02 01:23:23.387000",Active,Panasonic Electronic Components,EXB-38V821JV,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Convex, Long Side Terminals",TapeAndReel,"293",Active,"62.5mW","0.01","820","","",EXB,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,Y9821CT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAY16-682J4LF/CAY16-682J4LFCT-ND/3767673,"","","","","","","","",RES ARRAY 4 RES 6.8K OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONVEX.PcbLib,"","",RESNET 1206-8 CONVEX,"","","0.024 (0.60mm)","2020-09-02 01:23:23.383000",Active,Bourns Inc.,CAY16-682J4LF,"1",Surface Mount,"8","4",-55°C ~ 125°C,"1206 (3216 Metric), Convex, Long Side Terminals",TapeAndReel,"294",Active,"62.5mW","0.01","6.8k","","",CAY16,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,CAY16-682J4LFCT-ND,"","","","","","","","","","","1206",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
