"Applications","Capacitance","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","ESR (Equivalent Series Resistance)","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","Impedance","LastUpdated","Lead Spacing","Lifecycle Status","Lifetime @ Temp","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Polarization","Price","Ratings","Ripple Current @ High Frequency","Ripple Current @ Low Frequency","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Surface Mount Land Size","Library Path","Library Ref","Tolerance","Type","Value","Voltage - Rated"
General Purpose,"150uF",=Value,Datasheet,https://products.nichicon.co.jp/en/pdf/XJA043/e-uwt.pdf,DigiKey Link,http://digikey.com/product-detail/en/nichicon/UWT1A151MCL1GS/493-2166-1-ND/590141,"","","","","","","","",CAP ALUM 150UF 20% 10V SMD,"Radial, Can - SMD","",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.228 (5.80mm)","","2020-09-02 01:18:40.637000","",Active,"1000 Hrs @ 105°C",Nichicon,UWT1A151MCL1GS,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"9082",Active,Polar,"0.09","","129mA @ 10kHz","86mA @ 120Hz",UWT,"0.248 Dia (6.30mm)",DigiKey,"493-2166-1-ND","","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,"","150uF","10V"
General Purpose,"22uF",=Value,Datasheet,http://nichicon-us.com/english/products/pdfs/e-uwf.pdf,DigiKey Link,http://digikey.com/product-detail/en/nichicon/UWF1E220MCL1GB/493-9718-1-ND/3963050,"","","","","","","","",CAP ALUM 22UF 20% 25V SMD,"Radial, Can - SMD","",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.217 (5.50mm)","1.3 Ohms","2020-09-02 01:18:40.667000","",Active,"1000 Hrs @ 105°C",Nichicon,UWF1E220MCL1GB,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"9083",Active,"","0.11","","115mA @ 100kHz","57.5mA @ 120Hz",UWF,"0.248 Dia (6.30mm)",DigiKey,"493-9718-1-ND","","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,"","22uF","25V"
Automotive,"47uF",=Value,Datasheet,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_sev.pdf,DigiKey Link,http://digikey.com/product-detail/en/rubycon/16SEV47M6.3X5.5/1189-3071-1-ND/6050373,"","","","","","","","",CAP ALUM 47UF 20% 16V SMD,"Radial, Can - SMD","",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.217 (5.50mm)","","2020-09-02 01:18:40.670000","",Active,"2000 Hrs @ 85°C",Rubycon,"16SEV47M6.3X5.5","1",Surface Mount,-40°C ~ 85°C,"Radial, Can - SMD",TapeAndReel,"9084",Active,Polar,"0.12",AEC-Q200,"90mA @ 10kHz","60mA @ 120Hz",SEV,"0.248 Dia (6.30mm)",DigiKey,"1189-3071-1-ND","","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,"","47uF","16V"
General Purpose,"15uF",=Value,Datasheet,http://nichicon-us.com/english/products/pdfs/e-uwf.pdf,DigiKey Link,http://digikey.com/product-detail/en/nichicon/UWF1E150MCL1GB/493-9717-1-ND/3963049,"","","","","","","","",CAP ALUM 15UF 20% 25V SMD,"Radial, Can - SMD","",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.217 (5.50mm)","1.3 Ohms","2020-09-02 01:18:40.673000","",Active,"1000 Hrs @ 105°C",Nichicon,UWF1E150MCL1GB,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"9085",Active,"","0.11","","115mA @ 100kHz","57.5mA @ 120Hz",UWF,"0.248 Dia (6.30mm)",DigiKey,"493-9717-1-ND","","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,"","15uF","25V"
General Purpose,"220uF",=Value,Datasheet,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_SKV.pdf,DigiKey Link,http://digikey.com/product-detail/en/rubycon/6.3SKV220M6.3X5.5/1189-2497-1-ND/4842401,"","","","","","","","",CAP ALUM 220UF 20% 6.3V SMD,"Radial, Can - SMD","",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.217 (5.50mm)","","2020-09-02 01:18:40.690000","",Active,"1000 Hrs @ 105°C",Rubycon,"6.3SKV220M6.3X5.5","1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"9086",Active,Polar,"0.12","","88.8mA @ 10kHz","74mA @ 120Hz",SKV,"0.248 Dia (6.30mm)",DigiKey,"1189-2497-1-ND","","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,"","220uF","6.3V"
Automotive,"100uF",=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1154.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EEE-HB0J101AP/PCE4732CT-ND/1718155,"","","","","","","","",CAP ALUM 100UF 20% 6.3V SMD,"Radial, Can - SMD","",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.228 (5.80mm)","","2020-09-02 01:18:40.697000","",Active,"2000 Hrs @ 105°C",Panasonic Electronic Components,EEE-HB0J101AP,"1",Surface Mount,-40°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"9087",Active,Polar,"0.11",AEC-Q200,"120.7mA @ 10kHz","71mA @ 120Hz",HB,"0.248 Dia (6.30mm)",DigiKey,PCE4732CT-ND,"","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,"","100uF","6.3V"
Automotive,"22uF",=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1154.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EEE-HB1V220AP/PCE4774CT-ND/1718197,"","","","","","","","",CAP ALUM 22UF 20% 35V SMD,"Radial, Can - SMD","",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.228 (5.80mm)","","2020-09-02 01:18:40.717000","",Active,"2000 Hrs @ 105°C",Panasonic Electronic Components,EEE-HB1V220AP,"1",Surface Mount,-40°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"9088",Active,Polar,"0.11",AEC-Q200,"93.5mA @ 10kHz","55mA @ 120Hz",HB,"0.248 Dia (6.30mm)",DigiKey,PCE4774CT-ND,"","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,"","22uF","35V"
General Purpose,"68uF",=Value,Datasheet,http://nichicon-us.com/english/products/pdfs/e-uud.pdf,DigiKey Link,http://digikey.com/product-detail/en/nichicon/UUD0J680MCL1GS/493-2233-1-ND/590208,"","","","","","","","",CAP ALUM 68UF 20% 6.3V SMD,"Radial, Can - SMD","",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.228 (5.80mm)","440 mOhms","2020-09-02 01:18:40.723000","",Active,"2000 Hrs @ 105°C",Nichicon,UUD0J680MCL1GS,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"9089",Active,Polar,"0.12","","230mA @ 100kHz","115mA @ 120Hz",UUD,"0.248 Dia (6.30mm)",DigiKey,"493-2233-1-ND","","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,"","68uF","6.3V"
Automotive,"33uF",=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1154.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EEE-HB1E330AP/PCE4755CT-ND/1718178,"","","","","","","","",CAP ALUM 33UF 20% 25V SMD,"Radial, Can - SMD","",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.228 (5.80mm)","","2020-09-02 01:18:40.740000","",Active,"2000 Hrs @ 105°C",Panasonic Electronic Components,EEE-HB1E330AP,"1",Surface Mount,-40°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"9090",Active,Polar,"0.11",AEC-Q200,"110.5mA @ 10kHz","65mA @ 120Hz",HB,"0.248 Dia (6.30mm)",DigiKey,PCE4755CT-ND,"","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,"","33uF","25V"
High Temperature Reflow,"150uF",=Value,Datasheet,http://nichicon-us.com/english/products/pdfs/e-uwz.pdf,DigiKey Link,http://digikey.com/product-detail/en/nichicon/UWZ1A151MCL1GS/493-9918-1-ND/3963215,"","","","","","","","",CAP ALUM 150UF 20% 10V SMD,"Radial, Can - SMD","",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.228 (5.80mm)","","2020-09-02 01:18:40.743000","",Active,"1000 Hrs @ 105°C",Nichicon,UWZ1A151MCL1GS,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"9091",Active,Polar,"0.11","","129mA @ 10kHz","86mA @ 120Hz",UWZ,"0.248 Dia (6.30mm)",DigiKey,"493-9918-1-ND","","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,"","150uF","10V"
General Purpose,"47uF",=Value,Datasheet,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_SKV.pdf,DigiKey Link,http://digikey.com/product-detail/en/rubycon/16SKV47M6.3X5.5/1189-2418-1-ND/4842322,"","","","","","","","",CAP ALUM 47UF 20% 16V SMD,"Radial, Can - SMD","",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.217 (5.50mm)","","2020-09-02 01:18:40.760000","",Active,"1000 Hrs @ 105°C",Rubycon,"16SKV47M6.3X5.5","1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"9092",Active,Polar,"0.13","","84mA @ 10kHz","56mA @ 120Hz",SKV,"0.248 Dia (6.30mm)",DigiKey,"1189-2418-1-ND","","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,"","47uF","16V"
Automotive,"22uF",=Value,Datasheet,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_sev.pdf,DigiKey Link,http://digikey.com/product-detail/en/rubycon/35SEV22M6.3X5.5/1189-2445-1-ND/4842349,"","","","","","","","",CAP ALUM 22UF 20% 35V SMD,"Radial, Can - SMD","",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.217 (5.50mm)","","2020-09-02 01:18:40.767000","",Active,"2000 Hrs @ 85°C",Rubycon,"35SEV22M6.3X5.5","1",Surface Mount,-40°C ~ 85°C,"Radial, Can - SMD",TapeAndReel,"9093",Active,Polar,"0.13",AEC-Q200,"","48mA @ 120Hz",SEV,"0.248 Dia (6.30mm)",DigiKey,"1189-2445-1-ND","","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,"","22uF","35V"
"Automotive, High Temperature Reflow","68uF",=Value,Datasheet,https://na.industrial.panasonic.com/file-download/3112,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EEE-FT1V680AV/P124827CT-ND/10290769,"","","","","","","","","SMD AL LYTIC, ANTI-VIBRATION","Radial, Can - SMD","260mOhm @ 100kHz",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H7.7MM.PCBLIB,"","",CAP ALSMD 6.6MM H7.7MM,"","","0.252 (6.40mm)","","2020-09-02 01:18:42.433000","",Active,"2000 Hrs @ 105°C",Panasonic Electronic Components,EEE-FT1V680AV,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"9094",Active,Polar,"0.34",AEC-Q200,"300mA @ 100kHz","195mA @ 120Hz",FT,"0.248 Dia (6.30mm)",DigiKey,P124827CT-ND,"","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,"","68uF","35V"
"Automotive, High Temperature Reflow","100uF",=Value,Datasheet,https://na.industrial.panasonic.com/file-download/3112,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EEE-FT1E101AV/P124809CT-ND/10290751,"","","","","","","","","SMD AL LYTIC, ANTI-VIBRATION","Radial, Can - SMD","260mOhm @ 100kHz",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H7.7MM.PCBLIB,"","",CAP ALSMD 6.6MM H7.7MM,"","","0.252 (6.40mm)","","2020-09-02 01:18:42.457000","",Active,"2000 Hrs @ 105°C",Panasonic Electronic Components,EEE-FT1E101AV,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"9095",Active,Polar,"0.34",AEC-Q200,"300mA @ 100kHz","195mA @ 120Hz",FT,"0.248 Dia (6.30mm)",DigiKey,P124809CT-ND,"","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,"","100uF","25V"
"Automotive, High Temperature Reflow","220uF",=Value,Datasheet,https://na.industrial.panasonic.com/file-download/3112,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EEE-FT1C221AV/P124805CT-ND/10290747,"","","","","","","","","SMD AL LYTIC, ANTI-VIBRATION","Radial, Can - SMD","260mOhm @ 100kHz",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H7.7MM.PCBLIB,"","",CAP ALSMD 6.6MM H7.7MM,"","","0.252 (6.40mm)","","2020-09-02 01:18:42.477000","",Active,"2000 Hrs @ 105°C",Panasonic Electronic Components,EEE-FT1C221AV,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"9096",Active,Polar,"0.34",AEC-Q200,"300mA @ 100kHz","195mA @ 120Hz",FT,"0.248 Dia (6.30mm)",DigiKey,P124805CT-ND,"","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,"","220uF","16V"
"Automotive, High Temperature Reflow","150uF",=Value,Datasheet,https://na.industrial.panasonic.com/file-download/3112,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EEE-FT1C151AV/P124804CT-ND/10290746,"","","","","","","","","SMD AL LYTIC, ANTI-VIBRATION","Radial, Can - SMD","260mOhm @ 100kHz",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H7.7MM.PCBLIB,"","",CAP ALSMD 6.6MM H7.7MM,"","","0.252 (6.40mm)","","2020-09-02 01:18:42.480000","",Active,"2000 Hrs @ 105°C",Panasonic Electronic Components,EEE-FT1C151AV,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"9097",Active,Polar,"0.34",AEC-Q200,"300mA @ 100kHz","195mA @ 120Hz",FT,"0.248 Dia (6.30mm)",DigiKey,P124804CT-ND,"","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,"","150uF","16V"
"Automotive, High Temperature Reflow","220uF",=Value,Datasheet,https://na.industrial.panasonic.com/file-download/3112,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EEE-FT1A221AV/P124800CT-ND/10290742,"","","","","","","","","SMD AL LYTIC, ANTI-VIBRATION","Radial, Can - SMD","260mOhm @ 100kHz",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H7.7MM.PCBLIB,"","",CAP ALSMD 6.6MM H7.7MM,"","","0.252 (6.40mm)","","2020-09-02 01:18:42.483000","",Active,"2000 Hrs @ 105°C",Panasonic Electronic Components,EEE-FT1A221AV,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"9098",Active,Polar,"0.34",AEC-Q200,"300mA @ 100kHz","195mA @ 120Hz",FT,"0.248 Dia (6.30mm)",DigiKey,P124800CT-ND,"","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,"","220uF","10V"
"Automotive, High Temperature Reflow","330uF",=Value,Datasheet,https://na.industrial.panasonic.com/file-download/3112,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EEE-FT0J331AV/P124795CT-ND/10290737,"","","","","","","","","SMD AL LYTIC, ANTI-VIBRATION","Radial, Can - SMD","260mOhm @ 100kHz",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H7.7MM.PCBLIB,"","",CAP ALSMD 6.6MM H7.7MM,"","","0.252 (6.40mm)","","2020-09-02 01:18:42.487000","",Active,"2000 Hrs @ 105°C",Panasonic Electronic Components,EEE-FT0J331AV,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"9099",Active,Polar,"0.34",AEC-Q200,"300mA @ 100kHz","195mA @ 120Hz",FT,"0.248 Dia (6.30mm)",DigiKey,P124795CT-ND,"","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,"","330uF","6.3V"
"Automotive, High Temperature Reflow","47uF",=Value,Datasheet,https://na.industrial.panasonic.com/file-download/3118,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EEE-FP1V470AV/P124777CT-ND/10290719,"","","","","","","","","SMD AL LYTIC, ANTI-VIBRATION","Radial, Can - SMD","260mOhm @ 100kHz",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H7.7MM.PCBLIB,"","",CAP ALSMD 6.6MM H7.7MM,"","","0.252 (6.40mm)","","2020-09-02 01:18:42.507000","",Active,"2000 Hrs @ 105°C",Panasonic Electronic Components,EEE-FP1V470AV,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"9100",Active,Polar,"0.32",AEC-Q200,"300mA @ 100kHz","195mA @ 120Hz",FP,"0.248 Dia (6.30mm)",DigiKey,P124777CT-ND,"","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,"","47uF","35V"
"Automotive, High Temperature Reflow","33uF",=Value,Datasheet,https://na.industrial.panasonic.com/file-download/3118,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EEE-FP1V330AV/P124775CT-ND/10290717,"","","","","","","","","SMD AL LYTIC, ANTI-VIBRATION","Radial, Can - SMD","260mOhm @ 100kHz",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H7.7MM.PCBLIB,"","",CAP ALSMD 6.6MM H7.7MM,"","","0.252 (6.40mm)","","2020-09-02 01:18:42.513000","",Active,"2000 Hrs @ 105°C",Panasonic Electronic Components,EEE-FP1V330AV,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"9101",Active,Polar,"0.32",AEC-Q200,"300mA @ 100kHz","195mA @ 120Hz",FP,"0.248 Dia (6.30mm)",DigiKey,P124775CT-ND,"","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,"","33uF","35V"
"Automotive, High Temperature Reflow","68uF",=Value,Datasheet,https://na.industrial.panasonic.com/file-download/3118,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EEE-FP1E680AV/P124769CT-ND/10290711,"","","","","","","","","SMD AL LYTIC, ANTI-VIBRATION","Radial, Can - SMD","260mOhm @ 100kHz",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H7.7MM.PCBLIB,"","",CAP ALSMD 6.6MM H7.7MM,"","","0.252 (6.40mm)","","2020-09-02 01:18:42.517000","",Active,"2000 Hrs @ 105°C",Panasonic Electronic Components,EEE-FP1E680AV,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"9102",Active,Polar,"0.32",AEC-Q200,"300mA @ 100kHz","195mA @ 120Hz",FP,"0.248 Dia (6.30mm)",DigiKey,P124769CT-ND,"","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,"","68uF","25V"
"Automotive, High Temperature Reflow","33uF",=Value,Datasheet,https://na.industrial.panasonic.com/file-download/3118,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EEE-FP1E330AV/P124765CT-ND/10290707,"","","","","","","","","SMD AL LYTIC, ANTI-VIBRATION","Radial, Can - SMD","260mOhm @ 100kHz",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H7.7MM.PCBLIB,"","",CAP ALSMD 6.6MM H7.7MM,"","","0.252 (6.40mm)","","2020-09-02 01:18:42.520000","",Active,"2000 Hrs @ 105°C",Panasonic Electronic Components,EEE-FP1E330AV,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"9103",Active,Polar,"0.32",AEC-Q200,"300mA @ 100kHz","195mA @ 120Hz",FP,"0.248 Dia (6.30mm)",DigiKey,P124765CT-ND,"","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,"","33uF","25V"
"Automotive, High Temperature Reflow","68uF",=Value,Datasheet,https://na.industrial.panasonic.com/file-download/3118,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EEE-FP1C680AV/P124760CT-ND/10290702,"","","","","","","","","SMD AL LYTIC, ANTI-VIBRATION","Radial, Can - SMD","260mOhm @ 100kHz",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H7.7MM.PCBLIB,"","",CAP ALSMD 6.6MM H7.7MM,"","","0.252 (6.40mm)","","2020-09-02 01:18:42.527000","",Active,"2000 Hrs @ 105°C",Panasonic Electronic Components,EEE-FP1C680AV,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"9104",Active,Polar,"0.32",AEC-Q200,"300mA @ 100kHz","195mA @ 120Hz",FP,"0.248 Dia (6.30mm)",DigiKey,P124760CT-ND,"","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,"","68uF","16V"
"Automotive, High Temperature Reflow","47uF",=Value,Datasheet,https://na.industrial.panasonic.com/file-download/3118,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EEE-FP1C470AV/P124758CT-ND/10290700,"","","","","","","","","SMD AL LYTIC, ANTI-VIBRATION","Radial, Can - SMD","260mOhm @ 100kHz",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H7.7MM.PCBLIB,"","",CAP ALSMD 6.6MM H7.7MM,"","","0.252 (6.40mm)","","2020-09-02 01:18:42.530000","",Active,"2000 Hrs @ 105°C",Panasonic Electronic Components,EEE-FP1C470AV,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"9105",Active,Polar,"0.32",AEC-Q200,"300mA @ 100kHz","195mA @ 120Hz",FP,"0.248 Dia (6.30mm)",DigiKey,P124758CT-ND,"","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,"","47uF","16V"
"Automotive, High Temperature Reflow","100uF",=Value,Datasheet,https://na.industrial.panasonic.com/file-download/3118,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/EEE-FP1C101AV/P124755CT-ND/10290697,"","","","","","","","","SMD AL LYTIC, ANTI-VIBRATION","Radial, Can - SMD","260mOhm @ 100kHz",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H7.7MM.PCBLIB,"","",CAP ALSMD 6.6MM H7.7MM,"","","0.252 (6.40mm)","","2020-09-02 01:18:42.533000","",Active,"2000 Hrs @ 105°C",Panasonic Electronic Components,EEE-FP1C101AV,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"9106",Active,Polar,"0.32",AEC-Q200,"300mA @ 100kHz","195mA @ 120Hz",FP,"0.248 Dia (6.30mm)",DigiKey,P124755CT-ND,"","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,"","100uF","16V"
