"Applications","Capacitance","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lead Spacing","Lead Style","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Temperature Coefficient","Thickness (Max)","Tolerance","Type","Value","Voltage - Rated"
General Purpose,"6.8uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C5750X7S2A685M200KB/445-13410-1-ND/3955076,"","","","","","","","",CAP CER 6.8UF 100V X7S 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:19.903000","","",Active,TDK Corporation,C5750X7S2A685M200KB,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.96","",C,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"445-13410-1-ND","","","","","","","","","","",,capacitors\capacitor,X7S,"0.087 (2.20mm)",±20%,"","6.8uF","100V"
General Purpose,"10000pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C2220C103KHRACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C2220C103KHRACTU/399-10489-1-ND/4172956,"","","","","","","","",CAP CER 10000PF 3KV X7R 2220,"2220 (5750 Metric)","","Low ESL, High Voltage",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:19.900000","","",Active,KEMET,C2220C103KHRACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.87","",SMD Comm X7R HV,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"399-10489-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.087 (2.20mm)",±10%,"","10000pF","3000V (3kV)"
Boardflex Sensitive,"10000pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C2220X103KHRACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C2220X103KHRACTU/399-10495-1-ND/4172954,"","","","","","","","",CAP CER 10000PF 3KV X7R 2220,"2220 (5750 Metric)","","Low ESL, Soft Termination, High Voltage",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:19.897000","","",Active,KEMET,C2220X103KHRACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.90","",SMD Comm X7R HV Flex,"0.232 L x 0.197 W (5.90mm x 5.00mm)",DigiKey,"399-10495-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.087 (2.20mm)",±10%,"","10000pF","3000V (3kV)"
Automotive,"0.22uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA9N4X7R2J224K230KA/445-7946-1-ND/2781450,"","","","","","","","",CAP CER 0.22UF 630V X7R 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:19.893000","","",Active,TDK Corporation,CGA9N4X7R2J224K230KA,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.49",AEC-Q200,CGA,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"445-7946-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.091 (2.30mm)",±10%,"","0.22uF","630V"
Boardflex Sensitive,"4700pF",=Value,Datasheet,https://www.knowlescapacitors.com/getattachment/2dbfc8bc-e2b3-4b4d-afb1-43b011b9ebe0/High-Std-Voltage.aspx,DigiKey Link,http://digikey.com/product-detail/en/knowles-syfer/2220Y4K00472MXT/1608-1479-1-ND/8124015,"","","","","","","","",CAP CER 4700PF 4KV X7R 2220,"2220 (5750 Metric)","",Soft Termination,,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:19.877000","","",Active,Knowles Syfer,"2220Y4K00472MXT","1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.46","",FlexiCap™,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"1608-1479-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R (2R1),"0.098 (2.50mm)",±20%,"","4700pF","4000V (4kV)"
General Purpose,"0.22uF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM55DR72J224KW01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM55DR72J224KW01L/490-3520-1-ND/789425,"","","","","","","","",CAP CER 0.22UF 630V X7R 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:19.873000","","",Active,Murata Electronics,GRM55DR72J224KW01L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.52","",GRM,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"490-3520-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.087 (2.20mm)",±10%,"","0.22uF","630V"
General Purpose,"0.15uF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM55DR72J154KW01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM55DR72J154KW01L/490-3519-1-ND/789424,"","","","","","","","",CAP CER 0.15UF 630V X7R 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:19.870000","","",Active,Murata Electronics,GRM55DR72J154KW01L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.52","",GRM,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"490-3519-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.087 (2.20mm)",±10%,"","0.15uF","630V"
General Purpose,"0.33uF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM55DR72E334KW01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM55DR72E334KW01L/490-3546-1-ND/789451,"","","","","","","","",CAP CER 0.33UF 250V X7R 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:19.867000","","",Active,Murata Electronics,GRM55DR72E334KW01L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.52","",GRM,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"490-3546-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.087 (2.20mm)",±10%,"","0.33uF","250V"
General Purpose,"0.47uF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM55DR72E474KW01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM55DR72E474KW01L/490-3548-1-ND/789453,"","","","","","","","",CAP CER 0.47UF 250V X7R 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:19.860000","","",Active,Murata Electronics,GRM55DR72E474KW01L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.53","",GRM,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"490-3548-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.087 (2.20mm)",±10%,"","0.47uF","250V"
General Purpose,"1uF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM55DR72E105KW01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM55DR72E105KW01L/490-3550-1-ND/789455,"","","","","","","","",CAP CER 1UF 250V X7R 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:19.843000","","",Active,Murata Electronics,GRM55DR72E105KW01L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.54","",GRM,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"490-3550-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.087 (2.20mm)",±10%,"","1uF","250V"
General Purpose,"0.1uF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM55DR73A104KW01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM55DR73A104KW01L/490-3505-1-ND/789410,"","","","","","","","",CAP CER 0.1UF 1KV X7R 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:19.823000","","",Active,Murata Electronics,GRM55DR73A104KW01L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.55","",GRM,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"490-3505-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.087 (2.20mm)",±10%,"","0.1uF","1000V (1kV)"
Safety,"1000pF",=Value,Datasheet,http://www.vishay.com/docs/45007/vjsafetycapsc0gnp0.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-vitramon/VJ2220A102KXUSTX1/720-1589-1-ND/6219508,"","","","","","","","",CAP CER 1000PF 250V C0G/NP0 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:19.807000","","",Active,Vishay Vitramon,VJ2220A102KXUSTX1,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.76","X1, Y2",VJ,"0.220 L x 0.200 W (5.59mm x 5.08mm)",DigiKey,"720-1589-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.086 (2.18mm)",±10%,"","1000pF","250VAC"
General Purpose,"47uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C5750X5R1C476M230KA/445-1452-1-ND/569118,"","","","","","","","",CAP CER 47UF 16V X5R 2220,"2220 (5750 Metric)","",Low ESL,,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:19.803000","","",Active,TDK Corporation,C5750X5R1C476M230KA,"1","Surface Mount, MLCC",-55°C ~ 85°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.82","",C,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"445-1452-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.098 (2.50mm)",±20%,"","47uF","16V"
General Purpose,"10uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C5750X7R1H106K230KB/445-3492-1-ND/1834542,"","","","","","","","",CAP CER 10UF 50V X7R 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:19.800000","","",Active,TDK Corporation,C5750X7R1H106K230KB,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.85","",C,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"445-3492-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.098 (2.50mm)",±10%,"","10uF","50V"
Automotive,"10uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_general_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA9N3X7R1H106K230KB/445-7932-1-ND/2781436,"","","","","","","","",CAP CER 10UF 50V X7R 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:19.797000","","",Active,TDK Corporation,CGA9N3X7R1H106K230KB,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.84",AEC-Q200,CGA,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"445-7932-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.091 (2.30mm)",±10%,"","10uF","50V"
General Purpose,"10uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C5750X7R1H106M230KB/445-1454-1-ND/569120,"","","","","","","","",CAP CER 10UF 50V X7R 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:19.787000","","",Active,TDK Corporation,C5750X7R1H106M230KB,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.85","",C,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"445-1454-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.098 (2.50mm)",±20%,"","10uF","50V"
General Purpose,"10uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C5750X5R1H106M230KA/445-3498-1-ND/1834548,"","","","","","","","",CAP CER 10UF 50V X5R 2220,"2220 (5750 Metric)","",Low ESL,,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:19.783000","","",Active,TDK Corporation,C5750X5R1H106M230KA,"1","Surface Mount, MLCC",-55°C ~ 85°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.85","",C,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"445-3498-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.098 (2.50mm)",±20%,"","10uF","50V"
Automotive,"47uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_general_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA9N3X7R1C476M230KB/445-7935-1-ND/2781439,"","","","","","","","",CAP CER 47UF 16V X7R 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:19.770000","","",Active,TDK Corporation,CGA9N3X7R1C476M230KB,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.89",AEC-Q200,CGA,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"445-7935-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.091 (2.30mm)",±20%,"","47uF","16V"
General Purpose,"3.3uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C5750X7R2A335K230KA/445-4524-1-ND/2042320,"","","","","","","","",CAP CER 3.3UF 100V X7R 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:19.750000","","",Active,TDK Corporation,C5750X7R2A335K230KA,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.96","",C,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"445-4524-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.098 (2.50mm)",±10%,"","3.3uF","100V"
General Purpose,"10uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C5750X7S2A106K230KB/445-13408-1-ND/3955074,"","","","","","","","",CAP CER 10UF 100V X7S 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:19.740000","","",Active,TDK Corporation,C5750X7S2A106K230KB,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.06","",C,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"445-13408-1-ND","","","","","","","","","","",,capacitors\capacitor,X7S,"0.098 (2.50mm)",±10%,"","10uF","100V"
General Purpose,"4.7uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C5750X7R2A475M230KA/445-1450-1-ND/569116,"","","","","","","","",CAP CER 4.7UF 100V X7R 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:19.723000","","",Active,TDK Corporation,C5750X7R2A475M230KA,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.06","",C,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"445-1450-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.098 (2.50mm)",±20%,"","4.7uF","100V"
General Purpose,"10uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C5750X7S2A106M230KB/445-5212-1-ND/2116347,"","","","","","","","",CAP CER 10UF 100V X7S 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:19.703000","","",Active,TDK Corporation,C5750X7S2A106M230KB,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.06","",C,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"445-5212-1-ND","","","","","","","","","","",,capacitors\capacitor,X7S,"0.098 (2.50mm)",±20%,"","10uF","100V"
General Purpose,"4.7uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C5750X7R2A475K230KA/445-4526-1-ND/2042322,"","","","","","","","",CAP CER 4.7UF 100V X7R 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:19.683000","","",Active,TDK Corporation,C5750X7R2A475K230KA,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.06","",C,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"445-4526-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.098 (2.50mm)",±10%,"","4.7uF","100V"
Automotive,"6.8uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA9M3X7S2A685K200KB/445-13153-1-ND/3954819,"","","","","","","","",CAP CER 6.8UF 100V X7S 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:19.663000","","",Active,TDK Corporation,CGA9M3X7S2A685K200KB,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.06",AEC-Q200,CGA,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"445-13153-1-ND","","","","","","","","","","",,capacitors\capacitor,X7S,"0.087 (2.20mm)",±10%,"","6.8uF","100V"
General Purpose,"47uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C5750X7R1C476M230KB/445-3496-1-ND/1834546,"","","","","","","","",CAP CER 47UF 16V X7R 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:19.647000","","",Active,TDK Corporation,C5750X7R1C476M230KB,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.06","",C,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"445-3496-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.098 (2.50mm)",±20%,"","47uF","16V"
Automotive,"10uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA9N3X7S2A106K230KB/445-7947-1-ND/2781451,"","","","","","","","",CAP CER 10UF 100V X7S 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:19.627000","","",Active,TDK Corporation,CGA9N3X7S2A106K230KB,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.11",AEC-Q200,CGA,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"445-7947-1-ND","","","","","","","","","","",,capacitors\capacitor,X7S,"0.091 (2.30mm)",±10%,"","10uF","100V"
Automotive,"10uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA9N3X7S2A106M230KB/445-13152-1-ND/3954818,"","","","","","","","",CAP CER 10UF 100V X7S 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:19.607000","","",Active,TDK Corporation,CGA9N3X7S2A106M230KB,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.11",AEC-Q200,CGA,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"445-13152-1-ND","","","","","","","","","","",,capacitors\capacitor,X7S,"0.098 (2.50mm)",±20%,"","10uF","100V"
Automotive,"4.7uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA9N2X7R2A475K230KA/445-7940-1-ND/2781444,"","","","","","","","",CAP CER 4.7UF 100V X7R 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:19.603000","","",Active,TDK Corporation,CGA9N2X7R2A475K230KA,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.11",AEC-Q200,CGA,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"445-7940-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.091 (2.30mm)",±10%,"","4.7uF","100V"
Boardflex Sensitive,"10000pF",=Value,Datasheet,https://www.knowlescapacitors.com/getattachment/2dbfc8bc-e2b3-4b4d-afb1-43b011b9ebe0/High-Std-Voltage.aspx,DigiKey Link,http://digikey.com/product-detail/en/knowles-syfer/2220Y2K00103KXT/1608-1430-1-ND/7644532,"","","","","","","","",CAP CER 10000PF 2KV X7R 2220,"2220 (5750 Metric)","",Soft Termination,,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:19.593000","","",Active,Knowles Syfer,"2220Y2K00103KXT","1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.60","",FlexiCap™,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"1608-1430-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R (2R1),"0.098 (2.50mm)",±10%,"","10000pF","2000V (2kV)"
Automotive,"47uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_general_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA9N3X7R1E476M230KB/445-174773-1-ND/6556533,"","","","","","","","",CAP CER 47UF 25V X7R 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:19.580000","","",Active,TDK Corporation,CGA9N3X7R1E476M230KB,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"2.21",AEC-Q200,CGA,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"445-174773-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.098 (2.50mm)",±20%,"","47uF","25V"
Boardflex Sensitive,"1uF",=Value,Datasheet,http://www.vishay.com/docs/45198/vjomd.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-vitramon/VJ2220Y105KBBAT4X/720-1094-1-ND/1560522,"","","","","","","","",CAP CER 1UF 100V X7R 2220,"2220 (5750 Metric)","","Soft Termination, High Voltage",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:19.557000","","",Active,Vishay Vitramon,VJ2220Y105KBBAT4X,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.53","",VJ OMD,"0.226 L x 0.200 W (5.74mm x 5.08mm)",DigiKey,"720-1094-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.086 (2.18mm)",±10%,"","1uF","100V"
Boardflex Sensitive,"0.22uF",=Value,Datasheet,http://www.vishay.com/docs/45198/vjomd.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-vitramon/VJ2220Y224KBEAT4X/720-1093-1-ND/1560521,"","","","","","","","",CAP CER 0.22UF 500V X7R 2220,"2220 (5750 Metric)","","Soft Termination, High Voltage",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:19.543000","","",Active,Vishay Vitramon,VJ2220Y224KBEAT4X,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.53","",VJ OMD,"0.226 L x 0.200 W (5.74mm x 5.08mm)",DigiKey,"720-1093-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.086 (2.18mm)",±10%,"","0.22uF","500V"
General Purpose,"4.7uF",=Value,Datasheet,http://datasheets.avx.com/X7RDielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/22201C475KAT2A/478-7986-1-ND/3881609,"","","","","","","","",CAP CER 4.7UF 100V X7R 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:19.523000","","",Active,AVX Corporation,"22201C475KAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.75","",-,"0.225 L x 0.197 W (5.72mm x 5.00mm)",DigiKey,"478-7986-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.090 (2.28mm)",±10%,"","4.7uF","100V"
