"Applications","Capacitance","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lead Spacing","Lead Style","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Temperature Coefficient","Thickness (Max)","Tolerance","Type","Value","Voltage - Rated"
"RF, Microwave, High Frequency","4.7pF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1H4R7BB01D/490-17188-1-ND/7602187,"","","","","","","","",CAP CER 4.7PF 50V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.697000","","",Active,Murata Electronics,GJM0335C1H4R7BB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"138",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17188-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","4.7pF","50V"
"RF, Microwave, High Frequency","3.1pF",=Value,Datasheet,https://psearch.en.murata.com/capacitor/product/GJM0335C1E3R1BB01%23.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E3R1BB01D/490-17231-1-ND/7602230,"","","","","","","","",CAP CER 3.1PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.693000","","",Active,Murata Electronics,GJM0335C1E3R1BB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"139",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17231-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","3.1pF","25V"
"RF, Microwave, High Frequency","3.5pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1H3R5BB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1H3R5BB01D/490-17176-1-ND/7602175,"","","","","","","","",CAP CER 3.5PF 50V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.690000","","",Active,Murata Electronics,GJM0335C1H3R5BB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"140",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17176-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","3.5pF","50V"
"RF, Microwave, High Frequency","2.9pF",=Value,Datasheet,https://psearch.en.murata.com/capacitor/product/GJM0335C1E2R9BB01%23.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E2R9BB01D/490-17229-1-ND/7602228,"","","","","","","","",CAP CER 2.9PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.683000","","",Active,Murata Electronics,GJM0335C1E2R9BB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"141",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17229-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","2.9pF","25V"
"RF, Microwave, High Frequency","2.6pF",=Value,Datasheet,https://psearch.en.murata.com/capacitor/product/GJM0335C1E2R6BB01%23.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E2R6BB01D/490-17226-1-ND/7602225,"","","","","","","","",CAP CER 2.6PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.680000","","",Active,Murata Electronics,GJM0335C1E2R6BB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"142",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17226-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","2.6pF","25V"
"RF, Microwave, High Frequency","4.2pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1H4R2BB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1H4R2BB01D/490-17183-1-ND/7602182,"","","","","","","","",CAP CER 4.2PF 50V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.677000","","",Active,Murata Electronics,GJM0335C1H4R2BB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"143",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17183-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","4.2pF","50V"
"RF, Microwave, High Frequency","2.6pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1H2R6BB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1H2R6BB01D/490-17167-1-ND/7602166,"","","","","","","","",CAP CER 2.6PF 50V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.673000","","",Active,Murata Electronics,GJM0335C1H2R6BB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"144",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17167-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","2.6pF","50V"
"RF, Microwave, High Frequency","1.9pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1H1R9BB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1H1R9BB01D/490-17160-1-ND/7602159,"","","","","","","","",CAP CER 1.9PF 50V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.670000","","",Active,Murata Electronics,GJM0335C1H1R9BB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"145",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17160-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","1.9pF","50V"
"RF, Microwave, High Frequency","1.7pF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1H1R7BB01D/490-17158-1-ND/7602157,"","","","","","","","",CAP CER 1.7PF 50V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.650000","","",Active,Murata Electronics,GJM0335C1H1R7BB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"146",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17158-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","1.7pF","50V"
"RF, Microwave, High Frequency","3.5pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E3R5BB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E3R5BB01D/490-17235-1-ND/7602234,"","","","","","","","",CAP CER 3.5PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.647000","","",Active,Murata Electronics,GJM0335C1E3R5BB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"147",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17235-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","3.5pF","25V"
"RF, Microwave, High Frequency","4.5pF",=Value,Datasheet,https://psearch.en.murata.com/capacitor/product/GJM0335C1E4R5BB01%23.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E4R5BB01D/490-17245-1-ND/7602244,"","","","","","","","",CAP CER 4.5PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.640000","","",Active,Murata Electronics,GJM0335C1E4R5BB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"148",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17245-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","4.5pF","25V"
"RF, Microwave, High Frequency","7.5pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E7R5CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E7R5CB01D/490-17275-1-ND/7602274,"","","","","","","","",CAP CER 7.5PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.637000","","",Active,Murata Electronics,GJM0335C1E7R5CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"149",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17275-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","7.5pF","25V"
"RF, Microwave, High Frequency","2.5pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E2R5BB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E2R5BB01D/490-17791-1-ND/8540027,"","","","","","","","",CAP CER 2.5PF 25V NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.617000","","",Active,Murata Electronics,GJM0335C1E2R5BB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"150",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17791-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","2.5pF","25V"
"RF, Microwave, High Frequency","0.2pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1HR20WB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1HR20WB01D/490-17128-1-ND/7602127,"","","","","","","","",CAP CER 0.2PF 50V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.613000","","",Active,Murata Electronics,GJM0335C1HR20WB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"151",Active,"0.02","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17128-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.05pF,"","0.2pF","50V"
"RF, Microwave, High Frequency","2pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR02C209B3GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR02C209B3GAC/399-8567-1-ND/3479295,"","","","","","","","",CAP CER 2PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.610000","","",Active,KEMET,CBR02C209B3GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"152",Active,"0.03","",CBR-SMD RF C0G,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"399-8567-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","2pF","25V"
"RF, Microwave, High Frequency","0.7pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR02C708C3GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR02C708C3GAC/399-6138-1-ND/2732132,"","","","","","","","",CAP CER 0.7PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.607000","","",Active,KEMET,CBR02C708C3GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"153",Active,"0.03","",CBR-SMD RF C0G,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"399-6138-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","0.7pF","25V"
"RF, Microwave, High Frequency","0.6pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1ER60WB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1ER60WB01D/490-17314-1-ND/7602313,"","","","","","","","",CAP CER 0.6PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.600000","","",Active,Murata Electronics,GJM0335C1ER60WB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"154",Active,"0.03","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17314-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.05pF,"","0.6pF","25V"
"RF, Microwave, High Frequency","0.8pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR02C808B3GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR02C808B3GAC/399-8562-1-ND/3479308,"","","","","","","","",CAP CER 0.8PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.597000","","",Active,KEMET,CBR02C808B3GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"155",Active,"0.03","",CBR-SMD RF C0G,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"399-8562-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","0.8pF","25V"
"RF, Microwave, High Frequency","10pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0336C1E100GB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0336C1E100GB01D/490-11186-1-ND/5333026,"","","","","","","","",CAP CER 10PF 25V C0H 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.593000","","",Active,Murata Electronics,GJM0336C1E100GB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"156",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-11186-1-ND","","","","","","","","","","",,capacitors\capacitor,C0H,"0.013 (0.33mm)",±2%,"","10pF","25V"
"RF, Microwave, High Frequency","15pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0336C1E150JB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0336C1E150JB01D/490-17794-1-ND/8540030,"","","","","","","","",CAP CER 15PF 25V C0H 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.590000","","",Active,Murata Electronics,GJM0336C1E150JB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"157",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17794-1-ND","","","","","","","","","","",,capacitors\capacitor,C0H,"0.013 (0.33mm)",±5%,"","15pF","25V"
"RF, Microwave, High Frequency","22pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C0J220JB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C0J220JB01D/490-6068-1-ND/3845268,"","","","","","","","",CAP CER 22PF 6.3V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.587000","","",Active,Murata Electronics,GJM0335C0J220JB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"158",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-6068-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±5%,"","22pF","6.3V"
"RF, Microwave, High Frequency","27pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C0J270JB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C0J270JB01D/490-8067-1-ND/4380352,"","","","","","","","",CAP CER 27PF 6.3V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.583000","","",Active,Murata Electronics,GJM0335C0J270JB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"159",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-8067-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±5%,"","27pF","6.3V"
"RF, Microwave, High Frequency","33pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C0J330JB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C0J330JB01D/490-8068-1-ND/4380353,"","","","","","","","",CAP CER 33PF 6.3V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.577000","","",Active,Murata Electronics,GJM0335C0J330JB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"160",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-8068-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±5%,"","33pF","6.3V"
"RF, Microwave, High Frequency","2.2pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR02C229B3GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR02C229B3GAC/399-8607-1-ND/3479306,"","","","","","","","",CAP CER 2.2PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.573000","","",Active,KEMET,CBR02C229B3GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"161",Active,"0.03","",CBR-SMD RF C0G,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"399-8607-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","2.2pF","25V"
"RF, Microwave, High Frequency","1.3pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E1R3WB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E1R3WB01D/490-17789-1-ND/8540025,"","","","","","","","",CAP CER 1.3PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.570000","","",Active,Murata Electronics,GJM0335C1E1R3WB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"162",Active,"0.03","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17789-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.05pF,"","1.3pF","25V"
"RF, Microwave, High Frequency","4pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR02C409B3GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR02C409B3GAC/399-8572-1-ND/3479275,"","","","","","","","",CAP CER 4PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.563000","","",Active,KEMET,CBR02C409B3GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"163",Active,"0.03","",CBR-SMD RF C0G,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"399-8572-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","4pF","25V"
"RF, Microwave, High Frequency","0.75pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1ER75WB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1ER75WB01D/490-17318-1-ND/7602317,"","","","","","","","",CAP CER 0.75PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.560000","","",Active,Murata Electronics,GJM0335C1ER75WB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"164",Active,"0.03","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17318-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.05pF,"","0.75pF","25V"
"RF, Microwave, High Frequency","1.2pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E1R2WB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E1R2WB01D/490-17788-1-ND/8540024,"","","","","","","","",CAP CER 1.2PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.557000","","",Active,Murata Electronics,GJM0335C1E1R2WB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"165",Active,"0.03","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17788-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.05pF,"","1.2pF","25V"
"RF, Microwave, High Frequency","1.2pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR02C129B3GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR02C129B3GAC/399-8600-1-ND/3479274,"","","","","","","","",CAP CER 1.2PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.553000","","",Active,KEMET,CBR02C129B3GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"166",Active,"0.03","",CBR-SMD RF C0G,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"399-8600-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","1.2pF","25V"
"RF, Microwave, High Frequency","3.9pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR02C399B3GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR02C399B3GAC/399-8615-1-ND/3479355,"","","","","","","","",CAP CER 3.9PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.550000","","",Active,KEMET,CBR02C399B3GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"167",Active,"0.03","",CBR-SMD RF C0G,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"399-8615-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","3.9pF","25V"
