"Color","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Configuration","Current - Test","Description","Device Package","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height (Max)","LastUpdated","Lens Color","Lens Size","Lens Style","Lens Transparency","Lifecycle Status","Manufacturer","Part Number","Millicandela Rating","Minimum Order","Mounting Type","Package / Case","Packaging","PartId","Part Status","Price","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Supplier Device Package","Library Path","Library Ref","Type","Value","Viewing Angle","Voltage - Forward (Vf) (Typ)","Wavelength - Dominant","Wavelength - Peak"
Green,=Value,Datasheet,https://www.sunledusa.com/products/spec/XZDGK55W-3.pdf,DigiKey Link,http://digikey.com/product-detail/en/sunled/XZDGK55W-3/1497-1408-1-ND/8259085,"","","","","","","","",Standard,"20mA",LED GREEN CLEAR 2SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 GREEN.PCBLIB,"","",LED 1206_3216 GREEN,"","","1.80mm","2020-09-02 01:20:47.260000",Colorless,"1.60mm Dia",Round with Domed Top,Clear,Active,SunLED,XZDGK55W-3,"2090mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"532",Active,"0.16",-,"3.20mm L x 1.60mm W",DigiKey,"1497-1408-1-ND","","","","","","","","","","","2-SMD",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Green,"35°","3.3V","525nm","515nm"
Green,=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Dialight%20PDFs/5976325607F.pdf,DigiKey Link,http://digikey.com/product-detail/en/dialight/5976325607F/350-4393-1-ND/9385499,"","","","","","","","",Standard,"20mA",LED GREEN 1206 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 GREEN.PCBLIB,"","",LED 1206_3216 GREEN,"","","1.23mm","2020-09-02 01:20:47.247000","1.23mm","1.60mm Dia",Round with Domed Top,"",Active,Dialight,"5976325607F","","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"533",Active,"0.28","597","3.20mm L x 1.60mm W",DigiKey,"350-4393-1-ND","","","","","","","","","","","1206",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Green,"70°","3.3V","","530nm"
Green,=Value,Datasheet,https://docs.broadcom.com/docs/AV02-0551EN,DigiKey Link,http://digikey.com/product-detail/en/broadcom-limited/HSMG-C150/516-1443-1-ND/637767,"","","","","","","","",Standard,"20mA",LED GREEN DIFFUSED CHIP SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 GREEN.PCBLIB,"","",LED 1206_3216 GREEN,"","","1.10mm","2020-09-02 01:20:47.243000",White,"2.00mm x 1.60mm",Rectangle with Flat Top,Diffused,Active,Broadcom Limited,HSMG-C150,"15mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"534",Active,"0.12",-,"3.20mm L x 1.60mm W",DigiKey,"516-1443-1-ND","","","","","","","","","","",Chip LED,symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Green,"170°","2.2V","572nm","570nm"
Green,=Value,Datasheet,http://www.kingbrightusa.com/images/catalog/SPEC/APTL3216ZGC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kingbright/APTL3216ZGC/754-1446-1-ND/2163804,"","","","","","","","",Standard,"20mA",LED GREEN CLEAR CHIP SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 GREEN.PCBLIB,"","",LED 1206_3216 GREEN,"","","1.10mm","2020-09-02 01:20:47.230000",Colorless,"1.60mm Dia",Round with Flat Top,Clear,Active,Kingbright,APTL3216ZGC,"1100mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"535",Active,"0.21",-,"3.20mm L x 1.60mm W",DigiKey,"754-1446-1-ND","","","","","","","","","","",Chip LED,symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Green,"70°","3.3V","525nm","515nm"
Green,=Value,Datasheet,https://www.bivar.com/Files/Datasheets/SM1206GC-IL.pdf,DigiKey Link,http://digikey.com/product-detail/en/bivar-inc/SM1206GC-IL/492-1697-1-ND/4172085,"","","","","","","","",Standard,"20mA",LED GREEN CLEAR 1206 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 GREEN.PCBLIB,"","",LED 1206_3216 GREEN,"","","1.40mm","2020-09-02 01:20:47.220000",Colorless,"1.10mm Dia",Round with Flat Top,Clear,Active,Bivar Inc.,SM1206GC-IL,"40mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"536",Active,"0.22",-,"3.20mm L x 1.60mm W",DigiKey,"492-1697-1-ND","","","","","","","","","","","1206",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Green,"30°","2V","570nm","568nm"
Green,=Value,Datasheet,https://www.sunledusa.com/products/spec/XZDGK55W-A2RT.pdf,DigiKey Link,http://digikey.com/product-detail/en/sunled/XZDGK55W-A2RT/1497-1292-1-ND/5775272,"","","","","","","","",Standard,"20mA",LED GREEN CLEAR 2SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 GREEN.PCBLIB,"","",LED 1206_3216 GREEN,"","","1.20mm","2020-09-02 01:20:47.207000",Colorless,"1.10mm Dia",Round with Flat Top,Clear,Active,SunLED,XZDGK55W-A2RT,"995mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"537",Active,"0.16",-,"3.20mm L x 1.60mm W",DigiKey,"1497-1292-1-ND","","","","","","","","","","","2-SMD",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Green,"70°","3.3V","525nm","515nm"
Green,=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Dialight%20PDFs/598_Series_1206_Pkg.pdf,DigiKey Link,http://digikey.com/product-detail/en/dialight/5988281107F/350-2054-1-ND/1291358,"","","","","","","","",Standard,"20mA",LED GREEN CLEAR 1206 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 GREEN.PCBLIB,"","",LED 1206_3216 GREEN,"","","0.70mm","2020-09-02 01:20:47.203000",Colorless,"2.00mm x 1.60mm",Rectangle with Flat Top,Clear,Active,Dialight,"5988281107F","300mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"538",Active,"0.23","598","3.20mm L x 1.60mm W",DigiKey,"350-2054-1-ND","","","","","","","","","","","1206",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Green,"140°","3.2V","523nm",""
Green,=Value,Datasheet,https://www.sunledusa.com/products/spec/XZM2DG55W-3.pdf,DigiKey Link,http://digikey.com/product-detail/en/sunled/XZM2DG55W-3/1497-1164-1-ND/4745510,"","","","","","","","",Standard,"20mA",LED GREEN CLEAR CHIP SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 GREEN.PCBLIB,"","",LED 1206_3216 GREEN,"","","1.80mm","2020-09-02 01:20:47.200000",Colorless,"1.60mm Dia",Round with Domed Top,Clear,Active,SunLED,XZM2DG55W-3,"4190mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"539",Active,"0.29",HRS,"3.20mm L x 1.60mm W",DigiKey,"1497-1164-1-ND","","","","","","","","","","",Chip LED,symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Green,"35°","3.2V","525nm","520nm"
Green,=Value,Datasheet,https://www.bivar.com/Files/Datasheets/SM1206NPGC-IL.pdf,DigiKey Link,http://digikey.com/product-detail/en/bivar-inc/SM1206NPGC-IL/492-1945-1-ND/5030121,"","","","","","","","",Standard,"20mA",LED GREEN CLEAR 1206 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 GREEN.PCBLIB,"","",LED 1206_3216 GREEN,"","","1.40mm","2020-09-02 01:20:47.183000",Colorless,"1.10mm Dia",Round with Flat Top,Clear,Active,Bivar Inc.,SM1206NPGC-IL,"1550mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"540",Active,"0.33",-,"3.20mm L x 1.60mm W",DigiKey,"492-1945-1-ND","","","","","","","","","","","1206",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Green,"30°","3V","525nm","523nm"
Green,=Value,Datasheet,http://www.kingbrightusa.com/images/catalog/SPEC/APTD3216LCGCK.pdf,DigiKey Link,http://digikey.com/product-detail/en/kingbright/APTD3216LCGCK/754-2049-1-ND/7043101,"","","","","","","","",Standard,"2mA",LED GREEN CLEAR 2SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 GREEN.PCBLIB,"","",LED 1206_3216 GREEN,"","","1.90mm","2020-09-02 01:20:47.163000",Colorless,"1.60mm Dia",Round with Domed Top,Clear,Active,Kingbright,APTD3216LCGCK,"25mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"541",Active,"0.10",-,"3.20mm L x 1.60mm W",DigiKey,"754-2049-1-ND","","","","","","","","","","","2-SMD",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Green,"40°","1.9V","570nm","574nm"
Green,=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Stanley%20Electric%20PDFs/1102W_Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/stanley-electric-co/BG1102W-TR/404-1053-1-ND/428864,"","","","","","","","",Standard,"20mA",LED GREEN CLEAR 3216 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 GREEN.PCBLIB,"","",LED 1206_3216 GREEN,"","","1.90mm","2020-09-02 01:20:47.150000",Colorless,"1.80mm x 1.50mm",Rectangle with Flat Top,Clear,Active,Stanley Electric Co,BG1102W-TR,"4.8mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"542",Active,"0.10","1102W","3.00mm L x 1.50mm W",DigiKey,"404-1053-1-ND","","","","","","","","","","","3216 Type",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Green,"56°, 71°","2.1V","558nm","555nm"
Green,=Value,Datasheet,http://www.qt-brightek.com/datasheet/QBLP650_series.pdf,DigiKey Link,http://digikey.com/product-detail/en/qt-brightek-qtb/QBLP650-IG/1516-1163-1-ND/5017779,"","","","","","","","",Standard,"20mA",LED GREEN CLEAR 1206 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 GREEN.PCBLIB,"","",LED 1206_3216 GREEN,"","","1.10mm","2020-09-02 01:20:47.143000",Colorless,"2.00mm x 1.60mm",Rectangle with Flat Top,Clear,Active,QT Brightek (QTB),QBLP650-IG,"400mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"543",Active,"0.11",QBLP650,"3.20mm L x 1.60mm W",DigiKey,"1516-1163-1-ND","","","","","","","","","","","1206",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Green,"","3.3V","530nm",""
Green,=Value,Datasheet,https://docs.broadcom.com/docs/AV02-0977EN,DigiKey Link,http://digikey.com/product-detail/en/broadcom-limited/HSMQ-C150/516-1444-1-ND/637768,"","","","","","","","",Standard,"20mA",LED GREEN DIFFUSED CHIP SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 GREEN.PCBLIB,"","",LED 1206_3216 GREEN,"","","1.10mm","2020-09-02 01:20:47.127000",White,"2.00mm x 1.60mm",Rectangle with Flat Top,Diffused,Active,Broadcom Limited,HSMQ-C150,"145mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"544",Active,"0.34",-,"3.20mm L x 1.60mm W",DigiKey,"516-1444-1-ND","","","","","","","","","","",Chip LED,symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Green,"140°","3.4V","527nm","520nm"
Green,=Value,Datasheet,http://www.kingbrightusa.com/images/catalog/SPEC/APT3216ZGC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kingbright/APT3216ZGC/754-1440-1-ND/2163798,"","","","","","","","",Standard,"20mA",LED GREEN CLEAR CHIP SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 GREEN.PCBLIB,"","",LED 1206_3216 GREEN,"","","0.75mm","2020-09-02 01:20:47.120000",Colorless,"2.00mm x 1.60mm",Rectangle with Flat Top,Clear,Active,Kingbright,APT3216ZGC,"400mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"545",Active,"0.20",-,"3.20mm L x 1.60mm W",DigiKey,"754-1440-1-ND","","","","","","","","","","",Chip LED,symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Green,"120°","3.3V","525nm","515nm"
Green,=Value,Datasheet,http://www.kingbrightusa.com/images/catalog/SPEC/APTL3216ZGCK-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/kingbright/APTL3216ZGCK-01/754-APTL3216ZGCK-01CT-ND/10293113,"","","","","","","","","1206","20mA",LED SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 GREEN.PCBLIB,"","",LED 1206_3216 GREEN,"","","1.20mm","2020-09-02 01:20:47.093000",Colorless,"1.10mm Dia",Round with Domed Top,Clear,Active,Kingbright,APTL3216ZGCK-01,"1000mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"546",Active,"0.18",Heli-R,"3.20mm L x 1.60mm W",DigiKey,"754-APTL3216ZGCK-01CT-ND","","","","","","","","","","","1206",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Green,"80°","3.3V","525nm","515nm"
Green,=Value,Datasheet,https://www.sunledusa.com/products/spec/XZDGK55W-1.pdf,DigiKey Link,http://digikey.com/product-detail/en/sunled/XZDGK55W-1/1497-1134-1-ND/4745600,"","","","","","","","",Standard,"20mA",LED GREEN CLEAR CHIP SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 GREEN.PCBLIB,"","",LED 1206_3216 GREEN,"","","0.75mm","2020-09-02 01:20:47.087000",Colorless,"1.90mm x 1.60mm",Rectangle with Flat Top,Clear,Active,SunLED,XZDGK55W-1,"347mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"547",Active,"0.14",-,"3.20mm L x 1.60mm W",DigiKey,"1497-1134-1-ND","","","","","","","","","","",Chip LED,symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Green,"120°","3.3V","525nm","515nm"
Green,=Value,Datasheet,http://www.kingbrightusa.com/images/catalog/SPEC/APTD3216ZGC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kingbright/APTD3216ZGC/754-1444-1-ND/2163802,"","","","","","","","",Standard,"20mA",LED GREEN CLEAR 2SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 GREEN.PCBLIB,"","",LED 1206_3216 GREEN,"","","1.90mm","2020-09-02 01:20:47.067000",Colorless,"1.60mm Dia",Round with Domed Top,Clear,Active,Kingbright,APTD3216ZGC,"2300mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"548",Active,"0.20",-,"3.20mm L x 1.60mm W",DigiKey,"754-1444-1-ND","","","","","","","","","","","2-SMD",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Green,"35°","3.3V","525nm","515nm"
Green,=Value,Datasheet,http://www.kingbrightusa.com/images/catalog/SPEC/APT3216MGC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kingbright/APT3216MGC/754-1138-1-ND/1747855,"","","","","","","","",Standard,"20mA",LED GREEN CLEAR CHIP SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 GREEN.PCBLIB,"","",LED 1206_3216 GREEN,"","","0.75mm","2020-09-02 01:20:47.063000",Colorless,"2.00mm x 1.60mm",Rectangle with Flat Top,Clear,Active,Kingbright,APT3216MGC,"70mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"549",Active,"0.20",-,"3.20mm L x 1.60mm W",DigiKey,"754-1138-1-ND","","","","","","","","","","",Chip LED,symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Green,"120°","2.1V","570nm","574nm"
Green,=Value,Datasheet,http://www.kingbrightusa.com/images/catalog/SPEC/APTD3216MGC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kingbright/APTD3216MGC/754-1154-1-ND/1747871,"","","","","","","","",Standard,"20mA",LED GREEN CLEAR 2SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 GREEN.PCBLIB,"","",LED 1206_3216 GREEN,"","","1.90mm","2020-09-02 01:20:47.040000",Colorless,"1.60mm Dia",Round with Domed Top,Clear,Active,Kingbright,APTD3216MGC,"450mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"550",Active,"0.22",-,"3.20mm L x 1.60mm W",DigiKey,"754-1154-1-ND","","","","","","","","","","","2-SMD",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Green,"35°","2.1V","570nm","574nm"
Green,=Value,Datasheet,https://www.lumex.com/content/files/ProductAttachment/SML-LXLC1206SUGCTR.pdf,DigiKey Link,http://digikey.com/product-detail/en/lumex-opto-components-inc/SML-LXLC1206SUGCTR/67-2216-1-ND/4496783,"","","","","","","","",Standard,"20mA",LED GREEN CLEAR SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 GREEN.PCBLIB,"","",LED 1206_3216 GREEN,"","","1.10mm","2020-09-02 01:20:47.013000",Colorless,"1.60mm Dia",Round with Flat Top,Clear,Active,Lumex Opto/Components Inc.,SML-LXLC1206SUGCTR,"100mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"551",Active,"0.12",-,"3.20mm L x 1.60mm W",DigiKey,"67-2216-1-ND","","","","","","","","","","",SMD,symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Green,"70°","2.1V","","574nm"
Green,=Value,Datasheet,http://www.inolux-corp.com/datasheet/SMDLED/Mono%20Color%20Top%20View/IN-S126AT%20Series_V1.0.pdf,DigiKey Link,http://digikey.com/product-detail/en/inolux/IN-S126ATG/1830-1089-1-ND/7604681,"","","","","","","","",Standard,"20mA",LED GREEN CLEAR 1206 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 GREEN.PCBLIB,"","",LED 1206_3216 GREEN,"","","1.10mm","2020-09-02 01:20:47",Clear,"2.00mm x 1.50mm",Rectangle with Flat Top,Clear,Active,Inolux,IN-S126ATG,"560mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"552",Active,"0.08",IN-S126AT,"3.20mm L x 1.50mm W",DigiKey,"1830-1089-1-ND","","","","","","","","","","","1206",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Green,"120°","3.2V","520nm","526nm"
Green,=Value,Datasheet,https://vcclite.com/wp-content/uploads/wpallimport/files/files/CMD11-21%20SMT%20LEDs%201206%20Package%20Size.pdf,DigiKey Link,http://digikey.com/product-detail/en/visual-communications-company-vcc/CMD11-21VGC-TR8/L62005CT-ND/254912,"","","","","","","","",Standard,"20mA",LED GREEN CLEAR 1206 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 GREEN.PCBLIB,"","",LED 1206_3216 GREEN,"","","1.50mm","2020-09-02 01:20:46.977000","1.50mm","1.10mm Dia",Round with Flat Top,Clear,Active,Visual Communications Company - VCC,CMD11-21VGC/TR8,"7.5mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"553",Active,"0.14",-,"3.00mm L x 1.50mm W",DigiKey,L62005CT-ND,"","","","","","","","","","","1206",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Green,"20°","2.1V","","570nm"
Green,=Value,Datasheet,http://www.kingbrightusa.com/images/catalog/SPEC/APTD3216ZGCK.pdf,DigiKey Link,http://digikey.com/product-detail/en/kingbright/APTD3216ZGCK/754-2129-1-ND/7319057,"","","","","","","","",Independent,"20mA",LED GREEN CLEAR 2SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 GREEN.PCBLIB,"","",LED 1206_3216 GREEN,"","","1.90mm","2020-09-02 01:20:46.957000",Colorless,"1.60mm Dia",Round with Domed Top,Clear,Active,Kingbright,APTD3216ZGCK,"3300mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"554",Active,"0.15",-,"3.20mm L x 1.60mm W",DigiKey,"754-2129-1-ND","","","","","","","","","","","2-SMD",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Green,"30°","3.3V","525nm","515nm"
Green,=Value,Datasheet,https://docs.broadcom.com/docs/AV02-0976EN,DigiKey Link,http://digikey.com/product-detail/en/broadcom-limited/HSME-C150/516-3233-1-ND/5277768,"","","","","","","","",Standard,"20mA",LED GREEN DIFFUSED CHIP SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 GREEN.PCBLIB,"","",LED 1206_3216 GREEN,"","","1.10mm","2020-09-02 01:20:46.953000",White,"2.00mm x 1.60mm",Rectangle with Flat Top,Diffused,Active,Broadcom Limited,HSME-C150,"50mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"555",Active,"0.15",-,"3.20mm L x 1.60mm W",DigiKey,"516-3233-1-ND","","","","","","","","","","",Chip LED,symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Green,"170°","2.1V","572nm","570nm"
Green,=Value,Datasheet,http://www.dialightsignalsandcomponents.com/Assets/Brochures_And_Catalogs/Indication/CBI_SMD_new/Dialight_CBI_data_599-1206_Apr2018.pdf,DigiKey Link,http://digikey.com/product-detail/en/dialight/5990281007F/350-4365-1-ND/9385471,"","","","","","","","",Standard,"20mA",LED GREEN 1206 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 GREEN.PCBLIB,"","",LED 1206_3216 GREEN,"","","0.80mm","2020-09-02 01:20:46.950000","0.80mm","2.00mm x 1.60mm",Rectangle with Flat Top,"",Active,Dialight,"5990281007F","340mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"556",Active,"0.15","599","3.20mm L x 1.60mm W",DigiKey,"350-4365-1-ND","","","","","","","","","","","1206",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Green,"140°","3.2V","525nm",""
Green,=Value,Datasheet,http://www.kingbrightusa.com/images/catalog/SPEC/APT3216ZGCK.pdf,DigiKey Link,http://digikey.com/product-detail/en/kingbright/APT3216ZGCK/754-1800-1-ND/4753640,"","","","","","","","",Standard,"20mA",LED GREEN CLEAR CHIP SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 GREEN.PCBLIB,"","",LED 1206_3216 GREEN,"","","0.75mm","2020-09-02 01:20:46.947000",Colorless,"2.00mm x 1.60mm",Rectangle with Flat Top,Clear,Active,Kingbright,APT3216ZGCK,"350mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"557",Active,"0.16",-,"3.20mm L x 1.60mm W",DigiKey,"754-1800-1-ND","","","","","","","","","","",Chip LED,symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Green,"120°","3.3V","525nm","515nm"
Green,=Value,Datasheet,http://www.kingbrightusa.com/images/catalog/SPEC/APT3216LZGCK.pdf,DigiKey Link,http://digikey.com/product-detail/en/kingbright/APT3216LZGCK/754-1944-1-ND/5177474,"","","","","","","","",Standard,"2mA",LED GREEN CLEAR 2SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 GREEN.PCBLIB,"","",LED 1206_3216 GREEN,"","","0.75mm","2020-09-02 01:20:46.943000",Colorless,"1.90mm x 1.60mm",Rectangle with Flat Top,Clear,Active,Kingbright,APT3216LZGCK,"50mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"558",Active,"0.17",HELI2,"3.20mm L x 1.60mm W",DigiKey,"754-1944-1-ND","","","","","","","","","","","2-SMD",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Green,"120°","2.65V","525nm","515nm"
Green,=Value,Datasheet,https://www.sunledusa.com/products/spec/XZM2DG55W-1.pdf,DigiKey Link,http://digikey.com/product-detail/en/sunled/XZM2DG55W-1/1497-1163-1-ND/4745509,"","","","","","","","",Standard,"20mA",LED GREEN CLEAR CHIP SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 GREEN.PCBLIB,"","",LED 1206_3216 GREEN,"","","0.75mm","2020-09-02 01:20:46.940000",Colorless,"1.90mm x 1.60mm",Rectangle with Flat Top,Clear,Active,SunLED,XZM2DG55W-1,"745mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"559",Active,"0.30",HRS,"3.20mm L x 1.60mm W",DigiKey,"1497-1163-1-ND","","","","","","","","","","",Chip LED,symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Green,"120°","3.2V","525nm","520nm"
Green,=Value,Datasheet,https://docs.broadcom.com/docs/AV02-0592EN,DigiKey Link,http://digikey.com/product-detail/en/broadcom-limited/HSMM-C150/516-HSMM-C150CT-ND/10511711,"","","","","","","","",Standard,"20mA",LED GREEN DIFFUSED CHIP SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 GREEN.PCBLIB,"","",LED 1206_3216 GREEN,"","","1.10mm","2020-09-02 01:20:46.930000",White,"2.00mm x 1.60mm",Rectangle with Flat Top,Diffused,Active,Broadcom Limited,HSMM-C150,"120mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"560",Active,"0.40",-,"3.20mm L x 1.60mm W",DigiKey,"516-HSMM-C150CT-ND","","","","","","","","","","",Chip LED,symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Green,"170°","3.3V","525nm","523nm"
Green,=Value,Datasheet,http://optoelectronics.liteon.com/upload/download/DS-22-98-0004/LTST-C150GKT.pdf,DigiKey Link,http://digikey.com/product-detail/en/lite-on-inc/LTST-C150GKT/160-1169-1-ND/269241,"","","","","","","","",Standard,"10mA",LED GREEN CLEAR 1206 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 GREEN.PCBLIB,"","",LED 1206_3216 GREEN,"","","1.10mm","2020-09-02 01:20:46.917000",Colorless,"2.06mm x 1.60mm",Rectangle with Flat Top,Clear,Active,Lite-On Inc.,LTST-C150GKT,"6mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"561",Active,"0.06",-,"3.20mm L x 1.60mm W",DigiKey,"160-1169-1-ND","","","","","","","","","","","1206",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Green,"130°","2.1V","569nm","565nm"
