"Applications","Capacitance","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lead Spacing","Lead Style","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Temperature Coefficient","Thickness (Max)","Tolerance","Type","Value","Voltage - Rated"
General Purpose,"10uF",=Value,Datasheet,http://datasheets.avx.com/cx5r.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/12105D106KAT2A/478-9989-1-ND/6149092,"","","","","","","","",CAP CER 10UF 50V X5R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:52.610000","","",Active,AVX Corporation,"12105D106KAT2A","1","Surface Mount, MLCC",-55°C ~ 85°C,"1210 (3225 Metric)",TapeAndReel,"23646",Active,"0.59","",-,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"478-9989-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.110 (2.79mm)",±10%,"","10uF","50V"
General Purpose,"0.015uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_highvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3225C0G3A153J250AC/445-174781-1-ND/6556541,"","","","","","","","",CAP CER 0.015UF 1KV NP0 1210,"1210 (3225 Metric)","",High Voltage,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:52.607000","","",Active,TDK Corporation,C3225C0G3A153J250AC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"23647",Active,"0.68","",C,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"445-174781-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.110 (2.80mm)",±5%,"","0.015uF","1000V (1kV)"
Automotive,"4.7uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_hightemp_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA6P3X8R1E475M250AB/445-13064-1-ND/3954730,"","","","","","","","",CAP CER 4.7UF 25V X8R 1210,"1210 (3225 Metric)","",High Temperature,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:52.603000","","",Active,TDK Corporation,CGA6P3X8R1E475M250AB,"1","Surface Mount, MLCC",-55°C ~ 150°C,"1210 (3225 Metric)",TapeAndReel,"23648",Active,"0.63",AEC-Q200,CGA,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"445-13064-1-ND","","","","","","","","","","",,capacitors\capacitor,X8R,"0.110 (2.80mm)",±20%,"","4.7uF","25V"
General Purpose,"10000pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_highvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3225C0G3A103J250AC/445-174780-1-ND/6556540,"","","","","","","","",CAP CER 10000PF 1KV NP0 1210,"1210 (3225 Metric)","",High Voltage,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:52.600000","","",Active,TDK Corporation,C3225C0G3A103J250AC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"23649",Active,"0.71","",C,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"445-174780-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.110 (2.80mm)",±5%,"","10000pF","1000V (1kV)"
General Purpose,"2.2uF",=Value,Datasheet,http://datasheets.avx.com/LD-Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/LD105C225KAB2A/478-13111-1-ND/9948627,"","","","","","","","",CAP CER 2.2UF 50V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:52.597000","","",Active,AVX Corporation,LD105C225KAB2A,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"23650",Active,"0.64","",LD,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"478-13111-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.110 (2.79mm)",±10%,"","2.2uF","50V"
Automotive,"0.68uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_hightemp_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA6P3X8R2A684M250AB/445-13055-1-ND/3954721,"","","","","","","","",CAP CER 0.68UF 100V X8R 1210,"1210 (3225 Metric)","",High Temperature,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:52.593000","","",Active,TDK Corporation,CGA6P3X8R2A684M250AB,"1","Surface Mount, MLCC",-55°C ~ 150°C,"1210 (3225 Metric)",TapeAndReel,"23651",Active,"0.72",AEC-Q200,CGA,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"445-13055-1-ND","","","","","","","","","","",,capacitors\capacitor,X8R,"0.110 (2.80mm)",±20%,"","0.68uF","100V"
Automotive,"3.3uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_soft_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA6P2X8R1E335K250AE/445-174817-1-ND/6556577,"","","","","","","","",CAP CER 3.3UF 25V X8R 1210,"1210 (3225 Metric)","","Soft Termination, High Temperature",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:52.573000","","",Active,TDK Corporation,CGA6P2X8R1E335K250AE,"1","Surface Mount, MLCC",-55°C ~ 150°C,"1210 (3225 Metric)",TapeAndReel,"23652",Active,"0.65",AEC-Q200,CGA,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"445-174817-1-ND","","","","","","","","","","",,capacitors\capacitor,X8R,"0.110 (2.80mm)",±10%,"","3.3uF","25V"
"Automotive, SMPS Filtering, Boardflex Sensitive","4.7uF",=Value,Datasheet,https://www.yuden.co.jp/productdata/catalog//mlcc11_hq_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/HMJ325KC7475MMHPE/587-4980-1-ND/6563823,"","","","","","","","",CAP CER 4.7UF 100V X7S 1210,"1210 (3225 Metric)","",Soft Termination,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:52.570000","","",Active,Taiyo Yuden,HMJ325KC7475MMHPE,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"23653",Active,"0.73",AEC-Q200,M,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"587-4980-1-ND","","","","","","","","","","",,capacitors\capacitor,X7S,"0.110 (2.80mm)",±20%,"","4.7uF","100V"
SMPS Filtering,"150uF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=JMK325ABJ157MM-P &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/JMK325ABJ157MM-P/587-6330-1-ND/9949916,"","","","","","","","",CAP CER 150UF 6.3V X5R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:52.567000","","",Active,Taiyo Yuden,JMK325ABJ157MM-P,"1","Surface Mount, MLCC",-55°C ~ 85°C,"1210 (3225 Metric)",TapeAndReel,"23654",Active,"0.66","",M,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"587-6330-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.110 (2.80mm)",±20%,"","150uF","6.3V"
Automotive,"4.7uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_hightemp_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA6P3X8R1E475K250AB/445-13063-1-ND/3954729,"","","","","","","","",CAP CER 4.7UF 25V X8R 1210,"1210 (3225 Metric)","",High Temperature,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:52.563000","","",Active,TDK Corporation,CGA6P3X8R1E475K250AB,"1","Surface Mount, MLCC",-55°C ~ 150°C,"1210 (3225 Metric)",TapeAndReel,"23655",Active,"0.66",AEC-Q200,CGA,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"445-13063-1-ND","","","","","","","","","","",,capacitors\capacitor,X8R,"0.110 (2.80mm)",±10%,"","4.7uF","25V"
General Purpose,"0.033uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1210C333KFRACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1210C333KFRACTU/399-10472-1-ND/4172892,"","","","","","","","",CAP CER 0.033UF 1.5KV X7R 1210,"1210 (3225 Metric)","","Low ESL, High Voltage",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:52.560000","","",Active,KEMET,C1210C333KFRACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"23656",Active,"0.21","",SMD Comm X7R HV,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"399-10472-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.110 (2.80mm)",±10%,"","0.033uF","1500V (1.5kV)"
General Purpose,"47uF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM32EC81C476KE15-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM32EC81C476KE15K/490-16309-1-ND/7363291,"","","","","","","","",CAP CER 47UF 16V X6S 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:52.557000","","",Active,Murata Electronics,GRM32EC81C476KE15K,"1","Surface Mount, MLCC",-55°C ~ 105°C,"1210 (3225 Metric)",TapeAndReel,"23657",Active,"0.20","",GRM,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"490-16309-1-ND","","","","","","","","","","",,capacitors\capacitor,X6S,"0.106 (2.70mm)",±10%,"","47uF","16V"
"Automotive, Boardflex Sensitive","0.1uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1210X104KBRACAUTO.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1210X104KBRACAUTO/399-16435-1-ND/7803627,"","","","","","","","",CAP CER 0.1UF 630V X7T 1210 AUTO,"1210 (3225 Metric)","","Soft Termination, High Voltage",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:52.533000","","",Active,KEMET,C1210X104KBRACAUTO,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"23658",Active,"0.21",AEC-Q200,SMD Auto X7R HV Flex,"0.130 L x 0.102 W (3.30mm x 2.60mm)",DigiKey,"399-16435-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.110 (2.80mm)",±10%,"","0.1uF","630V"
General Purpose,"100uF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM32EC70J107ME15-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM32EC70J107ME15L/490-10530-1-ND/5026468,"","","","","","","","",CAP CER 100UF 6.3V X7S 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:52.530000","","",Active,Murata Electronics,GRM32EC70J107ME15L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"23659",Active,"0.22","",GRM,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"490-10530-1-ND","","","","","","","","","","",,capacitors\capacitor,X7S,"0.106 (2.70mm)",±20%,"","100uF","6.3V"
General Purpose,"6800pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1210C682KGRAC7800.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1210C682KGRAC7800/399-13497-1-ND/6126233,"","","","","","","","",CAP CER 6800PF 2KV X7R 1210,"1210 (3225 Metric)","","Low ESL, High Voltage",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:52.527000","","",Active,KEMET,C1210C682KGRAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"23660",Active,"0.22","",SMD Comm X7R HV,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"399-13497-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.110 (2.80mm)",±10%,"","6800pF","2000V (2kV)"
General Purpose,"22uF",=Value,Datasheet,http://www.samsungsem.com/kr/support/product-search/mlcc/CL32A226MPJNNNE.jsp,DigiKey Link,http://digikey.com/product-detail/en/samsung-electro-mechanics/CL32A226MPJNNNE/1276-3361-1-ND/3891447,"","","","","","","","",CAP CER 22UF 10V X5R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:52.523000","","",Active,Samsung Electro-Mechanics,CL32A226MPJNNNE,"1","Surface Mount, MLCC",-55°C ~ 85°C,"1210 (3225 Metric)",TapeAndReel,"23661",Active,"0.13","",CL,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"1276-3361-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.106 (2.70mm)",±20%,"","22uF","10V"
General Purpose,"1uF",=Value,Datasheet,http://www.samsungsem.com/kr/support/product-search/mlcc/CL32B105KCJNNNE.jsp,DigiKey Link,http://digikey.com/product-detail/en/samsung-electro-mechanics/CL32B105KCJNNNE/1276-1812-1-ND/3889898,"","","","","","","","",CAP CER 1UF 100V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:52.520000","","",Active,Samsung Electro-Mechanics,CL32B105KCJNNNE,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"23662",Active,"0.14","",CL,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"1276-1812-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.106 (2.70mm)",±10%,"","1uF","100V"
Automotive,"0.068uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_hightemp_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA6N2NP02A683J230AA/445-15591-1-ND/4278764,"","","","","","","","",CAP CER 0.068UF 100V NP0 1210,"1210 (3225 Metric)","",High Temperature,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:52.517000","","",Active,TDK Corporation,CGA6N2NP02A683J230AA,"1","Surface Mount, MLCC",-55°C ~ 150°C,"1210 (3225 Metric)",TapeAndReel,"23663",Active,"0.63",AEC-Q200,CGA,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"445-15591-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.110 (2.80mm)",±5%,"","0.068uF","100V"
General Purpose,"22uF",=Value,Datasheet,https://product.tdk.com/en/search/capacitor/ceramic/mlcc/info?part_no=C2012X7S1E106K125AC?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3225X7R1E226M250AB/445-181602-1-ND/9991480,"","","","","","","","",CAP CER 22UF 25V X7R 1210,"1210 (3225 Metric)","",Low ESL,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:52.513000","","",Active,TDK Corporation,C3225X7R1E226M250AB,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"23664",Active,"0.63","",C,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"445-181602-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.110 (2.80mm)",±20%,"","22uF","25V"
Automotive,"0.68uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_hightemp_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA6P3X8R2A684K250AB/445-13054-1-ND/3954720,"","","","","","","","",CAP CER 0.68UF 100V X8R 1210,"1210 (3225 Metric)","",High Temperature,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:52.510000","","",Active,TDK Corporation,CGA6P3X8R2A684K250AB,"1","Surface Mount, MLCC",-55°C ~ 150°C,"1210 (3225 Metric)",TapeAndReel,"23665",Active,"0.72",AEC-Q200,CGA,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"445-13054-1-ND","","","","","","","","","","",,capacitors\capacitor,X8R,"0.110 (2.80mm)",±10%,"","0.68uF","100V"
General Purpose,"220uF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM32EC80E227ME05-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM32EC80E227ME05L/490-13971-1-ND/6155801,"","","","","","","","",CAP CER 220UF 2.5V X6S 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:52.507000","","",Active,Murata Electronics,GRM32EC80E227ME05L,"1","Surface Mount, MLCC",-55°C ~ 105°C,"1210 (3225 Metric)",TapeAndReel,"23666",Active,"0.72","",GRM,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"490-13971-1-ND","","","","","","","","","","",,capacitors\capacitor,X6S,"0.110 (2.80mm)",±20%,"","220uF","2.5V"
General Purpose,"0.047uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3225C0G2E473J250AA/445-15461-1-ND/4278634,"","","","","","","","",CAP CER 0.047UF 250V C0G 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:52.503000","","",Active,TDK Corporation,C3225C0G2E473J250AA,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"23667",Active,"0.66","",C,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"445-15461-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.110 (2.80mm)",±5%,"","0.047uF","250V"
"Automotive, SMPS Filtering","0.015uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_highvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA6P1C0G3A153J250AC/445-174794-1-ND/6556554,"","","","","","","","",CAP CER 0.015UF 1KV NP0 1210,"1210 (3225 Metric)","",High Voltage,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:52.500000","","",Active,TDK Corporation,CGA6P1C0G3A153J250AC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"23668",Active,"0.74",AEC-Q200,CGA,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"445-174794-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.110 (2.80mm)",±5%,"","0.015uF","1000V (1kV)"
General Purpose,"22uF",=Value,Datasheet,http://datasheets.avx.com/Y5V.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/1210YG226ZAT2A/478-11654-1-ND/8564212,"","","","","","","","",CAP CER 22UF 16V Y5V 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:52.497000","","",Active,AVX Corporation,"1210YG226ZAT2A","1","Surface Mount, MLCC",-30°C ~ 85°C,"1210 (3225 Metric)",TapeAndReel,"23669",Active,"0.79","",-,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"478-11654-1-ND","","","","","","","","","","",,capacitors\capacitor,Y5V (F),"0.110 (2.79mm)","-20%, +80%","","22uF","16V"
General Purpose,"22uF",=Value,Datasheet,http://datasheets.avx.com/cx5r.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/12106D226KAT2A/478-3649-1-ND/1060728,"","","","","","","","",CAP CER 22UF 6.3V X5R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:52.493000","","",Active,AVX Corporation,"12106D226KAT2A","1","Surface Mount, MLCC",-55°C ~ 85°C,"1210 (3225 Metric)",TapeAndReel,"23670",Active,"0.80","",-,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"478-3649-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.110 (2.79mm)",±10%,"","22uF","6.3V"
Boardflex Sensitive,"4.7uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3225X8R1E475K250AE/445-173747-1-ND/5809818,"","","","","","","","",CAP CER 4.7UF 25V X8R 1210,"1210 (3225 Metric)","",Soft Termination,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:52.490000","","",Active,TDK Corporation,C3225X8R1E475K250AE,"1","Surface Mount, MLCC",-55°C ~ 150°C,"1210 (3225 Metric)",TapeAndReel,"23671",Active,"0.77","",C,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"445-173747-1-ND","","","","","","","","","","",,capacitors\capacitor,X8R,"0.110 (2.80mm)",±10%,"","4.7uF","25V"
General Purpose,"6.8uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3225X7S1H685K250AB/445-6013-1-ND/2444054,"","","","","","","","",CAP CER 6.8UF 50V X7S 1210,"1210 (3225 Metric)","",Low ESL,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:52.487000","","",Active,TDK Corporation,C3225X7S1H685K250AB,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"23672",Active,"0.41","",C,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"445-6013-1-ND","","","","","","","","","","",,capacitors\capacitor,X7S,"0.110 (2.80mm)",±10%,"","6.8uF","50V"
General Purpose,"0.033uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3225CH2J333J250AA/445-11828-1-ND/3953494,"","","","","","","","",CAP CER 0.033UF 630V CH 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:52.483000","","",Active,TDK Corporation,C3225CH2J333J250AA,"1","Surface Mount, MLCC",-25°C ~ 85°C,"1210 (3225 Metric)",TapeAndReel,"23673",Active,"0.41","",C,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"445-11828-1-ND","","","","","","","","","","",,capacitors\capacitor,CH,"0.110 (2.80mm)",±5%,"","0.033uF","630V"
General Purpose,"47uF",=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/885012109007.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/885012109007/732-7378-1-ND/5454005,"","","","","","","","",CAP CER 47UF 10V X5R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:52.480000","","",Active,Würth Elektronik,"885012109007","1","Surface Mount, MLCC",-55°C ~ 85°C,"1210 (3225 Metric)",TapeAndReel,"23674",Active,"0.67","",WCAP-CSGP,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"732-7378-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.110 (2.80mm)",±20%,"","47uF","10V"
General Purpose,"100uF",=Value,Datasheet,https://www.yuden.co.jp/productdata/catalog/mlcc01_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/JMK325AC7107MM-P/587-5874-1-ND/7674994,"","","","","","","","",CAP CER 100UF 6.3V X7S 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:52.477000","","",Active,Taiyo Yuden,JMK325AC7107MM-P,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"23675",Active,"0.42","",M,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"587-5874-1-ND","","","","","","","","","","",,capacitors\capacitor,X7S,"0.110 (2.80mm)",±20%,"","100uF","6.3V"
Boardflex Sensitive,"10uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_cnc_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CNC6P1X7R1H106K250AE/445-181655-1-ND/10240642,"","","","","","","","",CAP 1210 X7R 50V 10UF 10% 2.50MM,"1210 (3225 Metric)","",Soft Termination,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:52.473000","","",Active,TDK Corporation,CNC6P1X7R1H106K250AE,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"23676",Active,"0.43","",CNC,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"445-181655-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.110 (2.80mm)",±10%,"","10uF","50V"
General Purpose,"100uF",=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/885012109004.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/885012109004/732-7375-1-ND/5454002,"","","","","","","","",CAP CER 100UF 6.3V X5R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:52.453000","","",Active,Würth Elektronik,"885012109004","1","Surface Mount, MLCC",-55°C ~ 85°C,"1210 (3225 Metric)",TapeAndReel,"23677",Active,"0.99","",WCAP-CSGP,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"732-7375-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.110 (2.80mm)",±20%,"","100uF","6.3V"
"Automotive, Boardflex Sensitive","2.2uF",=Value,Datasheet,https://www.yuden.co.jp/productdata/catalog/mlcc_all_hq_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/UMJ325AB7225KMHT/587-4277-1-ND/5214944,"","","","","","","","",CAP CER 2.2UF 50V X7R 1210,"1210 (3225 Metric)","",Soft Termination,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:52.450000","","",Active,Taiyo Yuden,UMJ325AB7225KMHT,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"23678",Active,"0.50",AEC-Q200,M,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"587-4277-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.106 (2.70mm)",±10%,"","2.2uF","50V"
