Part Type,Applications,Part Number,Schematic Part,Part Value,Tolerance,Features,Voltage,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Size,Number of Pins,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
Capacitor,General Purpose,C2220C274KBRAC7800,capacitors\2220_5750Metric,0.27uF,±10%,"Low ESL, High Voltage",630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/specsheet/C2220C274KBRAC7800.pdf,CAP CER 0.27UF 630V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C153KHRACTU,capacitors\2220_5750Metric,0.015uF,±10%,"Low ESL, High Voltage",3000V (3kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C153KHRACTU.pdf,CAP CER 0.015UF 3KV X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Automotive, Bypass, Decoupling",C2220C683KFRACAUTO,capacitors\2220_5750Metric,0.068uF,±10%,"Low ESL, High Voltage",1500V (1.5kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C683KFRACAUTO.pdf,CAP CER 0.068UF 1.5KV X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Automotive, Boardflex Sensitive",C2220X224KBRACAUTO,capacitors\2220_5750Metric,0.22uF,±10%,"Soft Termination, High Voltage",630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220X224KBRACAUTO.pdf,CAP CER 2220 220NF 630V X7R 10%,"Surface Mount, MLCC",0.232 L x 0.197 W (5.90mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Automotive, Bypass, Decoupling",C2220C105KARACAUTO,capacitors\2220_5750Metric,1uF,±10%,,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C105KARACAUTO.pdf,CAP CER 1UF 250V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C105KARACTU,capacitors\2220_5750Metric,1uF,±10%,,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C105KARACTU.pdf,CAP CER 1UF 250V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Bypass, Decoupling",C2220C105K1RAC7800,capacitors\2220_5750Metric,1uF,±10%,,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C105K1RACTU.pdf,CAP CER 1UF 100V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,Boardflex Sensitive,CAN21X154KARAC7800,capacitors\2220_5750Metric,0.15uF,±10%,Soft Termination,250VAC,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,//media.digikey.com/pdf/Data%20Sheets/Kemet%20PDFs/CAN21X154KARACTU_Spec.pdf,CAP CER 2220 150NF 250VAC X7R,"Surface Mount, MLCC",0.232 L x 0.197 W (5.90mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,GR355DD72W224KW01L,capacitors\2220_5750Metric,0.22uF,±10%,,450V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GR355DD72W224KW01-01.pdf,CAP CER 0.22UF 450V X7T 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,Boardflex Sensitive,CAN21X224KARAC7800,capacitors\2220_5750Metric,0.22uF,±10%,Soft Termination,250VAC,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,//media.digikey.com/pdf/Data%20Sheets/Kemet%20PDFs/CAN21X224KARACTU_Spec.pdf,CAP CER 2220 220NF 250VAC X7R,"Surface Mount, MLCC",0.232 L x 0.197 W (5.90mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,2220PC474KAT1A,capacitors\2220_5750Metric,0.47uF,±10%,,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://datasheets.avx.com/TipAndRing.pdf,CAP CER 0.47UF 250V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,C2220C471KHGAC7800,capacitors\2220_5750Metric,470pF,±10%,"Low ESL, High Voltage",3000V (3kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C471KHGAC7800.pdf,CAP CER SMD 2220 470PF 10% 3KV,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,Boardflex Sensitive,GRJ55DR72J224KWJ1L,capacitors\2220_5750Metric,0.22uF,±10%,Soft Termination,630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRJ55DR72J224KWJ1-01.pdf,CAP CER 0.22UF 630V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,General Purpose,C2220C103MBGAC7800,capacitors\2220_5750Metric,10000pF,±20%,"Low ESL, High Voltage",630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C103MBGAC7800.pdf,CAP CER 10000PF 630V 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,Automotive,CGA9L4X7R2J154K160KA,capacitors\2220_5750Metric,0.15uF,±10%,,630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.15UF 630V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Automotive,CGA9M3X7T2E155K200KA,capacitors\2220_5750Metric,1.5uF,±10%,,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,CAP CER 1.5UF 250V X7T 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,"SMPS Filtering, Boardflex Sensitive",2220SC393KAZ1A,capacitors\2220_5750Metric,0.039uF,±10%,"Soft Termination, High Voltage",1500V (1.5kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://datasheets.avx.com/HV-FlexitermMLCC.pdf,CAP CER 0.039UF 1.5KV X7R 2220,"Surface Mount, MLCC",0.220 L x 0.200 W (5.59mm x 5.08mm),2,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,C2220C102JBGACTU,capacitors\2220_5750Metric,1000pF,±5%,"Low ESL, High Voltage",630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C102JBGACTU.pdf,CAP CER 1000PF 630V C0G/NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C332JDGACTU,capacitors\2220_5750Metric,3300pF,±5%,"Low ESL, High Voltage",1000V (1kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C332JDGACTU.pdf,CAP CER 3300PF 1KV C0G/NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Automotive, Bypass, Decoupling",C2220C103KDRACAUTO,capacitors\2220_5750Metric,10000pF,±10%,"Low ESL, High Voltage",1000V (1kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C103KDRACAUTO.pdf,CAP CER 2220 10NF 1000V X7R 10%,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C274J1GACTU,capacitors\2220_5750Metric,0.27uF,±5%,Low ESL,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C274J1GACTU.pdf,CAP CER 0.27UF 100V C0G/NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C472JDGACTU,capacitors\2220_5750Metric,4700pF,±5%,"Low ESL, High Voltage",1000V (1kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C472JDGACTU.pdf,CAP CER 4700PF 1KV C0G/NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C151KHGAC7800,capacitors\2220_5750Metric,150pF,±10%,"Low ESL, High Voltage",3000V (3kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C151KHGACTU.pdf,CAP CER 150PF 3KV C0G/NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C751JZGACTU,capacitors\2220_5750Metric,750pF,±5%,"Low ESL, High Voltage",2500V (2.5kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C751JZGACTU.pdf,CAP CER 750PF 2.5KV C0G/NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C102JZGACTU,capacitors\2220_5750Metric,1000pF,±5%,"Low ESL, High Voltage",2500V (2.5kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C102JZGACTU.pdf,CAP CER 1000PF 2.5KV NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C472KGRACTU,capacitors\2220_5750Metric,4700pF,±10%,"Low ESL, High Voltage",2000V (2kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C472KGRACTU.pdf,CAP CER 4700PF 2KV X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C331KFGACTU,capacitors\2220_5750Metric,330pF,±10%,"Low ESL, High Voltage",1500V (1.5kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C331KFGACTU.pdf,CAP CER 330PF 1.5KV C0G/NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Automotive, Bypass, Decoupling",C2220C102KHRACAUTO,capacitors\2220_5750Metric,1000pF,±10%,"Low ESL, High Voltage",3000V (3kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C102KHRACAUTO.pdf,CAP CER 2220 1NF 3000V X7R 10%,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Automotive, Bypass, Decoupling",C2220C222KHRACAUTO,capacitors\2220_5750Metric,2200pF,±10%,"Low ESL, High Voltage",3000V (3kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C222KHRACAUTO.pdf,CAP CER 2220 2.2NF 3000V X7R 10%,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C472JBGACTU,capacitors\2220_5750Metric,4700pF,±5%,"Low ESL, High Voltage",630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C472JBGACTU.pdf,CAP CER 4700PF 630V C0G/NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C331JFGAC7800,capacitors\2220_5750Metric,330pF,±5%,"Low ESL, High Voltage",1500V (1.5kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C331JFGACTU.pdf,CAP CER 330PF 1.5KV C0G/NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,Boardflex Sensitive,C2220X472JCGAC7800,capacitors\2220_5750Metric,4700pF,±5%,"Low ESL, Soft Termination, High Voltage",500V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220X472JCGAC7800.pdf,CAP CER 4700PF 500V NP0 2220 5%,"Surface Mount, MLCC",0.232 L x 0.197 W (5.90mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,Boardflex Sensitive,C2220X474J5GACTU,capacitors\2220_5750Metric,0.47uF,±5%,"Low ESL, Soft Termination",50V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220X474J5GACTU.pdf,CAP CER 0.47UF 50V C0G/NP0 2220,"Surface Mount, MLCC",0.232 L x 0.197 W (5.90mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C5750X7R2J154K160KA,capacitors\2220_5750Metric,0.15uF,±10%,,630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.15UF 630V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C2220C682KGRACTU,capacitors\2220_5750Metric,6800pF,±10%,"Low ESL, High Voltage",2000V (2kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C682KGRACTU.pdf,CAP CER 6800PF 2KV X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C473KDRACTU,capacitors\2220_5750Metric,0.047uF,±10%,"Low ESL, High Voltage",1000V (1kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C473KDRACTU.pdf,CAP CER 0.047UF 1KV X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C221KGRACTU,capacitors\2220_5750Metric,220pF,±10%,"Low ESL, High Voltage",2000V (2kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C221KGRACTU.pdf,CAP CER 220PF 2KV X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C682JCGACTU,capacitors\2220_5750Metric,6800pF,±5%,"Low ESL, High Voltage",500V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C682JCGACTU.pdf,CAP CER 6800PF 500V C0G/NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C102FCGACTU,capacitors\2220_5750Metric,1000pF,±1%,"Low ESL, High Voltage",500V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C102FCGACTU.pdf,CAP CER 1000PF 500V C0G/NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,Automotive,GC355DD72E684KX01L,capacitors\2220_5750Metric,0.68uF,±10%,,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c03e.ashx?la=en-us,CAP CER 0.68UF 250V X7T 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,Automotive,GC355DD72W334KX01L,capacitors\2220_5750Metric,0.33uF,±10%,,450V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c03e.ashx?la=en-us,CAP CER 0.33UF 450V X7T 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,General Purpose,GR355DD72W334KW01L,capacitors\2220_5750Metric,0.33uF,±10%,,450V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GR355DD72W334KW01-01.pdf,CAP CER 0.33UF 450V X7T 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,Boardflex Sensitive,C2220X224KCRAC7800,capacitors\2220_5750Metric,0.22uF,±10%,"Low ESL, Soft Termination, High Voltage",500V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220X224KCRAC7800.pdf,CAP CER 0.22UF 500V X7R 2220 10%,"Surface Mount, MLCC",0.232 L x 0.197 W (5.90mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,Automotive,CGA9M1X7T2J334K200KC,capacitors\2220_5750Metric,0.33uF,±10%,,630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.33UF 630V X7T 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,"Automotive, Boardflex Sensitive",C2220X105KARACAUTO,capacitors\2220_5750Metric,1uF,±10%,Soft Termination,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220X105KARACAUTO.pdf,CAP CER 1UF 250V X7R 2220 AUTO F,"Surface Mount, MLCC",0.232 L x 0.197 W (5.90mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,Automotive,CGA9L4X7R2J154M160KA,capacitors\2220_5750Metric,0.15uF,±20%,,630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.15UF 630V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750JB2J154K160KA,capacitors\2220_5750Metric,0.15uF,±10%,,630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.15UF 630V JB 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-25°C ~ 85°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750JB2J154M160KA,capacitors\2220_5750Metric,0.15uF,±20%,,630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.15UF 630V JB 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-25°C ~ 85°C,,TDK Corporation,,,
Capacitor,Boardflex Sensitive,C2220X105K1RAC7800,capacitors\2220_5750Metric,1uF,±10%,Soft Termination,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220X105K1RAC7800.pdf,CAP CER 1UF 100V X7R 2220,"Surface Mount, MLCC",0.232 L x 0.197 W (5.90mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C153KFRACTU,capacitors\2220_5750Metric,0.015uF,±10%,"Low ESL, High Voltage",1500V (1.5kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C153KFRACTU.pdf,CAP CER 0.015UF 1.5KV X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,Boardflex Sensitive,GRJ55DR72E105KWJ1L,capacitors\2220_5750Metric,1uF,±10%,Soft Termination,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRJ55DR72E105KWJ1-01.pdf,CAP CER 1UF 250V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,Boardflex Sensitive,GRJ55DR73A104KWJ1L,capacitors\2220_5750Metric,0.1uF,±10%,Soft Termination,1000V (1kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRJ55DR73A104KWJ1-01.pdf,CAP CER 0.1UF 1KV X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
