Part Type,Applications,Part Number,Schematic Part,Part Value,Tolerance,ESR (Equivalent Series Resistance),Features,Lifetime @ Temp,Voltage,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Size,Number of Pins,Temperature Coefficient,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
,,T491A685M020AT,capacitors\Capacitor_p,6.8uF,±20%,6Ohm,General Purpose,2000 Hrs @ 125°C,20V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T491A685M020AT.pdf,CAP TANT 6.8UF 20% 20V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,KEMET,,,
,,TAJB335K035RNJ,capacitors\Capacitor_p,3.3uF,±10%,3.5Ohm,General Purpose,,35V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M","1411 (3528 Metric), 1210",C,,,http://datasheets.avx.com/TAJ.pdf,CAP TANT 3.3UF 10% 35V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,T491A685M016AT,capacitors\Capacitor_p,6.8uF,±20%,3.5Ohm,General Purpose,2000 Hrs @ 125°C,16V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T491A685M016AT.pdf,CAP TANT 6.8UF 20% 16V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,KEMET,,,
,,TAJB225K035RNJ,capacitors\Capacitor_p,2.2uF,±10%,4.2Ohm,General Purpose,,35V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M","1411 (3528 Metric), 1210",C,,,http://datasheets.avx.com/TAJ.pdf,CAP TANT 2.2UF 10% 35V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TAJB475M016RNJ,capacitors\Capacitor_p,4.7uF,±20%,3.5Ohm,General Purpose,,16V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M","1411 (3528 Metric), 1210",C,,,http://datasheets.avx.com/TAJ.pdf,CAP TANT 4.7UF 20% 16V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,F931V155MAA,capacitors\Capacitor_p,1.5uF,±20%,7.5Ohm @ 100kHz,General Purpose,2000 Hrs @ 125°C,35V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/F93.pdf,CAP TANT 1.5UF 20% 35V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TAJS225M010RNJ,capacitors\Capacitor_p,2.2uF,±20%,12Ohm,General Purpose,,10V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TAJ_LOW_PROFILE.pdf,CAP TANT 2.2UF 20% 10V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TPSB107M006R0400,capacitors\Capacitor_p,100uF,±20%,400mOhm,General Purpose,,6.3V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M","1411 (3528 Metric), 1210",C,,,http://datasheets.avx.com/TPS.pdf,CAP TANT 100UF 20% 6.3V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,T491A154M035AT,capacitors\Capacitor_p,0.15uF,±20%,19Ohm,General Purpose,2000 Hrs @ 125°C,35V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T491A154M035AT.pdf,CAP TANT 0.15UF 20% 35V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,KEMET,,,
,,T491A335M010AT,capacitors\Capacitor_p,3.3uF,±20%,5.5Ohm,General Purpose,2000 Hrs @ 125°C,10V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T491A335M010AT.pdf,CAP TANT 3.3UF 20% 10V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,KEMET,,,
,,T491A335M020AT,capacitors\Capacitor_p,3.3uF,±20%,4.5Ohm,General Purpose,2000 Hrs @ 125°C,20V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T491A335M020AT.pdf,CAP TANT 3.3UF 20% 20V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,KEMET,,,
,,T491A335K020AT,capacitors\Capacitor_p,3.3uF,±10%,4.5Ohm,General Purpose,2000 Hrs @ 125°C,20V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T491A335K020AT.pdf,CAP TANT 3.3UF 10% 20V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,KEMET,,,
,,TAJB226M016RNJ,capacitors\Capacitor_p,22uF,±20%,2.3Ohm,General Purpose,,16V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M","1411 (3528 Metric), 1210",C,,,http://datasheets.avx.com/TAJ.pdf,CAP TANT 22UF 20% 16V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,F931D225KAA,capacitors\Capacitor_p,2.2uF,±10%,5Ohm @ 100kHz,General Purpose,2000 Hrs @ 125°C,20V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/F93.pdf,CAP TANT 2.2UF 10% 20V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,293D474X9035A2TE3,capacitors\Capacitor_p,0.47uF,±10%,10Ohm,General Purpose,,35V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://www.vishay.com/docs/40002/293d.pdf,CAP TANT 0.47UF 10% 35V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,F931A685KAA,capacitors\Capacitor_p,6.8uF,±10%,3.5Ohm @ 100kHz,General Purpose,2000 Hrs @ 125°C,10V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/F93.pdf,CAP TANT 6.8UF 10% 10V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TAJA335M006RNJ,capacitors\Capacitor_p,3.3uF,±20%,6Ohm,General Purpose,,6.3V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TAJ.pdf,CAP TANT 3.3UF 20% 6.3V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TPSB475K016R0800,capacitors\Capacitor_p,4.7uF,±10%,800mOhm,General Purpose,,16V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M","1411 (3528 Metric), 1210",C,,,http://datasheets.avx.com/TPS.pdf,CAP TANT 4.7UF 10% 16V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,F930J156MAA,capacitors\Capacitor_p,15uF,±20%,2.9Ohm @ 100kHz,General Purpose,2000 Hrs @ 125°C,6.3V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/F93.pdf,CAP TANT 15UF 20% 6.3V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,F931E155KAA,capacitors\Capacitor_p,1.5uF,±10%,6.7Ohm @ 100kHz,General Purpose,2000 Hrs @ 125°C,25V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/F93.pdf,CAP TANT 1.5UF 10% 25V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,293D156X9010A2TE3,capacitors\Capacitor_p,15uF,±10%,2.9Ohm,General Purpose,,10V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://www.vishay.com/docs/40002/293d.pdf,CAP TANT 15UF 10% 10V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,TAJS225K016RNJ,capacitors\Capacitor_p,2.2uF,±10%,6Ohm,General Purpose,,16V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TAJ_LOW_PROFILE.pdf,CAP TANT 2.2UF 10% 16V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TPSB476K010T0250,capacitors\Capacitor_p,47uF,±10%,250mOhm @ 100kHz,General Purpose,,10V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://datasheets.avx.com/TPS_AUTO.pdf,CAP TANT 47UF 10% 10V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,T491A154K035AT,capacitors\Capacitor_p,0.15uF,±10%,19Ohm,General Purpose,2000 Hrs @ 125°C,35V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T491A154K035AT.pdf,CAP TANT 0.15UF 10% 35V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,KEMET,,,
,,T491B476K006AT,capacitors\Capacitor_p,47uF,±10%,2Ohm,General Purpose,2000 Hrs @ 125°C,6.3V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T491B476K006AT.pdf,CAP TANT 47UF 10% 6.3V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,KEMET,,,
,,F931A475KAA,capacitors\Capacitor_p,4.7uF,±10%,4Ohm @ 100kHz,General Purpose,2000 Hrs @ 125°C,10V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/F93.pdf,CAP TANT 4.7UF 10% 10V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,293D334X9035A2TE3,capacitors\Capacitor_p,0.33uF,±10%,13Ohm,General Purpose,,35V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://www.vishay.com/docs/40002/293d.pdf,CAP TANT 0.33UF 10% 35V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,T491B336K010AT,capacitors\Capacitor_p,33uF,±10%,1.8Ohm,General Purpose,2000 Hrs @ 125°C,10V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T491B336K010AT.pdf,CAP TANT 33UF 10% 10V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,KEMET,,,
,,TAJA335M010RNJ,capacitors\Capacitor_p,3.3uF,±20%,5Ohm,General Purpose,,10V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TAJ.pdf,CAP TANT 3.3UF 20% 10V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,293D106X9020B2TE3,capacitors\Capacitor_p,10uF,±10%,2.1Ohm,General Purpose,,20V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://www.vishay.com/docs/40002/293d.pdf,CAP TANT 10UF 10% 20V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,F931C685MAA,capacitors\Capacitor_p,6.8uF,±20%,3.5Ohm @ 100kHz,General Purpose,2000 Hrs @ 125°C,16V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/F93.pdf,CAP TANT 6.8UF 20% 16V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TAJB156K016RNJ,capacitors\Capacitor_p,15uF,±10%,2.5Ohm,General Purpose,,16V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M","1411 (3528 Metric), 1210",C,,,http://datasheets.avx.com/TAJ.pdf,CAP TANT 15UF 10% 16V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TAJB156K020RNJ,capacitors\Capacitor_p,15uF,±10%,2Ohm,General Purpose,,20V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M","1411 (3528 Metric), 1210",C,,,http://datasheets.avx.com/TAJ.pdf,CAP TANT 15UF 10% 20V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,F931C685KAA,capacitors\Capacitor_p,6.8uF,±10%,3.5Ohm @ 100kHz,General Purpose,2000 Hrs @ 125°C,16V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/F93.pdf,CAP TANT 6.8UF 10% 16V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,T491B106K016AH,capacitors\Capacitor_p,10uF,±10%,2.8Ohm,General Purpose,2000 Hrs @ 125°C,16V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T491B106K016AH.pdf,CAP TANT 10UF 10% 16V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,KEMET,,,
,,TPSA225M010R1800,capacitors\Capacitor_p,2.2uF,±20%,1.8Ohm,General Purpose,,10V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TPS.pdf,CAP TANT 2.2UF 20% 10V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TAJB476M006RNJ,capacitors\Capacitor_p,47uF,±20%,2Ohm,General Purpose,,6.3V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M","1411 (3528 Metric), 1210",C,,,http://datasheets.avx.com/TAJ.pdf,CAP TANT 47UF 20% 6.3V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TAJB475M035RNJ,capacitors\Capacitor_p,4.7uF,±20%,3.1Ohm,General Purpose,,35V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M","1411 (3528 Metric), 1210",C,,,http://datasheets.avx.com/TAJ.pdf,CAP TANT 4.7UF 20% 35V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TCA1A225M8R,capacitors\Capacitor_p,2.2uF,±20%,5.6Ohm,General Purpose,,10V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://rohmfs.rohm.com/en/products/databook/datasheet/passive/tantalum_capacitor/tantalum_chip_capacitor/tc_a.pdf,CAP TANT 2.2UF 20% 10V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,Rohm Semiconductor,,,
,,T491B475K025AT,capacitors\Capacitor_p,4.7uF,±10%,1.5Ohm,General Purpose,2000 Hrs @ 125°C,25V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T491B475K025AT.pdf,CAP TANT 4.7UF 10% 25V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,KEMET,,,
,,293D685X9020A2TE3,capacitors\Capacitor_p,6.8uF,±10%,4.5Ohm,General Purpose,,20V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://www.vishay.com/docs/40002/293d.pdf,CAP TANT 6.8UF 10% 20V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,T491B685K025AT,capacitors\Capacitor_p,6.8uF,±10%,2.8Ohm,General Purpose,2000 Hrs @ 125°C,25V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T491B685K025AT.pdf,CAP TANT 6.8UF 10% 25V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,KEMET,,,
,,TAJA475M020RNJ,capacitors\Capacitor_p,4.7uF,±20%,4Ohm,General Purpose,,20V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TAJ.pdf,CAP TANT 4.7UF 20% 20V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,T491B335M035AT,capacitors\Capacitor_p,3.3uF,±20%,3.5Ohm,General Purpose,2000 Hrs @ 125°C,35V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T491B335M035AT.pdf,CAP TANT 3.3UF 20% 35V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,KEMET,,,
,,F931A335MAA,capacitors\Capacitor_p,3.3uF,±20%,4.5Ohm @ 100kHz,General Purpose,2000 Hrs @ 125°C,10V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/F93.pdf,CAP TANT 3.3UF 20% 10V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,THJB106K010RJN,capacitors\Capacitor_p,10uF,±10%,1.8Ohm,General Purpose,,10V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M","1411 (3528 Metric), 1210",C,,,http://datasheets.avx.com/THJ.pdf,CAP TANT 10UF 10% 10V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 175°C,,AVX Corporation,,,
,,T491A475M020AT,capacitors\Capacitor_p,4.7uF,±20%,4Ohm,General Purpose,2000 Hrs @ 125°C,20V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T491A475M020AT.pdf,CAP TANT 4.7UF 20% 20V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,KEMET,,,
,,T494B156K010AT,capacitors\Capacitor_p,15uF,±10%,700mOhm,General Purpose,2000 Hrs @ 125°C,10V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T494B156K010AT.pdf,CAP TANT 15UF 10% 10V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,KEMET,,,
,,T491A105K016AH,capacitors\Capacitor_p,1uF,±10%,10Ohm,General Purpose,2000 Hrs @ 125°C,16V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T491A105K016AH.pdf,CAP TANT 1UF 10% 16V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,KEMET,,,
,,T491A475K010AH,capacitors\Capacitor_p,4.7uF,±10%,5Ohm,General Purpose,2000 Hrs @ 125°C,10V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T491A475K010AH.pdf,CAP TANT 4.7UF 10% 10V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,KEMET,,,
,,F971A106MBAHT3,capacitors\Capacitor_p,10uF,±20%,2Ohm,"Automotive, High Reliability",2000 Hrs @ 135°C,10V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://datasheets.avx.com/AVX-F97-HT3.pdf,CAP TANT 10UF 20% 10V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 135°C,,AVX Corporation,,,
,,T491A156M010AT,capacitors\Capacitor_p,15uF,±20%,3.2Ohm,General Purpose,2000 Hrs @ 125°C,10V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T491A156M010AT.pdf,CAP TANT 15UF 20% 10V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,KEMET,,,
,,TCA1C475M8R,capacitors\Capacitor_p,4.7uF,±20%,3.9Ohm,General Purpose,,16V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://rohmfs.rohm.com/en/products/databook/datasheet/passive/tantalum_capacitor/tantalum_chip_capacitor/tc_a.pdf,CAP TANT 4.7UF 20% 16V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,Rohm Semiconductor,,,
,,F971D475MBAHT3,capacitors\Capacitor_p,4.7uF,±20%,2.8Ohm,"Automotive, High Reliability",2000 Hrs @ 135°C,20V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://datasheets.avx.com/AVX-F97-HT3.pdf,CAP TANT 4.7UF 20% 20V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 135°C,,AVX Corporation,,,
,,F971A156MBAHT3,capacitors\Capacitor_p,15uF,±20%,2Ohm,"Automotive, High Reliability",2000 Hrs @ 135°C,10V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://datasheets.avx.com/AVX-F97-HT3.pdf,CAP TANT 15UF 20% 10V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 135°C,,AVX Corporation,,,
,,TPSA105M020R3000,capacitors\Capacitor_p,1uF,±20%,3Ohm,General Purpose,,20V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TPS.pdf,CAP TANT 1UF 20% 20V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,F951A476KSAAQ2,capacitors\Capacitor_p,47uF,±10%,1.1Ohm,General Purpose,,10V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/F95.pdf,CAP TANT 47UF 10% 10V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,F971C106MBAHT3,capacitors\Capacitor_p,10uF,±20%,2.1Ohm,"Automotive, High Reliability",2000 Hrs @ 135°C,16V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://datasheets.avx.com/AVX-F97-HT3.pdf,CAP TANT 10UF 20% 16V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 135°C,,AVX Corporation,,,
,,TLNS157M006R2500,capacitors\Capacitor_p,150uF,±20%,2.5Ohm,General Purpose,,6.3V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TLN_Undertab.pdf,CAP TANT 150UF 20% 6.3V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,F970J226MBAHT3,capacitors\Capacitor_p,22uF,±20%,1.9Ohm,"Automotive, High Reliability",2000 Hrs @ 135°C,6.3V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://datasheets.avx.com/AVX-F97-HT3.pdf,CAP TANT 22UF 20% 6.3V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 135°C,,AVX Corporation,,,
,,T495D337K006ATE100,capacitors\Capacitor_p,330uF,±10%,100mOhm,General Purpose,2000 Hrs @ 85°C,6.3V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T495D337K006ATE100.pdf,CAP TANT 330UF 10% 6.3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),,,-55°C ~ 125°C,,KEMET,,,
,,TACA336M010XTA,capacitors\Capacitor_p,33uF,±20%,1Ohm,General Purpose,,10V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TAC.pdf,CAP TANT 33UF 20% 10V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TR3B107K004C0450,capacitors\Capacitor_p,100uF,±10%,450mOhm,General Purpose,,4V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://www.vishay.com/docs/40080/tr3.pdf,CAP TANT 100UF 10% 4V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
