Part Type,Applications,Part Number,Schematic Part,Part Value,Tolerance,ESR (Equivalent Series Resistance),Features,Lifetime @ Temp,Voltage,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Size,Number of Pins,Temperature Coefficient,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
,,TCJA107M006R0100,"capacitors\Capacitor_AL,capacitors\Capacitor_p",100uF,±20%,100mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,6.3V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TCJ.pdf,CAP TANT POLY 100UF 6.3V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,AVX Corporation,,,
,,TCJA106M016R0200E,"capacitors\Capacitor_AL,capacitors\Capacitor_p",10uF,±20%,200mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,16V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TCJ.pdf,CAP TANT POLY 10UF 16V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 125°C,,AVX Corporation,,,
,,T55A106M6R3C0200,"capacitors\Capacitor_AL,capacitors\Capacitor_p",10uF,±20%,200mOhm @ 100kHz,General Purpose,,6.3V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://www.vishay.com/docs/40174/t55.pdf,CAP TANT POLY 10UF 6.3V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,Vishay Sprague,,,
,,TCJA106M010R0300E,"capacitors\Capacitor_AL,capacitors\Capacitor_p",10uF,±20%,300mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,10V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TCJ.pdf,CAP TANT POLY 10UF 10V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 125°C,,AVX Corporation,,,
,,T520A336M006ATE080,"capacitors\Capacitor_AL,capacitors\Capacitor_p",33uF,±20%,80mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,6.3V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T520A336M006ATE080.pdf,CAP TANT POLY 33UF 6.3V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,KEMET,,,
,,T520A107M006ATE035,"capacitors\Capacitor_AL,capacitors\Capacitor_p",100uF,±20%,35mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,6.3V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T520A107M006ATE035.pdf,CAP TANT POLY 100UF 6.3V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,KEMET,,,
,,T55A686M004C0500,"capacitors\Capacitor_AL,capacitors\Capacitor_p",68uF,±20%,500mOhm @ 100kHz,General Purpose,,4V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://www.vishay.com/docs/40174/t55.pdf,CAP TANT POLY 68UF 4V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,Vishay Sprague,,,
,,T55A475M6R3C0500,"capacitors\Capacitor_AL,capacitors\Capacitor_p",4.7uF,±20%,500mOhm @ 100kHz,General Purpose,,6.3V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://www.vishay.com/docs/40174/t55.pdf,CAP TANT POLY 4.7UF 6.3V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,Vishay Sprague,,,
,,T55A106M004C0200,"capacitors\Capacitor_AL,capacitors\Capacitor_p",10uF,±20%,200mOhm @ 100kHz,General Purpose,,4V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://www.vishay.com/docs/40174/t55.pdf,CAP TANT POLY 10UF 4V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,Vishay Sprague,,,
,,T55A475M010C0500,"capacitors\Capacitor_AL,capacitors\Capacitor_p",4.7uF,±20%,500mOhm @ 100kHz,General Purpose,,10V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://www.vishay.com/docs/40174/t55.pdf,CAP TANT POLY 4.7UF 10V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,Vishay Sprague,,,
,,TCJA107M004R0200,"capacitors\Capacitor_AL,capacitors\Capacitor_p",100uF,±20%,200mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,4V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TCJ.pdf,CAP TANT POLY 100UF 4V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,AVX Corporation,,,
,,T527I226M010ATE200,"capacitors\Capacitor_AL,capacitors\Capacitor_p",22uF,±20%,200mOhm @ 100kHz,General Purpose,,10V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,CAP TANT POLY 22UF 10V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,KEMET,,,
,,T55A336M010C0070,"capacitors\Capacitor_AL,capacitors\Capacitor_p",33uF,±20%,70mOhm @ 100kHz,General Purpose,,10V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://www.vishay.com/docs/40174/t55.pdf,CAP TANT POLY 33UF 10V SMD,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,Vishay Sprague,,,
,,TCJA107M002R0200,"capacitors\Capacitor_AL,capacitors\Capacitor_p",100uF,±20%,200mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,2.5V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TCJ.pdf,CAP TANT POLY 100UF 2.5V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,AVX Corporation,,,
,,T58A0107M6R3C0150,"capacitors\Capacitor_AL,capacitors\Capacitor_p",100uF,±20%,150mOhm @ 100kHz,General Purpose,1000 Hrs @ 85°C,6.3V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://www.vishay.com/docs/40189/t58.pdf,CAP TANT POLY 100UF 6.3V SMD,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,Vishay Sprague,,,
,,T55A107M6R3C0070,"capacitors\Capacitor_AL,capacitors\Capacitor_p",100uF,±20%,70mOhm @ 100kHz,General Purpose,,6.3V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://www.vishay.com/docs/40174/t55.pdf,CAP TANT POLY 100UF 6.3V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,Vishay Sprague,,,
,,T58A0107M6R3C0100,"capacitors\Capacitor_AL,capacitors\Capacitor_p",100uF,±20%,100mOhm @ 100kHz,General Purpose,1000 Hrs @ 85°C,6.3V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://www.vishay.com/docs/40189/t58.pdf,CAP TANT POLY 100UF 6.3V SMD,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,Vishay Sprague,,,
,,T55A107M6R3C0045,"capacitors\Capacitor_AL,capacitors\Capacitor_p",100uF,±20%,45mOhm @ 100kHz,General Purpose,,6.3V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://www.vishay.com/docs/40174/t55.pdf,CAP TANT POLY 100UF 6.3V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,Vishay Sprague,,,
,,T55A686M004C0200,"capacitors\Capacitor_AL,capacitors\Capacitor_p",68uF,±20%,200mOhm @ 100kHz,General Purpose,,4V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://www.vishay.com/docs/40174/t55.pdf,CAP TANT POLY 68UF 4V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,Vishay Sprague,,,
,,T55A156M010C0500,"capacitors\Capacitor_AL,capacitors\Capacitor_p",15uF,±20%,500mOhm @ 100kHz,General Purpose,,10V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://www.vishay.com/docs/40174/t55.pdf,CAP TANT POLY 15UF 10V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,Vishay Sprague,,,
,,T55A336M6R3C0180,"capacitors\Capacitor_AL,capacitors\Capacitor_p",33uF,±20%,180mOhm @ 100kHz,General Purpose,,6.3V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://www.vishay.com/docs/40174/t55.pdf,CAP TANT POLY 33UF 6.3V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,Vishay Sprague,,,
,,T55A107M004C0100,"capacitors\Capacitor_AL,capacitors\Capacitor_p",100uF,±20%,100mOhm @ 100kHz,General Purpose,,4V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://www.vishay.com/docs/40174/t55.pdf,CAP TANT POLY 100UF 4V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,Vishay Sprague,,,
,,T527I476M006ATE200,"capacitors\Capacitor_AL,capacitors\Capacitor_p",47uF,±20%,200mOhm @ 100kHz,General Purpose,,6.3V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,CAP TANT POLY 47UF 6V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,KEMET,,,
,,T520A686M006ATE150,"capacitors\Capacitor_AL,capacitors\Capacitor_p",68uF,±20%,150mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,6.3V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,CAP TANT POLY 68UF 6.3V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,KEMET,,,
,,TCJA476M006R0100E,"capacitors\Capacitor_AL,capacitors\Capacitor_p",47uF,±20%,100mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,6.3V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TCJ.pdf,CAP TANT POLY 47UF 20% 6.3V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,AVX Corporation,,,
,,TCJA686M004R0250E,"capacitors\Capacitor_AL,capacitors\Capacitor_p",68uF,±20%,250mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,4V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TCJ.pdf,CAP TANT POLY 68UF 4V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,AVX Corporation,,,
,,TCJA107M006R0100E,"capacitors\Capacitor_AL,capacitors\Capacitor_p",100uF,±20%,100mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,6.3V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TCJ.pdf,CAP TANT POLY 100UF 6.3V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,AVX Corporation,,,
,,T520A107M004ATE200,"capacitors\Capacitor_AL,capacitors\Capacitor_p",100uF,±20%,200mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,4V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T520A107M004ATE200.pdf,CAP TANT POLY 100UF 4V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,KEMET,,,
,,TCJA106M006R0300E,"capacitors\Capacitor_AL,capacitors\Capacitor_p",10uF,±20%,300mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,6.3V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TCJ.pdf,CAP TANT POLY 10UF 6.3V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 125°C,,AVX Corporation,,,
,,TCJA226M016R0300E,"capacitors\Capacitor_AL,capacitors\Capacitor_p",22uF,±20%,300mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,16V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TCJ.pdf,CAP TANT POLY,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,AVX Corporation,,,
,,TCJA685M016R0200,"capacitors\Capacitor_AL,capacitors\Capacitor_p",6.8uF,±20%,200mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,16V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TCJ.pdf,CAP TANT POLY 6.8UF 16V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 125°C,,AVX Corporation,,,
,,TCJA685M016R0200E,"capacitors\Capacitor_AL,capacitors\Capacitor_p",6.8uF,±20%,200mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,16V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TCJ.pdf,CAP TANT POLY 6.8UF 16V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 125°C,,AVX Corporation,,,
,,TCJA156M010R0200,"capacitors\Capacitor_AL,capacitors\Capacitor_p",15uF,±20%,200mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,10V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TCJ.pdf,CAP TANT POLY 15UF 10V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 125°C,,AVX Corporation,,,
,,TCJA476M006R0200E,"capacitors\Capacitor_AL,capacitors\Capacitor_p",47uF,±20%,200mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,6.3V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TCJ.pdf,CAP TANT POLY 47UF 6.3V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,AVX Corporation,,,
,,TCJA106M020R0150E,"capacitors\Capacitor_AL,capacitors\Capacitor_p",10uF,±20%,150mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,20V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TCJ.pdf,CAP TANT POLY 10UF 20V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,AVX Corporation,,,
,,TCJA685M025R0150,"capacitors\Capacitor_AL,capacitors\Capacitor_p",6.8uF,±20%,150mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,25V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TCJ.pdf,CAP TANT POLY 6.8UF 25V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,AVX Corporation,,,
,,TCJA106M025R0150E,"capacitors\Capacitor_AL,capacitors\Capacitor_p",10uF,±20%,150mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,25V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TCJ.pdf,CAP TANT POLY 10UF 25V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,AVX Corporation,,,
,,TCJA476M006R0070E,"capacitors\Capacitor_AL,capacitors\Capacitor_p",47uF,±20%,70mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,6.3V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TCJ.pdf,CAP TANT POLY 47UF 20% 6.3V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,AVX Corporation,,,
,,TCJA336M016R0200E,"capacitors\Capacitor_AL,capacitors\Capacitor_p",33uF,±20%,200mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,16V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TCJ.pdf,CAP TANT POLY,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,AVX Corporation,,,
,,TCJK476M006R0200,"capacitors\Capacitor_AL,capacitors\Capacitor_p",47uF,±20%,200mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,6.3V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TCJ.pdf,CAP TANT POLY 47UF 6.3V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,AVX Corporation,,,
,,TCJA226M006R0300,"capacitors\Capacitor_AL,capacitors\Capacitor_p",22uF,±20%,300mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,6.3V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TCJ.pdf,CAP TANT POLY 22UF 6.3V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 125°C,,AVX Corporation,,,
,,TCJA226M006R0300E,"capacitors\Capacitor_AL,capacitors\Capacitor_p",22uF,±20%,300mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,6.3V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TCJ.pdf,CAP TANT POLY 22UF 6.3V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 125°C,,AVX Corporation,,,
,,TCJA107M004R0200E,"capacitors\Capacitor_AL,capacitors\Capacitor_p",100uF,±20%,200mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,4V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TCJ.pdf,CAP TANT POLY 100UF 4V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,AVX Corporation,,,
,,TCJK476M006R0150,"capacitors\Capacitor_AL,capacitors\Capacitor_p",47uF,±20%,150mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,6.3V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TCJ.pdf,CAP TANT POLY 47UF 6.3V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,AVX Corporation,,,
,,TCJA107M006R0150E,"capacitors\Capacitor_AL,capacitors\Capacitor_p",100uF,±20%,150mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,6.3V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TCJ.pdf,CAP TANT POLY 100UF 6.3V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,AVX Corporation,,,
,,TCJA107M002R0200E,"capacitors\Capacitor_AL,capacitors\Capacitor_p",100uF,±20%,200mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,2.5V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TCJ.pdf,CAP TANT POLY 100UF 2.5V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,AVX Corporation,,,
,,TCJA686M004R0250,"capacitors\Capacitor_AL,capacitors\Capacitor_p",68uF,±20%,250mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,4V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TCJ.pdf,CAP TANT POLY 68UF 4V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,AVX Corporation,,,
,,TCJA336M006R0200,"capacitors\Capacitor_AL,capacitors\Capacitor_p",33uF,±20%,200mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,6.3V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TCJ.pdf,CAP TANT POLY 33UF 6.3V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,AVX Corporation,,,
,,TCJA336M006R0200E,"capacitors\Capacitor_AL,capacitors\Capacitor_p",33uF,±20%,200mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,6.3V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TCJ.pdf,CAP TANT POLY 33UF 6.3V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,AVX Corporation,,,
,,T525A106M010ATE080,"capacitors\Capacitor_AL,capacitors\Capacitor_p",10uF,±20%,80mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,10V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T525A106M010ATE080.pdf,CAP TANT POLY 10UF 10V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 125°C,,KEMET,,,
,,TCNO226M006R0500,"capacitors\Capacitor_AL,capacitors\Capacitor_p",22uF,±20%,500mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,6.3V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TCN_Undertab.pdf,CAP TANT POLY 22UF 6.3V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,AVX Corporation,,,
,,TCNO156M010R0500,"capacitors\Capacitor_AL,capacitors\Capacitor_p",15uF,±20%,500mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,10V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TCN_Undertab.pdf,CAP TANT POLY 15UF 10V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,AVX Corporation,,,
,,TCNO226M004R0500,"capacitors\Capacitor_AL,capacitors\Capacitor_p",22uF,±20%,500mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,4V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TCN_Undertab.pdf,CAP TANT POLY 22UF 4V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,AVX Corporation,,,
,,TCNO106M010R0500,"capacitors\Capacitor_AL,capacitors\Capacitor_p",10uF,±20%,500mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,10V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TCN_Undertab.pdf,CAP TANT POLY 10UF 10V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,AVX Corporation,,,
,,TCNO685M016R0500,"capacitors\Capacitor_AL,capacitors\Capacitor_p",6.8uF,±20%,500mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,16V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TCN_Undertab.pdf,CAP TANT POLY 6.8UF 16V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,AVX Corporation,,,
,,TCNK107M006R0200,"capacitors\Capacitor_AL,capacitors\Capacitor_p",100uF,±20%,200mOhm @ 100kHz,General Purpose,2000 Hrs @ 85°C,6.3V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TCN_Undertab.pdf,CAP TANT POLY 100UF 20% 6.3V SMD,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,AVX Corporation,,,
,,TCTOAS1A476M8R-ZB1,"capacitors\Capacitor_AL,capacitors\Capacitor_p",47uF,±20%,100mOhm @ 100kHz,General Purpose,,10V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,https://www.rohm.com/datasheet/TCTOAS1A476M8R-ZB1/tcto_as-e,CONDUCTIVE POLYMER CAPACITORS (B,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,Rohm Semiconductor,,,
,,TCJG107M004R0300,"capacitors\Capacitor_AL,capacitors\Capacitor_p",100uF,±20%,300mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,4V,"C_TAN_1206-N,C_TAN_1206-L,C_TAN_1206-M",1206 (3216 Metric),C,,,http://datasheets.avx.com/TCJ.pdf,CAP TANT POLY 100UF 4V 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),2,,-55°C ~ 105°C,,AVX Corporation,,,
