Part Type,Part Number,Schematic Part,Part Value,Tolerance,Voltage,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Size,Number of Pins,Number of Resistors,Temperature Coefficient,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
,EXB-V8V684JV,,680k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 680K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,CAT16-560J4LF,,56,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 56 OHM 1206,Surface Mount,0.126 L x 0.061 W (3.20mm x 1.55mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,CAT16-563J4LF,,56k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 56K OHM 1206,Surface Mount,0.126 L x 0.061 W (3.20mm x 1.55mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,CAT16-4703F4LF,,470k,±1%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 470K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,742C083823JP,,82k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.ctscorp.com/wp-content/uploads/74x.pdf,RES ARRAY 4 RES 82K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,CTS Resistor Products,,,
,CAT16-221J4LF,,220,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 220 OHM 1206,Surface Mount,0.126 L x 0.061 W (3.20mm x 1.55mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,CAT16-474J4LF,,470k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 470K OHM 1206,Surface Mount,0.126 L x 0.061 W (3.20mm x 1.55mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,742C083562JP,,5.6k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.ctscorp.com/wp-content/uploads/74x.pdf,RES ARRAY 4 RES 5.6K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,CTS Resistor Products,,,
,CAT16-202J4LF,,2k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 2K OHM 1206,Surface Mount,0.126 L x 0.061 W (3.20mm x 1.55mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,CAT16-2701F4LF,,2.7k,±1%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 2.7K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,CAT16-273J4LF,,27k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 27K OHM 1206,Surface Mount,0.126 L x 0.061 W (3.20mm x 1.55mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,EXB-V8V563JV,,56k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 56K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-V8V333JV,,33k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 33K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-V8V224JV,,220k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 220K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-V8V820JV,,82,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 82 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-V8V122JV,,1.2k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 1.2K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-V8V152JV,,1.5k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 1.5K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-V8V562JV,,5.6k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 5.6K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-V8V123JV,,12k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 12K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-V8V474JV,,470k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 470K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,TC164-JR-07120RL,,120,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,RES ARRAY 4 RES 120 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 155°C,,Yageo,,,
,TC164-JR-072K7L,,2.7k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,RES ARRAY 4 RES 2.7K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 155°C,,Yageo,,,
,TC164-JR-0715KL,,15k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,RES ARRAY 4 RES 15K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 155°C,,Yageo,,,
,TC164-JR-0722KL,,22k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,RES ARRAY 4 RES 22K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 155°C,,Yageo,,,
,CAT16-40R2F4LF,,40.2,±1%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 40.2 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,CAT16-2702F4LF,,27k,±1%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 27K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,742C083560JP,,56,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.ctscorp.com/wp-content/uploads/74x.pdf,RES ARRAY 4 RES 56 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,CTS Resistor Products,,,
,742C083181JP,,180,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.ctscorp.com/wp-content/uploads/74x.pdf,RES ARRAY 4 RES 180 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,CTS Resistor Products,,,
,742C083152JP,,1.5k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.ctscorp.com/wp-content/uploads/74x.pdf,RES ARRAY 4 RES 1.5K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,CTS Resistor Products,,,
,742C083333JP,,33k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.ctscorp.com/wp-content/uploads/74x.pdf,RES ARRAY 4 RES 33K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,CTS Resistor Products,,,
,742C083121JP,,120,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.ctscorp.com/wp-content/uploads/74x.pdf,RES ARRAY 4 RES 120 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,CTS Resistor Products,,,
,742C083822JP,,8.2k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.ctscorp.com/wp-content/uploads/74x.pdf,RES ARRAY 4 RES 8.2K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,CTS Resistor Products,,,
,742C083511JP,,510,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.ctscorp.com/wp-content/uploads/74x.pdf,RES ARRAY 4 RES 510 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,CTS Resistor Products,,,
,742C083270JP,,27,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.ctscorp.com/wp-content/uploads/74x.pdf,RES ARRAY 4 RES 27 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,CTS Resistor Products,,,
,742C083561JP,,560,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.ctscorp.com/wp-content/uploads/74x.pdf,RES ARRAY 4 RES 560 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,CTS Resistor Products,,,
,742C083513JP,,51k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.ctscorp.com/wp-content/uploads/74x.pdf,RES ARRAY 4 RES 51K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,CTS Resistor Products,,,
,742C083153JP,,15k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.ctscorp.com/wp-content/uploads/74x.pdf,RES ARRAY 4 RES 15K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,CTS Resistor Products,,,
,742C083563JP,,56k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.ctscorp.com/wp-content/uploads/74x.pdf,RES ARRAY 4 RES 56K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,CTS Resistor Products,,,
,742C083681JP,,680,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.ctscorp.com/wp-content/uploads/74x.pdf,RES ARRAY 4 RES 680 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,CTS Resistor Products,,,
,742C083122JP,,1.2k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.ctscorp.com/wp-content/uploads/74x.pdf,RES ARRAY 4 RES 1.2K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,CTS Resistor Products,,,
,742C083123JP,,12k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.ctscorp.com/wp-content/uploads/74x.pdf,RES ARRAY 4 RES 12K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,CTS Resistor Products,,,
,CAT16-682J4LF,,6.8k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 6.8K OHM 1206,Surface Mount,0.126 L x 0.061 W (3.20mm x 1.55mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,CAT16-4702F4LF,,47k,±1%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 47K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,CAT16-2201F4LF,,2.2k,±1%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 2.2K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,EXB-V8V183JV,,18k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 18K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-V8V221JV,,220,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 220 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-V8V390JV,,39,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 39 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,TC164-JR-07470KL,,470k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,RES ARRAY 4 RES 470K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 155°C,,Yageo,,,
,TC164-JR-072K2L,,2.2k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,RES ARRAY 4 RES 2.2K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 155°C,,Yageo,,,
,EXB-V8V181JV,,180,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 180 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-V8V823JV,,82k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 82K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-V8V100JV,,10,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 10 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,TC164-JR-073K3L,,3.3k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,RES ARRAY 4 RES 3.3K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 155°C,,Yageo,,,
,EXB-V8V273JV,,27k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 27K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-V8V182JV,,1.8k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 1.8K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,TC164-JR-0768RL,,68,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,RES ARRAY 4 RES 68 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 155°C,,Yageo,,,
,EXB-V8V272JV,,2.7k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 2.7K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-V8V822JV,,8.2k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 8.2K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,TC164-JR-07390RL,,390,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,RES ARRAY 4 RES 390 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 155°C,,Yageo,,,
,EXB-V8V561JV,,560,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 560 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-V8V682JV,,6.8k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 6.8K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,TC164-JR-07270RL,,270,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,RES ARRAY 4 RES 270 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 155°C,,Yageo,,,
,TC164-JR-075K6L,,5.6k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,RES ARRAY 4 RES 5.6K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 155°C,,Yageo,,,
,TC164-JR-074K7L,,4.7k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,RES ARRAY 4 RES 4.7K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 155°C,,Yageo,,,
,TC164-JR-0718KL,,18k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf,RES ARRAY 4 RES 18K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 155°C,,Yageo,,,
,RACF164DGT10K0,,10k,±2%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.seielect.com/catalog/sei-racf.pdf,RES ARRAY 4 RES 10K OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 155°C,,Stackpole Electronics Inc,,,
,CAT16-561J4LF,,560,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 560 OHM 1206,Surface Mount,0.126 L x 0.061 W (3.20mm x 1.55mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,CAT16-102J4GLF,,1k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,,RES ARRAY 4 RES 1K OHM 1206,Surface Mount,0.126 L x 0.061 W (3.20mm x 1.55mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,CAT16-334J4LF,,330k,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 330K OHM 1206,Surface Mount,0.126 L x 0.061 W (3.20mm x 1.55mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,CAT16-151J4LF,,150,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 150 OHM 1206,Surface Mount,0.126 L x 0.061 W (3.20mm x 1.55mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,CAT16-240J4LF,,24,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 24 OHM 1206,Surface Mount,0.126 L x 0.061 W (3.20mm x 1.55mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,CAT16-681J4LF,,680,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 680 OHM 1206,Surface Mount,0.126 L x 0.061 W (3.20mm x 1.55mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,CAT16-201J4LF,,200,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,RES ARRAY 4 RES 200 OHM 1206,Surface Mount,0.126 L x 0.061 W (3.20mm x 1.55mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,742C083391JP,,390,±5%,,,1206 (3216 Metric) Concave Long Side Terminals,,62.5mW,,https://www.ctscorp.com/wp-content/uploads/74x.pdf,RES ARRAY 4 RES 390 OHM 1206,Surface Mount,0.126 L x 0.063 W (3.20mm x 1.60mm),8,4,±200ppm/°C,-55°C ~ 125°C,,CTS Resistor Products,,,
